theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
-98.09429395386941,84.76317695399334,-4.680580500818249,28.298822862089697,96.59357541197664,86.53876257427866,5.588829666912786,-28.29882286208957,-29.4370268784348,0.6691964426448285,-5.394260697766086,-0.9407846655431922,-0.4842099347013817,-1.1274062683576,2.010044993930206,0
-102.80481590133127,85.31129791731813,-3.0414956756907228,28.298822862089697,101.21441732278997,86.86343761033854,5.075063812267316,-28.2988228620898,-26.432527440886023,0.8401245173077846,-4.020756019123267,-0.8047609780248834,-0.5179197766218969,-1.2472175636260563,2.0428798970250526,1
-103.74971491431909,86.19567130055279,-0.8927527537176574,28.29882286208985,102.30875510388753,87.44597472045315,5.077376959195442,-28.298822862089672,-22.483753729733625,1.0050335927271952,-3.7221333760196615,-0.707577401539882,-0.6535739816617054,-1.1721718953051132,1.9984517651289004,2
-103.95410083491653,85.90864133763343,-0.7597962809631382,28.29882286208985,102.5552995647973,87.71424651279206,2.7289436410244114,-28.298822862089594,-21.254929921987003,1.057525146272178,-3.3344578240063125,-0.6967825822656778,-0.5770117790159068,-1.1155049823344296,1.9929192873651445,3
-104.73574440244624,85.9677846484984,-0.8337684466570876,28.29882286208985,103.32665814102681,87.83381453096297,2.6944860617628743,-28.298822862089697,-19.881981865999958,1.1411078309322826,-2.980662532835211,-0.6745033936388342,-0.6414804672862394,-0.906925555753508,1.9769875347936532,4
-104.58449138135349,85.92290458478078,-0.9053968580613476,28.29882286208962,103.14195985074039,87.88511919602887,2.623055730237552,-28.2988228620898,-19.363979162398206,1.1578351644176479,-2.635578092853734,-0.6598041457471353,-0.7059671608074591,-0.7173667019269666,1.978409360483124,5
-104.38888381858595,86.42853603910706,1.3992528518440506,28.29882286208972,102.96121611285852,87.88352841618045,2.565292839883963,-28.298822862089875,-17.180223971556803,1.233867222253317,-2.52351935169494,-0.6743307378597617,-0.7537714553643436,-0.49687672595420973,1.9845783971203061,6
-103.71656967640841,86.37820656355042,1.4318558951789917,28.29882286208972,102.43175285162049,87.73623475023673,3.0548524971298447,-28.298822862089594,-14.697680683878886,1.317265351711939,-2.3579233379181206,-0.6972478293374569,-0.7114923280967367,-0.23637450515711725,2.00349306083233,7
-102.61805561537123,85.96161783723619,-0.21234331363685285,28.298822862089697,101.55036274966321,87.62769698008476,3.1105330646889766,-28.29882286208985,-12.259254776163738,1.4307034537032437,-2.295288523898935,-0.7179918815417982,-0.6693375879289,0.004056103870816674,2.011275360427434,8
-101.2539816448334,86.01375742992668,-0.3015551146160438,28.29882286208972,100.2845881989875,87.53007896524552,3.2006758084759594,-28.29882286208972,-11.100210833600265,1.5527693401130602,-1.9925034498042995,-0.7507954779912049,-0.6166289622170622,0.2745155357255051,1.999188483746386,9
-98.39693381060837,85.56600401338433,-3.407921823492567,28.298822862089697,97.91478923032406,87.12200066852822,4.85053162730415,-28.298822862089825,-9.014350150705214,1.653442961697674,-1.7245376917587565,-0.8269521751846037,-0.6466290112141667,0.4889816186720428,1.9466214205157177,10
-90.15248736069327,85.12467108879729,-8.23535780532574,28.298822862089672,89.607439820649,86.57920259828417,9.719965938755111,-28.298822862089672,-8.606075144129608,1.7098229165888166,-1.5020805447095695,-0.9040108899418949,-0.48323257681715487,0.760179334365148,1.9005219598487915,11
-78.40081505755322,84.12020503731867,-15.700782714550467,34.817670508448735,79.0120389333045,85.1579667379154,16.46903183092004,-37.95256100363144,-12.472251348250033,1.325178285123125,-0.7417142413019547,-0.9150377694217615,-0.6203304730606851,0.7584702186345954,1.8865835155439297,12
