theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13
-114.685313761425,84.0156028181946,10.0481629285582,51.9914434628026,114.240283535397,82.371318111885,-4.08186946938062,-51.9914434628027,0,0,0,0,0
-115.509942301505,84.5998871583044,9.9227086711897,51.9914434628026,115.050615753946,83.2054955672868,-3.83038311213866,-51.9914434628026,0,0,0,0,0
-115.86656427173,86.0516954981568,11.9713132236403,51.9914434628027,115.79739044493,84.8198270440883,-5.84693345187091,-51.9914434628027,0,0,0,0,0
-115.999275079308,86.6280501882324,11.713828771021,51.9914434628026,115.991259438275,84.6485614403409,-3.27397409125191,-51.9914434628027,0,0,0,0,0
-116.518334371168,87.1412385672159,11.537128495437,51.9914434628027,116.415365383088,86.3991169546746,-5.15222584418993,-51.9914434628026,0,0,0,0,0
-117.325745536286,88.4527202918039,13.6944286386275,51.9914434628026,117.14129844951,87.0073357413104,-4.91757956998953,-51.9914434628027,0,0,0,0,0
-118.136423763089,90.0715365732716,15.6783905505234,51.9914434628027,118.094237844151,87.7890428848208,-4.8781987092339,-51.9914434628026,0,0,0,0,0
-119.051102030195,90.2587222124698,14.2907397893129,51.9914434628026,118.724581684401,88.4021938063208,-4.61734868982332,-51.9914434628026,0,0,0,0,0
-119.481357546346,90.7293214031014,14.0965827467142,51.9914434628027,119.1603442391,88.7161405324168,-4.48385757779851,-51.9914434628026,0,0,0,0,0
-119.676189273501,91.0471767465912,13.9654206715895,51.9914434628027,119.462275933129,88.9424430242397,-4.38765573655466,-51.9914434628026,0,0,0,0,0
-119.549706252042,92.0638924260108,16.152972007091,51.9914434628026,119.555861033211,89.9950302697799,-6.56301690527903,-51.9914434628026,0,0,0,0,0
-119.788811540119,92.0639179492214,16.1529615964285,51.9914434628027,119.676748952415,89.9441686191518,-6.58453775903595,-51.9914434628026,0,0,0,0,0
-119.682137496027,91.8500932011615,16.2401663112213,51.9914434628026,119.487741234909,89.7172531198365,-6.68055247290679,-51.9914434628026,0,0,0,0,0
-119.575308275879,91.5201835721403,16.3746705038254,51.9914434628027,119.263369106825,89.3806712713747,-6.82297879404513,-51.9914434628026,0,0,0,0,0
-119.50360377187,91.1867845226891,16.5105521467382,51.9914434628026,119.235681541879,88.9937047791996,-6.98675065042117,-51.9914434628026,0,0,0,0,0
-119.271362771393,90.8329290633299,16.6547325144387,51.9914434628026,118.727590112325,89.5846828615317,-9.35403729934657,-51.9914434628026,0,0,0,0,0
-118.997325555309,91.4954642906585,18.9801337244965,51.9914434628026,118.85442173376,89.2441639754919,-9.49722864898155,-51.9914434628027,0,0,0,0,0
-118.960818539049,91.3712446478354,19.0300149289041,51.9914434628026,118.796893985945,89.0023079001408,-9.59894557031032,-51.9914434628026,0,0,0,0,0
-119.00454500363,91.275818983365,19.0683298982439,51.9914434628027,118.791955817241,88.8148143441732,-9.67781035416974,-51.9914434628026,0,0,0,0,0
-119.045229942401,91.1872215738118,19.1039004568917,51.9914434628026,118.746723013242,88.6608048666303,-9.74259945592928,-51.9914434628027,0,0,0,0,0
-119.061785383849,91.1765872340967,19.1081698188832,51.9914434628026,118.664970539871,88.5861340917221,-9.77401527623896,-51.9914434628026,0,0,0,0,0
-119.106106347462,91.2209864506305,19.0903446552745,51.9914434628027,118.681576199202,88.5114184817818,-9.80545216166757,-51.9914434628026,0,0,0,0,0
-119.12073191411,91.1850950301276,19.1047542019386,51.9914434628027,118.65046261781,88.4931933032832,-9.81312082427408,-51.9914434628026,0,0,0,0,0
-119.096057751956,91.1677531506886,19.1117164062964,51.9914434628026,118.665619294415,88.4539598289479,-9.82962968627539,-51.9914434628026,0,0,0,0,0
-119.480332865563,90.3084798951639,16.8683741852666,51.9914434628026,118.824591457006,88.492421826067,-9.81344544410847,-51.9914434628026,0,0,0,0,0
-119.413143901099,90.3139357901299,16.8661518350845,51.9914434628026,118.919434490212,88.4566002749917,-9.82851860522551,-51.9914434628026,0,0,0,0,0
-119.357190278294,90.3033901311182,16.8704473970825,51.9914434628026,119.01805936799,88.4150737010303,-9.84599304544716,-51.9914434628026,0,0,0,0,0
-119.303609202465,90.3445716128488,16.8536728947986,51.9914434628026,119.205198186987,88.4299929935871,-9.83971489957599,-51.9914434628026,0,0,0,0,0
-119.297420319885,90.330287746609,16.8594911759792,51.9914434628027,119.323896052458,88.4364775190613,-9.83698619497078,-51.9914434628026,0,0,0,0,0
-119.248897110405,90.3555960650323,16.8491822656135,51.9914434628027,119.372539981365,88.4356419863886,-9.83733778818634,-51.9914434628026,0,0,0,0,0
-119.221663790654,90.2907023742139,16.8756154875645,51.9914434628027,119.326593841905,88.426016565085,-9.84138819978588,-51.9914434628026,0,0,0,0,0
-119.02736096493,90.256658382575,16.8894825297293,51.9914434628027,119.057680984625,88.4935528441153,-9.81296953786286,-51.9914434628027,0,0,0,0,0
-118.676909353787,90.2452387371369,16.8941340429536,51.9914434628027,118.78025609678,88.5498527701202,-9.78928050205714,-51.9914434628027,0,0,0,0,0
-118.562474436792,89.8050323763338,15.8748140764436,51.9914434628026,118.518742416194,88.5427521663841,-9.79226811554371,-51.9914434628026,0,0,0,0,0
-118.198914578006,89.7663771853487,15.8494876851303,51.9914434628026,118.274092387849,87.5930462997001,-7.58001009537378,-51.9914434628027,0,0,0,0,0
-117.715888680582,89.5955735176655,15.8780544854928,51.9914434628026,117.810282284869,87.4837558170559,-7.45177142686554,-51.9914434628026,0,0,0,0,0
-117.424424920998,89.4086240328285,15.9372410500131,51.9914434628027,117.619887111468,87.3619347180737,-7.49560550413636,-51.9914434628026,0,0,0,0,0
-117.16488929415,89.1615558298257,16.0293369096679,51.9914434628026,117.332423568315,87.2217494474975,-7.53743271815931,-51.9914434628026,0,0,0,0,0
-116.792717267324,88.9247295442416,16.0974797717726,51.9914434628027,117.047811697195,87.0451807212261,-7.59643935389738,-51.9914434628026,0,0,0,0,0
-116.765813600194,87.7518490286993,13.9722275355635,51.9914434628027,116.773309772134,86.7853566683857,-7.69633899840812,-51.9914434628027,0,0,0,0,0
-116.069353582893,87.4125122134667,14.0354241268078,51.9914434628026,116.205645828091,85.5264293844207,-5.55764046294398,-51.9914434628026,0,0,0,0,0
-115.664545033358,87.0948266239883,14.1254925898384,51.9914434628027,115.832716177837,85.1316700192399,-5.70197159603916,-51.9914434628026,0,0,0,0,0
-115.417549841636,86.7297724616963,14.2586490023857,51.9914434628026,115.524046638863,84.683260226992,-5.87437619201038,-51.9914434628027,0,0,0,0,0
-115.146938314826,85.5647814663397,12.0825550606682,51.9914434628027,114.806199636165,84.2815245157356,-5.95937058756942,-51.9914434628026,0,0,0,0,0
-114.271054446747,85.3640869958721,12.0248220155921,51.9914434628026,113.906343369981,82.9804495285078,-3.76046019561282,-51.9914434628027,0,0,0,0,0
-113.639638976228,84.3374037774406,9.72186953488069,51.9914434628027,112.989443373463,82.6485387167008,-3.76248040465101,-51.9914434628027,0,0,0,0,0
-112.61350497767,84.3505821645274,9.54227058596836,51.9914434628027,111.801842797542,81.5499461108779,-1.41629280542197,-51.9914434628027,0,0,0,0,0
-111.66833940246,83.4650822701228,7.13314374848276,51.9914434628027,110.732938195564,81.5169549602369,-1.26335997802786,-51.9914434628026,0,0,0,0,0
-110.547917285847,82.6330022136473,4.68259870398584,51.9914434628027,109.538723548195,80.6326685600751,1.16421838586346,-51.9914434628026,0,0,0,0,0
-109.236700765435,82.9001306389645,4.3825528303324,51.9914434628027,107.906814130158,79.8700483293202,3.69030214320734,-51.9914434628026,0,0,0,0,0
-107.843229466597,82.2615827927899,1.85070724451495,51.9914434628026,106.581806287269,80.2832945944128,4.00236593563807,-51.9914434628026,0,0,0,0,0
-106.000135322575,81.7792196470788,-0.76660602167364,51.9914434628027,104.554758533554,79.5571005452311,7.38499147311097,-51.9914434628027,0,0,0,0,0
-104.607584898993,81.5609150138943,-2.96171000157991,51.9914434628026,102.707585463085,78.4751316363682,12.2299092129217,-51.9914434628026,0,0,0,0,0
-102.275605694481,81.2610914780781,-5.47370401867001,51.9914434628027,100.325648439205,78.2797109152626,14.8049703987789,-51.9914434628026,0,0,0,0,0
-100.254682111049,81.0745872579717,-8.03779499593384,51.9914434628026,98.623128181254,78.2842173321297,17.4630494488006,-51.9914434628026,0,0,0,0,0
-98.372574943462,81.0377730337603,-10.6671244318276,51.9914434628026,97.1229944021641,79.174344371291,17.8292629575288,-51.9914434628026,0,0,0,0,0
-96.5311777060383,81.9390888615,-11.0480154791466,51.9914434628026,94.9376484200692,79.2826524520506,20.5183122587179,-51.9914434628026,0,0,0,0,0
-94.0501532371614,82.1306063986142,-13.766671288266,51.9914434628026,92.1767046091808,79.4728319135003,23.2319313118863,-51.9914434628027,0,0,0,0,0
-91.4141754212074,82.5397040879968,-16.5682635198087,51.9914434628027,89.8561719395331,80.6934316929489,23.7092310974838,-51.9914434628026,0,0,0,0,0
-89.6309503138221,83.8257994282278,-17.0923582534877,51.9914434628027,87.3894529994085,81.2134498176255,26.5253545670682,-51.9914434628026,0,0,0,0,0
-87.9987351402624,84.2211291386606,-19.8673466494625,51.9914434628027,86.0580815405687,82.5665792455662,27.0363529521356,-51.9914434628026,0,0,0,0,0
-86.7152373639852,85.5789761255026,-20.4076018534066,51.9914434628026,84.5462421225731,84.1270940402645,27.6215397975407,-51.9914434628026,0,0,0,0,0
-84.642595076097,86.1174078957613,-23.2129544210723,51.9914434628027,82.170951615245,84.8972558814553,30.4771951824499,-51.9914434628026,0,0,0,0,0
-82.3717311346594,87.4914571849358,-23.7463727051127,51.9914434628026,79.8160003547501,86.6233595072965,31.1021660415323,-51.9914434628027,0,0,0,0,0
-80.9397423447031,88.8028952965723,-24.2543525778475,51.9914434628027,78.4054163255337,88.2565350815499,31.6912950999176,-51.9914434628027,0,0,0,0,0
-79.1968509230428,89.9862559387106,-24.7122580562379,51.9914434628026,76.3568384856489,89.1648058520468,34.5297821735879,-51.9914434628026,0,0,0,0,0
-78.0212316015012,91.0982981534174,-25.1425544882795,51.9914434628027,75.299697432739,90.6414197377432,35.0461073166637,-51.9914434628026,0,0,0,0,0
-76.4083268730823,92.3290022534185,-25.6191822051314,51.9914434628027,74.1176323790543,91.8213370049299,35.4588793319377,-51.9914434628026,0,0,0,0,0
-74.5514249533368,92.4252466026454,-28.1849699757173,51.9914434628026,72.7213597283565,92.6998650012876,35.7665682053496,-51.9914434628026,0,0,0,0,0
-73.6031493688755,93.1278930574149,-28.4516592501275,51.9914434628027,71.800552344331,93.1847805068366,35.9365937965404,-51.9914434628026,0,0,0,0,0
-72.7330233555807,93.6139220548661,-28.636350547312,51.9914434628027,70.9767365773138,93.4007282282784,36.0123645689603,-51.9914434628026,0,0,0,0,0
-72.0499948118663,93.7047955280638,-28.6709052054977,51.9914434628026,70.844160991264,94.0406174230419,33.7759602369323,-51.9914434628027,0,0,0,0,0
-71.3405808240554,93.6118100293015,-28.6355475380917,51.9914434628026,70.091680663852,93.5471532796743,33.5975128089688,-51.9914434628026,0,0,0,0,0
-71.0914491970821,94.2461474424551,-26.3636174995031,51.9914434628027,69.4601390268949,92.9761612102284,33.3912808531328,-51.9914434628027,0,0,0,0,0
-70.8325080855525,94.0562854439242,-26.2897452147415,51.9914434628026,69.1458914145705,92.4499550527886,33.2014271835259,-51.9914434628027,0,0,0,0,0
-70.6338950548892,93.8536823939564,-26.2109567092155,51.9914434628026,68.8232930183772,92.1501784855379,33.0933418735977,-51.9914434628026,0,0,0,0,0
-70.5109919235786,93.7012395389826,-26.1517012749571,51.9914434628026,68.6659264502264,91.8195891935099,32.9741991152358,-51.9914434628027,0,0,0,0,0
-70.8675345240248,93.6013391761575,-26.1128813665423,51.9914434628026,69.4572236806176,92.3284700685002,30.6613753169297,-51.9914434628027,0,0,0,0,0
-71.2033673962937,93.5934051416528,-26.1097987057352,51.9914434628027,69.7997498107822,92.2345503587965,30.6266043853324,-51.9914434628026,0,0,0,0,0
-70.8710461005283,93.6399878564071,-26.1278986122441,51.9914434628026,69.4670592234773,92.1943820864966,30.6117347600304,-51.9914434628027,0,0,0,0,0
-70.7941805101536,93.7521906466285,-26.1715037852701,51.9914434628027,69.2911689591439,92.1758430792769,30.6048722171948,-51.9914434628027,0,0,0,0,0
-70.7040748482961,93.8425787534271,-26.2066398985986,51.9914434628026,69.13062665689,92.2130993128652,30.6186634582984,-51.9914434628026,0,0,0,0,0
-70.6236932036717,94.0151592465056,-26.2737486440762,51.9914434628026,69.0231768233798,92.4061036433611,30.6901205299174,-51.9914434628026,0,0,0,0,0
-70.7990052919401,94.1228161060157,-26.3156268988845,51.9914434628026,68.6339335205333,91.7209396664343,32.9386557022639,-51.9914434628027,0,0,0,0,0
-70.5652037809961,94.1949546250191,-26.3436954125105,51.9914434628026,68.3586873294587,91.8661451822007,32.9909746568779,-51.9914434628027,0,0,0,0,0
-70.6633603109778,94.2429529976637,-26.3623742734331,51.9914434628027,68.4673504628356,92.0179476832693,33.0456804188457,-51.9914434628026,0,0,0,0,0
-70.8003485393214,94.1987918380678,-26.3451885963388,51.9914434628026,68.6268131672606,92.1015323650729,33.0758068041169,-51.9914434628026,0,0,0,0,0
-70.8774839710973,94.1910571850824,-26.3421788085977,51.9914434628027,68.7099040708922,92.1642913531002,33.0984292452236,-51.9914434628026,0,0,0,0,0
-70.9272630793838,94.141580137218,-26.3229273004536,51.9914434628026,68.7619723799794,92.1731138236982,33.1016095988163,-51.9914434628027,0,0,0,0,0
-70.5513881902116,93.2636766413067,-28.5032373878145,51.9914434628026,68.802229761795,92.1782431668302,33.1034586597001,-51.9914434628026,0,0,0,0,0
-70.4800306756185,93.2573523341123,-28.5008347381279,51.9914434628026,68.7047633472715,92.2156828250903,33.1169555733301,-51.9914434628026,0,0,0,0,0
-70.862538900803,94.098268939089,-26.3060770489801,51.9914434628026,68.604113954416,92.2447075728817,33.1274194298906,-51.9914434628026,0,0,0,0,0
-70.4209726047213,93.1797071436021,-28.4713393909737,51.9914434628026,68.5820880112938,92.3569048662481,33.1678724488234,-51.9914434628026,0,0,0,0,0
-70.4625234406597,93.1560125604834,-28.4623394010609,51.9914434628026,68.6274810063493,92.4425427951644,33.1987540771752,-51.9914434628026,0,0,0,0,0
-70.5565375414422,93.1126297338926,-28.4458622999204,51.9914434628027,68.7290116309406,92.5402624069509,33.2339975751813,-51.9914434628026,0,0,0,0,0
-70.6614575405167,93.0571042027654,-28.4247754337944,51.9914434628026,68.8090122571417,92.630723275866,33.266628197324,-51.9914434628027,0,0,0,0,0
-70.7452504965108,93.016205532199,-28.4092448921431,51.9914434628027,68.8997158119598,92.6160519323686,33.2613356808526,-51.9914434628026,0,0,0,0,0
-70.7480211463355,92.8867248262582,-28.3600850764576,51.9914434628026,68.8039743362455,92.4880525834274,33.2151669180788,-51.9914434628027,0,0,0,0,0
-70.7338609414455,92.6616087084932,-28.2746437243995,51.9914434628026,68.7911988442378,92.2091951837997,33.1146167413466,-51.9914434628027,0,0,0,0,0
-71.7167107894604,92.9381241649249,-25.8553851421799,51.9914434628027,69.4096604201443,91.7890652309089,32.9632009032211,-51.9914434628026,0,0,0,0,0
-72.225907438859,92.1201773813539,-25.538258333193,51.9914434628027,69.835181271246,90.9537080253492,32.6623385410797,-51.9914434628026,0,0,0,0,0
-73.1437193198717,90.8880559440495,-25.0611870387461,51.9914434628027,71.1957696724248,90.544716136831,30.0016125624604,-51.9914434628026,0,0,0,0,0
-74.3614158156377,89.1866536899877,-24.4028754453717,51.9914434628026,72.3425642621848,89.0285620873992,29.4412095984008,-51.9914434628026,0,0,0,0,0
-75.8468085729275,88.1962750444471,-21.4435273118766,51.9914434628026,73.5502363748367,87.1546281477453,28.7477291608589,-51.9914434628026,0,0,0,0,0
-77.9500390000374,86.6439000481939,-18.2319693009019,51.9914434628026,75.8363749165619,85.3541299699607,25.5031836369154,-51.9914434628027,0,0,0,0,0
-79.4646592587106,84.6361871270532,-14.8023126941091,51.9914434628026,77.7668320277336,83.2450807644258,22.0910539858781,-51.9914434628026,0,0,0,0,0
-82.6393276443005,82.2810089064715,-11.1920156019158,51.9914434628027,80.4415366296361,79.9429354421982,20.7830240785863,-51.9914434628026,0,0,0,0,0
-85.528485411451,79.5079397598173,-10.0157873812884,51.9914434628027,83.9372201968113,77.9244279207444,17.3143113619129,-51.9914434628026,0,0,0,0,0
-87.2657999291505,78.2806697729985,-6.83052197484411,51.9914434628026,85.9665540162365,76.4054054050841,14.0115878757006,-51.9914434628026,0,0,0,0,0
-89.2251050883977,77.5098511388604,-3.83525422803068,51.9914434628027,88.0283930531774,75.5979803018073,10.9901017908194,-51.9914434628026,0,0,0,0,0
-91.1783556993069,76.1797904390641,-3.24256450247773,51.9914434628027,89.7417371004469,74.1241132588566,10.3418312705141,-51.9914434628027,0,0,0,0,0
-93.8220707838197,75.0052720802647,-2.7130124759504,51.9914434628027,91.7364509627418,73.8706524165855,7.54565207101382,-51.9914434628026,0,0,0,0,0
-96.2639992493792,75.0521319955783,-0.0747361068439864,51.9914434628026,93.7017486300697,72.9481400964138,7.12812048120894,-51.9914434628027,0,0,0,0,0
-99.1871876782305,74.8844740370431,1.822373460042,51.9914434628027,96.2717279047893,73.1932736995934,4.55760399062205,-51.9914434628026,0,0,0,0,0
-101.509691597878,74.4977993922295,2.51314326150371,51.9914434628027,98.5488278423613,72.7909793883301,4.37267294715451,-51.9914434628027,0,0,0,0,0
-103.946506606059,75.547060234373,5.38437661361652,51.9914434628026,101.268693402181,73.1303733634366,3.30290002661956,-51.9914434628027,0,0,0,0,0
-106.426082902787,75.656198034426,6.04676035342725,51.9914434628026,103.795465287371,74.2603982596384,0.471000270452541,-51.9914434628027,0,0,0,0,0
-108.544415376656,77.0640004903647,8.72569005988654,51.9914434628026,106.508331264064,74.8230223595963,-0.0733218011346086,-51.9914434628026,0,0,0,0,0
-110.453991771454,77.5729037380457,9.0812234134449,51.9914434628026,108.779958869455,75.4759988751644,-0.439907275999453,-51.9914434628027,0,0,0,0,0
-112.057664471483,79.0603999032622,11.5458495463001,51.9914434628027,110.782740231342,77.1583451610635,-2.8925035099735,-51.9914434628026,0,0,0,0,0
-113.114932102931,79.6818316789737,11.5780322698453,51.9914434628027,112.290089463309,78.0138187672869,-2.91504589983005,-51.9914434628026,0,0,0,0,0
-113.732782357285,81.3912925043275,13.6483450777622,51.9914434628026,113.306380508636,78.9128013818863,-2.76941045020389,-51.9914434628026,0,0,0,0,0
-114.549848009206,82.1713669316234,13.5067845544331,51.9914434628027,114.021948851602,80.7486164099641,-4.75790645869331,-51.9914434628027,0,0,0,0,0
-114.906434339155,83.1636245154414,13.1408011505843,51.9914434628027,114.8334438404,81.6811157290195,-4.49439209639774,-51.9914434628026,0,0,0,0,0
-115.045035670088,85.2859145669582,14.8649894715554,51.9914434628026,115.288719499331,82.6211915564359,-4.1387035255404,-51.9914434628026,0,0,0,0,0
-115.322737373455,86.3158263521471,14.4371795159995,51.9914434628027,115.712659063626,84.3646478939886,-6.0526163426799,-51.9914434628027,0,0,0,0,0
-116.013890933316,87.2906443598929,14.0860721297653,51.9914434628026,116.437090947019,85.1078136866965,-5.79266261520949,-51.9914434628026,0,0,0,0,0
-116.168866082623,88.1839820626538,13.673380752438,51.9914434628026,116.745990333989,85.8612145636768,-5.45634444367638,-51.9914434628026,0,0,0,0,0
-116.654995796592,88.8978903374579,13.3826875424449,51.9914434628026,117.240127044912,86.4313109752885,-5.22202876583243,-51.9914434628027,0,0,0,0,0
-116.861099559385,89.3067026286842,13.2011888516292,51.9914434628026,117.496979147699,86.713479233076,-5.10274828986536,-51.9914434628026,0,0,0,0,0
-117.138739884452,89.3944751849216,13.1878523333487,51.9914434628027,117.628891732129,86.6949753840607,-5.12546453407255,-51.9914434628027,0,0,0,0,0
-117.088015573089,89.2222088842882,13.2701582629865,51.9914434628026,117.514588112234,86.4896160057165,-5.22060221080681,-51.9914434628026,0,0,0,0,0
-117.366424025001,88.8208400367914,13.5098447039073,51.9914434628026,117.777900221594,87.0343054608247,-7.68420915199549,-51.9914434628027,0,0,0,0,0
-117.324880940292,89.2753948686213,15.9927317806253,51.9914434628026,117.999455794685,86.6357405819794,-7.92023619057529,-51.9914434628026,0,0,0,0,0
-117.362911488328,88.822599295669,16.2317194014573,51.9914434628026,117.933121109987,87.1869391511837,-10.3482836123108,-51.9914434628027,0,0,0,0,0
-117.371499055453,88.4762180384485,16.4117174739946,51.9914434628026,117.90337353219,86.8904362833458,-10.5005050329119,-51.9914434628026,0,0,0,0,0
-117.622175319362,88.2854018037624,16.5497616517043,51.9914434628026,118.147715744606,86.728539759779,-10.6203479572585,-51.9914434628027,0,0,0,0,0
-117.847886616635,88.2170233826656,16.6215845050212,51.9914434628026,118.25009409691,86.6467166503499,-10.6785852629479,-51.9914434628026,0,0,0,0,0
-117.918844098081,88.2883714900973,16.5953558722518,51.9914434628026,118.119861983503,86.6122930660913,-10.6780994055147,-51.9914434628027,0,0,0,0,0
-117.683216776408,88.3515872679433,16.5248669600032,51.9914434628026,117.806567421613,86.5647281945017,-10.6578356593224,-51.9914434628026,0,0,0,0,0
-117.587923888381,88.3857854867881,16.492098567653,51.9914434628027,117.713883418031,86.4830177807878,-10.6870469959797,-51.9914434628026,0,0,0,0,0
-117.448931291932,88.4389026918886,16.4429299767116,51.9914434628026,117.509508080114,86.3937022199831,-10.703362367021,-51.9914434628027,0,0,0,0,0
-117.307607838484,88.5045124967159,16.3873537830973,51.9914434628027,117.431204155608,86.2740677396718,-10.7534267655636,-51.9914434628026,0,0,0,0,0
-117.281262256394,88.4739085271318,16.3990537200039,51.9914434628027,117.330631576972,86.1027653369488,-10.8261650042081,-51.9914434628026,0,0,0,0,0
-117.312476806761,88.4170278213285,16.4331058050203,51.9914434628026,117.267198236873,85.9252258287683,-10.9071583694521,-51.9914434628027,0,0,0,0,0
-117.14473955247,88.3751443931838,16.4285768603887,51.9914434628026,117.120785006994,85.7500334964421,-10.9730752709528,-51.9914434628026,0,0,0,0,0
-117.211543147249,88.2236360170661,16.5165255533592,51.9914434628027,117.174605494292,85.5198164896411,-11.0987886273121,-51.9914434628027,0,0,0,0,0
-117.439264131922,88.0383368943179,16.648497526954,51.9914434628027,117.167140357282,86.2616172347565,-13.4331248350237,-51.9914434628026,0,0,0,0,0
-117.587404368818,87.905104274092,16.741993867128,51.9914434628026,117.269258501009,86.0953468279886,-13.5354570079787,-51.9914434628026,0,0,0,0,0
-117.413212644556,87.8056834735613,16.764257558314,51.9914434628027,117.130204335991,85.9649578885663,-13.5773937475832,-51.9914434628026,0,0,0,0,0
-117.454308264225,87.7726816760788,16.7882310293624,51.9914434628026,117.106034653597,85.8986178381188,-13.6067354745395,-51.9914434628026,0,0,0,0,0
-117.482317184847,87.7633575490802,16.7977967988444,51.9914434628027,117.122790032885,85.849408866193,-13.6346677654139,-51.9914434628026,0,0,0,0,0
-117.394172710252,87.766862691036,16.7810517724134,51.9914434628026,116.961426658482,85.8292294011286,-13.6159379244814,-51.9914434628026,0,0,0,0,0
-117.257189195019,87.762045873657,16.7603599583664,51.9914434628027,116.787339799282,85.8231132230127,-13.5878438739696,-51.9914434628027,0,0,0,0,0
-117.191434899853,87.7795748852622,16.7403035609235,51.9914434628026,116.820772408593,84.9387093127865,-11.3308819672344,-51.9914434628026,0,0,0,0,0
-117.26292606447,86.8406410917074,14.5123049246417,51.9914434628026,116.625498476337,84.926789253341,-11.3021984448924,-51.9914434628027,0,0,0,0,0
-117.171416121843,86.8155290815229,14.5096899743657,51.9914434628026,116.412259818092,84.8571497406399,-11.2986842662055,-51.9914434628026,0,0,0,0,0
-116.989262970966,86.5996360068084,14.5880574002633,51.9914434628027,116.205419409773,84.7215732233827,-11.3278642842182,-51.9914434628026,0,0,0,0,0
-116.643714201231,86.2507347539114,14.7019686150566,51.9914434628026,115.894171221031,84.3842427893739,-11.433574251496,-51.9914434628027,0,0,0,0,0
-116.354562492208,85.7955744949016,14.873399644389,51.9914434628026,115.762924169448,83.0701784777769,-9.35443430088662,-51.9914434628027,0,0,0,0,0
-115.887548683312,85.2230194036856,15.0603654604293,51.9914434628027,115.421362708232,82.6762705770881,-9.47260603109971,-51.9914434628026,0,0,0,0,0
-115.487237663328,84.4157169717927,15.3602610100304,51.9914434628027,114.913274497932,82.2274776077887,-9.57573030380192,-51.9914434628026,0,0,0,0,0
-114.835757396064,82.6654385435514,13.3513032753889,51.9914434628026,113.832238277755,81.6931312500165,-9.58384310839224,-51.9914434628026,0,0,0,0,0
-113.596939036214,81.9417517202898,13.3799578292779,51.9914434628027,112.549580506783,80.2949426147055,-7.26610894461399,-51.9914434628027,0,0,0,0,0
-112.393632036622,80.4904928403629,11.0658420079022,51.9914434628027,111.066694969371,78.9781811796446,-4.85684053466307,-51.9914434628027,0,0,0,0,0
-110.703006773259,79.1820889077112,8.56169193856848,51.9914434628026,109.287113897585,78.7083951792021,-4.55651634648828,-51.9914434628026,0,0,0,0,0
-109.418984293832,78.9248053098345,8.33688763079139,51.9914434628027,107.819644593043,77.5689155994265,-2.06870662287899,-51.9914434628026,0,0,0,0,0
-107.795166404563,77.7820842960442,5.7754519988059,51.9914434628026,105.924592455099,76.4160455026348,0.515534958480583,-51.9914434628027,0,0,0,0,0
-105.94803115367,76.8182115559136,3.10702688717579,51.9914434628027,104.098536928171,75.4840073490576,3.14602394094909,-51.9914434628026,0,0,0,0,0
-104.257283258486,76.0655372668851,0.431366357829659,51.9914434628027,102.326289344614,74.7278148217047,5.79776322569156,-51.9914434628027,0,0,0,0,0
-101.904816938548,75.4909678163619,-2.41420176239025,51.9914434628026,100.162044525412,74.4535728390634,7.80728308744528,-51.9914434628027,0,0,0,0,0
-100.174370742115,74.9584353634989,-5.35923360160316,51.9914434628027,98.5784478522153,74.2336729027914,10.3903645189435,-51.9914434628026,0,0,0,0,0
-98.471138841702,75.6112098115769,-5.65192804833211,51.9914434628027,96.5261802744456,74.1811689870542,13.0520494272994,-51.9914434628026,0,0,0,0,0
-95.7691801165059,75.5254289201417,-8.28420432868465,51.9914434628026,93.9364363998639,74.4867096110804,15.8691446200483,-51.9914434628027,0,0,0,0,0
-94.6603709889476,75.6519476196115,-11.0136561872134,51.9914434628027,92.9266299295686,75.8948987385222,16.4667553872989,-51.9914434628026,0,0,0,0,0
-93.2788089876385,77.0076147206298,-11.601435671856,51.9914434628027,90.8759569612852,76.7535559497228,19.4920822065345,-51.9914434628026,0,0,0,0,0
-90.8714381749298,77.7591279457691,-14.5858638159012,51.9914434628026,88.1880448660975,78.0989506854206,22.6897872628366,-51.9914434628026,0,0,0,0,0
-87.6940974426646,78.9381741613603,-17.7323358471661,51.9914434628027,84.635621099735,79.798423448715,25.9866822507198,-51.9914434628026,0,0,0,0,0
-85.1203563082376,81.2105870293505,-18.6585300790208,51.9914434628027,81.6592755741602,81.5824614039002,29.265845197285,-51.9914434628027,0,0,0,0,0
-82.9286785791179,82.8233080365614,-21.9252513066767,51.9914434628026,79.2797505823655,83.36425080245,32.4905860659269,-51.9914434628027,0,0,0,0,0
-81.2518624525679,85.3667468716788,-22.9207938561074,51.9914434628027,77.7199720530693,86.2692925778541,33.5154375137638,-51.9914434628026,0,0,0,0,0
-78.6083519074494,87.3277053997683,-26.253716087064,51.9914434628026,75.9077891361756,89.0050885479385,34.4739223809685,-51.9914434628026,0,0,0,0,0
-76.7957803810477,90.190249004662,-27.3382340772289,51.9914434628027,73.9600629068948,90.6002155879727,37.5115130842115,-51.9914434628026,0,0,0,0,0
-75.4997808415056,92.6298170416503,-28.2625801659121,51.9914434628026,73.0402763615674,92.559470474059,38.1758462892605,-51.9914434628027,0,0,0,0,0
