theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
-98.08749100767938,84.76490027666898,-4.681528893581316,28.29882286208985,96.5871531267125,86.54401764223054,5.59029899353577,-28.298822862089683,-29.391881984555038,0.6708108375233587,2.0100887380389256,1.1301628157927703,-0.48411713041583293,-0.9408267677916413,-5.3915025920034445,0
-101.28667139166473,85.26818851978894,-3.066547032060167,28.29882286208972,99.79691372301151,86.88107081911569,5.530386551362099,-28.298822862089576,-40.39188198455504,0.5317776828777575,2.0698625173686374,0.75170535273484,-0.5377556698562128,-0.8321653649379169,-4.516660793023375,1
-103.08852073426586,85.3977589052813,-3.206760300286057,28.29882286208985,101.69502324190839,87.20109421284471,5.007733201204922,-28.29882286208971,-29.39188198455504,0.9323451902205568,2.0337266376763954,1.1229664149222678,-0.6576237206007253,-0.743009109365163,-3.7714508417156734,2
-104.209555469677,86.054633594549,-0.7864051546543547,28.298822862089697,102.71265630147083,87.80893055525094,2.754001524963427,-28.298822862089832,-18.789045170140405,1.1765207587188595,1.981012817890751,1.2269517288606355,-0.5724565783074131,-0.6847633348501706,-3.222920179739815,3
-104.65464486933197,86.0426102640335,-0.8525400832691259,28.298822862089697,103.15605373582365,87.88140001724955,2.701061874154116,-28.29882286208968,-17.83560146133248,1.190440410200271,1.9606155136740497,1.021418049269053,-0.6367033772136158,-0.6580295573645456,-2.8660735299730584,4
-104.74807615789875,86.48470789436037,1.4486685648562947,28.298822862089647,103.29123545361362,87.91564400456316,2.6335689381573775,-28.29882286208967,-18.5139106272718,1.1576242253934155,1.9742773258170474,0.7065542931341242,-0.7061496776127011,-0.6556699879738734,-2.646390363852325,5
-104.64339066566802,86.39730398316425,1.4124929123199688,28.29882286208972,103.29696216223194,87.88384862029781,2.5735077362887684,-28.29882286208971,-15.597629457234007,1.2898183428813403,1.9790824754059515,0.5230579832317833,-0.752623902356079,-0.6688193130496541,-2.497314071102796,6
-104.51693786321394,86.34187812971138,1.4593787751512701,28.298822862089647,103.30749273115603,87.80444236921375,2.5937692470061915,-28.298822862089697,-14.314187631646726,1.3449444920356262,1.9980894310819746,0.22663253901637664,-0.7116095801299361,-0.6918400757578239,-2.3676634584528093,7
-103.57835243358956,86.33327810488458,1.4793948196245958,28.298822862089594,102.57124946601681,87.61518843367028,3.0767380509945648,-28.29882286208986,-12.315334936505288,1.5282636230871076,2.017098789364938,0.06338361045603678,-0.6671958991246876,-0.7238187391897962,-2.2278152029549854,8
-101.2680711197506,86.03129654669252,-0.30463525175348616,28.298822862089697,100.4519837009142,87.53737862853178,3.1971511268905357,-28.29882286208987,-12.661985862605627,1.4429696379935666,2.015058619781526,-0.3397358656737167,-0.6194756406916381,-0.7666602612134549,-2.0577834663332153,9
-96.26811096621884,85.11409289222765,-5.825886556822569,28.298822862089594,95.60612508278331,86.67377793743553,7.185372428353429,-28.29882286208968,-10.295994883911522,1.443298594830135,1.9413156585063298,-0.5938381064170716,-0.6500224693828717,-0.8216117815491533,-1.8294489406735368,10
-88.11853336447575,84.56950583560291,-10.623830414351652,28.298822862089697,87.2503708410636,85.97438483050179,12.02998083660883,-28.298822862089697,-9.097611070151727,1.5027755106518084,1.8829375769068863,-0.7573695623496441,-0.4826789972975648,-0.886427807261992,-1.4992540314473572,11
-78.19216446117954,83.89900338242865,-15.675435388065157,31.75196627438248,78.91369347554819,84.8824591724337,16.404307298679473,-35.64318214898274,-13.168131328595887,1.4445152638697856,1.9262855314515743,-1.041205098217315,-0.630352702393565,-0.9545869687079375,-1.0246260122865123,12
-67.64912180313719,81.98900371443365,-21.675435388065157,40.4374335064182,67.91369347554819,83.01478010017235,22.404307298679473,-42.85977423154994,-10.217844227918446,1.6448314448987296,1.8321242291552964,-1.0455147200977781,-0.6110267617186509,-1.016845164863175,-0.40353594580607194,13
-56.64912180313719,82.2211293296201,-27.675435388065157,40.22845814625676,56.913693475548186,82.79215345063928,28.404307298679473,-41.5051909032726,-10.24236747930928,1.6606037490600318,1.7873486396713048,-1.2666479272209703,-0.7477623469367265,-1.0644507354592043,0.28650517730672,14
-45.64912180313719,83.5090688959545,-33.675435388065154,33.23226314436485,45.913693475548186,85.791260796002,34.40430729867947,-32.25883542985291,-21.24236747930928,0.9827035491653252,1.8096693589268429,-2.2587086606495443,-0.6512369631497041,-1.092398878734658,0.890422287229495,15
-34.64912180313719,85.54670950280719,-38.104872782513446,28.298822862089594,34.913693475548186,87.85752278164964,40.40430729867947,-28.29882286208961,-32.24236747930928,0.7319366521755125,1.7804744020471355,-4.0852081135420955,-0.4500524538751721,-1.1007148787186665,1.241824191460509,16
-23.64912180313719,86.40762098359937,-40.15855335025235,28.298822862089697,23.913693475548186,89.22517355202511,43.13821541351852,-28.298822862089683,-37.49362580872072,0.6047292997171382,1.7078445323246312,-3.3525988612198216,-0.3619603623406613,-1.0930973231040964,1.2617067030513065,17
-12.649121803137191,88.22262368760929,-37.46481746980324,28.298822862089672,12.913693475548186,90.41680369345832,42.46877428991506,-28.298822862089896,-26.493625808720722,1.5775357864903117,1.6965662064738714,-2.700194903674477,-0.4801221467083463,-1.0745503638387888,1.0148930756416699,18
-7.046538734803827,90.02800562265047,-33.785379238210986,28.298822862089697,6.697906092382295,92.2071543391505,37.237494726444794,-28.29882286208968,-15.493625808720722,1.1766318885412457,1.6284828429308575,-3.5105973604612997,-0.4677345293064079,-1.0502000759788632,0.6747432487628172,19
-5.5744477511504025,92.54390782400462,-27.785379238210986,28.298822862089825,5.228193624849061,93.6540135070649,32.031548494932736,-28.298822862089686,-26.493625808720722,0.6408710454478055,1.648043898706474,-4.448086271680912,-0.5632928930778381,-1.0256468825914145,0.42257310707822887,20
-3.7170957407546172,94.15281953042783,-22.45075606570244,28.298822862089697,3.4213366894516946,94.91723588509252,28.76163793035654,-28.298822862089686,-25.62152074270658,0.724925602179674,1.6376743112017316,-4.633700286709401,-0.2586536774146545,-1.0073146934758463,0.3570899855225733,21
-1.6159415530051011,94.67293433893835,-22.571531282526326,28.29882286208985,1.6171103973850904,95.70264488033958,26.480553736494446,-28.298822862089708,-19.245832593747657,0.9168123065252283,1.607163179821753,-4.591680425186367,-0.07386183977187374,-1.0013670997523485,0.46619543123074264,22
-0.05247546307242305,94.98574063402647,-22.621964512797163,28.298822862089697,0.06909970432835896,95.783648014404,26.513339951692895,-28.29882286208963,-18.621138429163523,0.9185512616688538,1.5827983885462387,-4.682156421075761,0.011717701578432825,-1.0115219210901494,0.6571426956221837,23
1.0203197565464397,95.09177083704634,-22.603175334691223,28.29882286208985,-1.017075624112153,95.72389490197476,26.54268987564888,-28.298822862089814,-16.370471464596807,1.0056853915377564,1.5621234925417786,-4.648225536942979,0.03909697640306675,-1.03754140056011,0.8120047575742367,24
1.1302819905932546,95.05806721033458,-22.53500426964001,28.298822862089672,-1.1676538104290832,95.56156929000348,26.570744762178585,-28.298822862089622,-15.504640854303684,1.0142972487955382,1.5472707255507554,-4.680234646126552,0.015497110106201023,-1.075737105174058,0.8421911346696584,25
0.03444311313422018,94.88539040886792,-22.46307650894104,28.29882286208985,-0.11518633313693641,95.37244671097707,26.568076441931204,-28.298822862089875,-19.33230741542864,0.8409156548815048,1.5511756229956744,-4.87426448499999,0.026122100721596382,-1.1210199564826369,0.7291174680729356,26
