theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13
-141.9709673805172,23.813647451805178,89.63441918519963,51.99144346280193,146.57193159343322,24.17343414875669,-95.82577317176316,-51.99144346280194,0.0,0.0,0.0,0.0,0.0
-141.82267529615825,23.719528382301835,89.72859595718106,51.90224506035582,146.42508913510946,24.094939171966487,-95.90247487091246,-51.95492900910495,0.0,0.0,0.0,0.0,0.0
-141.69054730528282,23.584047060537657,89.81012160673151,51.70512457716916,146.3550569761168,23.956246415039956,-95.99105772289941,-51.81303983212348,0.0,0.0,0.0,0.0,0.0
-141.60726793184418,23.378082757487963,89.90595111367863,51.465976041115155,146.30620878634303,23.753422215116707,-96.093556047712,-51.62264242022973,0.0,0.0,0.0,0.0,0.0
-141.55500235438817,23.112300510743342,89.98749869597455,51.23531631004441,146.25306787751245,23.47830911226624,-96.17667033435643,-51.42765743788739,0.0,0.0,0.0,0.0,0.0
-141.3055570547426,22.81294556977649,89.94118413806743,51.090745866740946,145.96282996435562,23.156172136729424,-96.12672875838282,-51.29692284808333,0.0,0.0,0.0,0.0,0.0
-141.04112201950244,22.447900793070392,89.73067171616731,51.17108595745968,145.64330986329384,22.765156615492714,-95.93778759226475,-51.35783665665626,0.0,0.0,0.0,0.0,0.0
-140.5847508547373,22.0463628228072,89.31035757126907,51.48764460903398,145.13675654248485,22.36561339444031,-95.58245238079145,-51.58397533930822,0.0,0.0,0.0,0.0,0.0
-139.8877200962922,21.5640955527205,88.64437550235081,52.11728493225116,144.5992289385514,21.91932968842857,-95.00638976891058,-52.023316196542915,0.0,0.0,0.0,0.0,0.0
-138.79655798286254,21.065481914553608,87.57142053080035,53.081671046361976,143.73595591285297,21.447650400113297,-94.04554980039397,-52.6611781410583,0.0,0.0,0.0,0.0,0.0
-137.81489803643404,20.525639068174087,86.42421674730184,54.4150805703126,142.83537938497128,21.018277135220277,-92.92781147434768,-53.52409665286258,0.0,0.0,0.0,0.0,0.0
-136.32553427682893,20.00768715061021,84.69065332001627,56.15534262796646,141.74156007637396,20.54260206834171,-91.52127968000701,-54.663907564798876,0.0,0.0,0.0,0.0,0.0
-134.7660737523573,19.444639999952614,82.64428291974079,58.30835266960027,140.43895526875949,20.116345220262794,-89.81681492335656,-56.14564940939282,0.0,0.0,0.0,0.0,0.0
-132.82842238040155,18.843348761126375,79.99089725761186,60.774989339618415,138.98730214847245,19.65265446029496,-87.70407365293846,-57.91575043401585,0.0,0.0,0.0,0.0,0.0
-130.45751892733537,18.222908741825464,76.70667635004824,63.50338893300097,137.33260176449045,19.172613492541853,-85.16380758702319,-59.925136039556804,0.0,0.0,0.0,0.0,0.0
-127.39062452621475,17.636553404237496,72.53323447612021,66.44420777861897,135.04834433253922,18.762440090402855,-81.89995015651266,-62.16304438875854,0.0,0.0,0.0,0.0,0.0
-123.5183892587933,17.248862794324268,67.48217018699387,69.45813944212688,132.1348237458368,18.35364521909508,-77.76439648966996,-64.58599814526204,0.0,0.0,0.0,0.0,0.0
-118.92918414243093,16.96457802198354,61.550972741512076,72.47164924547606,128.81763772767732,17.971703426757067,-72.97812727563885,-67.17556894157013,0.0,0.0,0.0,0.0,0.0
-113.78085734278093,16.774529662271856,54.92111421247617,75.38656748318445,125.07942225594856,17.688058023090036,-67.72297723068081,-69.81165109662658,0.0,0.0,0.0,0.0,0.0
-108.17569128690032,16.708183731073408,47.74402077335271,78.10710644159502,120.96924408497115,17.39554647403779,-61.93333321428877,-72.48661360327274,0.0,0.0,0.0,0.0,0.0
-102.14548933414403,16.759026153000853,40.09301109563831,80.47825182652237,116.34594324486653,17.095089064644135,-55.511739399848324,-75.08665873001355,0.0,0.0,0.0,0.0,0.0
-95.72971155288845,16.9631776672031,32.061480563751324,82.3107401744306,111.12086875754663,16.85097376669259,-48.41382690967316,-77.43571099952827,0.0,0.0,0.0,0.0,0.0
-89.12190537691946,17.365361220350962,23.883079686672474,83.65630819434645,105.44098739094741,16.697492441168254,-40.82951213473504,-79.50353716956195,0.0,0.0,0.0,0.0,0.0
-82.4989746023661,17.943797979967705,15.794742962134922,84.59035188938547,99.41088794349528,16.65619135611214,-33.00132150881313,-81.33205639171653,0.0,0.0,0.0,0.0,0.0
-75.94156814874245,18.691498556707987,7.931757367552542,85.14522548063157,93.1449524378885,16.73994509802798,-25.05979623055515,-82.95912642565966,0.0,0.0,0.0,0.0,0.0
-69.6003804470236,19.57187473978714,0.4966539269625685,85.46408911922336,86.86938659346481,16.93272525344743,-17.308683043309422,-84.43183542433412,0.0,0.0,0.0,0.0,0.0
-63.828275298863275,20.52481009355022,-6.31946281580159,85.60071219631922,80.9190245770328,17.227006935419464,-9.929581542647224,-85.71960546043869,0.0,0.0,0.0,0.0,0.0
-58.58523037660722,21.526078119273667,-12.369379640120787,85.57520588837596,75.3153022443217,17.624919740431935,-3.1430970501216438,-86.7658656084077,0.0,0.0,0.0,0.0,0.0
-54.155014437818316,22.504147988759364,-17.539382702693434,85.4748858282675,70.33684840435417,18.063533431811894,2.9242080285932945,-87.60512275079272,0.0,0.0,0.0,0.0,0.0
-50.45143420161291,23.47697703669251,-21.748858080192413,85.3296675040491,65.95222085131034,18.556009045819206,8.113477713911202,-88.23293719268311,0.0,0.0,0.0,0.0,0.0
-47.8371259421461,24.361047228465868,-24.811171154416414,85.21543221848526,62.58474267179434,19.090502586967165,12.165577783077602,-88.72097707104962,0.0,0.0,0.0,0.0,0.0
-45.72957325488667,25.141418889236093,-27.192058463238627,85.18544634115864,60.11526585055934,19.55203467389076,15.24647481108121,-89.1411859281692,0.0,0.0,0.0,0.0,0.0
-44.59803628257276,25.727833623045665,-28.58997723683242,85.2346817443762,58.39187292621902,20.00343492789409,17.363835619064325,-89.49949632467924,0.0,0.0,0.0,0.0,0.0
-43.83940440015643,26.159689411775542,-29.504786609008022,85.3136407328809,57.43367867323914,20.322972432695078,18.684749551460285,-89.74401223417236,0.0,0.0,0.0,0.0,0.0
-43.39862821259425,26.46893289418622,-29.997805584913408,85.45297453829157,56.86414476876855,20.505526519198465,19.56036220623507,-89.90208120218426,0.0,0.0,0.0,0.0,0.0
-43.04541253148673,26.706652278735806,-30.320113539582252,85.65426793832576,56.508945624704026,20.695897346246436,20.011875949923773,-90.03360377045557,0.0,0.0,0.0,0.0,0.0
-42.817885221903694,26.91093099114706,-30.441875796874776,85.8410860276165,56.592285927703344,20.798411365200472,19.99728365218181,-90.13301144212656,0.0,0.0,0.0,0.0,0.0
-42.8747505980528,26.921067997755816,-30.367303992998092,86.1025634383983,57.14567540070898,20.879736995572628,19.370450479508314,-90.24963200179552,0.0,0.0,0.0,0.0,0.0
-43.07627081368251,26.843039468769923,-30.125507209368404,86.38488305987862,57.87289432153108,20.946942739900898,18.426451640594998,-90.34519731862758,0.0,0.0,0.0,0.0,0.0
-43.28122696812614,26.74205997227991,-29.88003672682572,86.63715364296237,58.5586215717245,20.92399947667237,17.580534804446035,-90.45505142553989,0.0,0.0,0.0,0.0,0.0
-43.36433173121592,26.683534679086293,-29.768137562479122,86.75694885914845,58.93750473939991,20.958875269883684,17.020308192055197,-90.47929726620463,0.0,0.0,0.0,0.0,0.0
-43.3965409240042,26.762369908409188,-29.62669491495947,86.7287121849647,59.006984001221475,21.08056666019957,16.766108674423318,-90.38566926283995,0.0,0.0,0.0,0.0,0.0
-43.29651438125548,26.875031168287602,-29.70004668340424,86.62085166754935,58.89972419788239,21.271213514593413,16.693493648769085,-90.2429354924256,0.0,0.0,0.0,0.0,0.0
-43.109033920284915,26.991202004615385,-29.92312248342398,86.4560495906223,58.66785776654986,21.50937092177348,16.750309493285435,-90.0620875932081,0.0,0.0,0.0,0.0,0.0
-42.847161479636604,27.114208368009923,-30.279845378366126,86.26928259232338,58.338305954532615,21.79684637295761,16.928313728690476,-89.90770591192813,0.0,0.0,0.0,0.0,0.0
-42.57046135372741,27.232255205696394,-30.7088117565796,86.09625985600043,57.98960729712502,22.10042098620292,17.14101893365468,-89.75214016112952,0.0,0.0,0.0,0.0,0.0
-42.237535550709985,27.356991053994,-31.23804956841573,85.90245596162285,57.542939025439594,22.4367170347101,17.479433650691487,-89.5585650893124,0.0,0.0,0.0,0.0,0.0
-41.896343362259294,27.43558162543321,-31.787812587943968,85.76933530378489,57.120602140688675,22.738900108804756,17.79657406614329,-89.42394214735253,0.0,0.0,0.0,0.0,0.0
-41.46076473419318,27.421703919950517,-32.54727557245158,85.63496536764131,56.6949873555409,23.020509650405753,18.134474924856473,-89.27793388630346,0.0,0.0,0.0,0.0,0.0
-41.05530506270311,27.432314612581635,-33.23229477620396,85.51591036525876,56.2615957555484,23.278886839202325,18.504867585953118,-89.14980052380096,0.0,0.0,0.0,0.0,0.0
-40.653902051455695,27.473949946115884,-33.867070832607,85.39433277236309,55.76363059380377,23.51283949126484,18.96513981854774,-89.01026780994698,0.0,0.0,0.0,0.0,0.0
-40.297387758193025,27.52078452491915,-34.405989873370125,85.28567512322422,55.27219449790231,23.699132253167086,19.449277623907708,-88.90727490216541,0.0,0.0,0.0,0.0,0.0
-40.02074620043514,27.56199246352294,-34.81653539846138,85.17232029984656,54.80694260390514,23.83101126859561,19.947066556083193,-88.81247995114116,0.0,0.0,0.0,0.0,0.0
-39.821934840421875,27.588486632286475,-35.097067474339696,85.03628411507952,54.39538581743621,23.879301139810075,20.423918362180714,-88.73003393255429,0.0,0.0,0.0,0.0,0.0
-39.73368682095017,27.590074380028696,-35.21711351684586,84.8809194971345,54.03169043032529,23.829631070666153,20.886110593392587,-88.65685691119373,0.0,0.0,0.0,0.0,0.0
-39.82701615378054,27.540207444911672,-35.10219179553529,84.72574965766448,53.91718163864107,23.713729442634737,21.083545562559515,-88.57467676717795,0.0,0.0,0.0,0.0,0.0
-40.12812055094855,27.432793492890703,-34.72907290361918,84.57557262717242,54.05366226531804,23.55838488233943,20.94006704156741,-88.47337203307441,0.0,0.0,0.0,0.0,0.0
-40.68193349094308,27.22523989195631,-34.03049002334323,84.41506527603292,54.534581998696154,23.326615677386815,20.34579428473816,-88.31863164063355,0.0,0.0,0.0,0.0,0.0
-41.46014609577201,26.941020592012087,-33.035587848011325,84.18050792028524,55.337661890758355,23.01952760344106,19.321904664330198,-88.03918752614865,0.0,0.0,0.0,0.0,0.0
-42.5610414364163,26.500248527770726,-31.75395343851341,83.82588771629854,56.53771846564978,22.639569710010072,17.796452778815,-87.578347445506,0.0,0.0,0.0,0.0,0.0
-44.02899679455233,26.00951545492557,-29.950219065581475,83.31116213787786,58.29104786456273,22.13491575214302,15.739854595094013,-86.90333103136084,0.0,0.0,0.0,0.0,0.0
-45.95181253822659,25.448040523123034,-27.528581759603657,82.59311196975028,60.48988340070164,21.603777536635334,13.073674299611083,-85.96158061526666,0.0,0.0,0.0,0.0,0.0
-48.125849151266934,24.71424673050419,-24.854667654881798,81.65614272984152,63.09169195779924,21.041528809019905,9.855129121261504,-84.74561905153111,0.0,0.0,0.0,0.0,0.0
-50.682429781854204,23.87410946999639,-21.71316976092105,80.51193461848327,66.06895595689033,20.450581169333475,6.136043972029336,-83.27554318236731,0.0,0.0,0.0,0.0,0.0
-53.636058781818335,22.94967031887952,-18.10999669895019,79.15200708004811,69.4305077329391,19.853497737248002,1.9315380839904788,-81.55332097725405,0.0,0.0,0.0,0.0,0.0
-57.1310787356396,21.913009384080393,-14.042826166494027,77.548145779001,73.12564744837442,19.249139223298037,-2.6949513256624473,-79.55789228487052,0.0,0.0,0.0,0.0,0.0
-60.90678683222178,20.856307924858935,-9.593121741199731,75.7408104906222,77.08898010930281,18.656382912842368,-7.649810684534789,-77.33268436959241,0.0,0.0,0.0,0.0,0.0
-64.96687790020019,19.79508418211182,-4.788025459524392,73.7676844265132,81.28358110065633,18.088296660041234,-12.871534236025568,-74.93077432074712,0.0,0.0,0.0,0.0,0.0
-69.1442239417436,18.764689511283795,0.15777586362458423,71.53376786218253,85.55066452309346,17.564143159939754,-18.158453941233134,-72.28573415719839,0.0,0.0,0.0,0.0,0.0
-73.55040886534044,17.89459511026395,5.487956592124851,69.14470583126923,89.84007013970687,17.113848136437703,-23.434992281975994,-69.53295683627329,0.0,0.0,0.0,0.0,0.0
-78.13005254195868,17.14049032003398,11.031462296394288,66.67083828436883,94.13426864582607,16.74184611971043,-28.666272670104732,-66.75551495119873,0.0,0.0,0.0,0.0,0.0
-82.9543178015535,16.5295459336166,16.83056620521097,64.21850813335614,98.50875464416997,16.481271294996212,-33.898565729116584,-64.09009878521334,0.0,0.0,0.0,0.0,0.0
-87.91367614093807,16.070367963514062,22.74809131744119,61.85266502662388,102.87615208984917,16.32178457635255,-39.032169410243654,-61.58872762689659,0.0,0.0,0.0,0.0,0.0
-92.8709863824047,15.767326227708912,28.61924028154524,59.64680053515394,107.12031752111324,16.24685140466675,-43.93496231771282,-59.32620849995254,0.0,0.0,0.0,0.0,0.0
-97.60404479978526,15.641804851815593,34.32538610996559,57.67040629134914,111.19764178605216,16.243930797250705,-48.54077101857994,-57.349462398690854,0.0,0.0,0.0,0.0,0.0
-102.33278977314359,15.661675881333016,39.86920923880197,55.97302383698235,115.13393482942226,16.31366584309689,-52.86542524739022,-55.67541718703854,0.0,0.0,0.0,0.0,0.0
-106.92330363862575,15.792508730207746,45.11190305081318,54.57528547538552,118.73223510711752,16.54631165504849,-57.017612453651665,-54.32642926352,0.0,0.0,0.0,0.0,0.0
-111.33891548737112,16.02093763446195,50.0175336782588,53.45169132430448,122.25117843651353,16.842713500735652,-60.938972730545146,-53.268198907542086,0.0,0.0,0.0,0.0,0.0
-115.55091599646966,16.31773627242991,54.54700792858988,52.623887467766394,125.65454340417679,17.189924210191364,-64.58852961972087,-52.49002804503767,0.0,0.0,0.0,0.0,0.0
-119.57324916551804,16.64167646032036,58.71817184691291,52.04944091737932,128.95121172775214,17.569715895261016,-67.97933237877749,-51.9620758233388,0.0,0.0,0.0,0.0,0.0
-123.34911901316595,17.090371989034885,62.66180850127825,51.6933111421161,132.14039239522498,17.975144257738286,-71.11494286919931,-51.64176901590906,0.0,0.0,0.0,0.0,0.0
-126.86967722023982,17.553144961611856,66.26483967539495,51.49747842050601,135.0097749698807,18.469519009143013,-73.9872706735794,-51.47384559619796,0.0,0.0,0.0,0.0,0.0
-130.05898294428098,18.01147351310897,69.44653265535638,51.451283840172835,137.54483757970584,18.963251358030433,-76.50223542103376,-51.445795385004295,0.0,0.0,0.0,0.0,0.0
-132.94967643279094,18.460441203391568,72.2400394158781,51.51868730126343,139.78900647343184,19.448659382308357,-78.65996378068445,-51.52817046199523,0.0,0.0,0.0,0.0,0.0
-135.54664551349646,18.900639346940597,74.65095198862407,51.64139645688306,141.7525604590449,19.938714348277735,-80.4799459486725,-51.660485990385155,0.0,0.0,0.0,0.0,0.0
-137.82009352180248,19.313744793225858,76.68416560461021,51.774406415389834,143.42444768750337,20.402697444125984,-81.96779561459499,-51.79719582379193,0.0,0.0,0.0,0.0,0.0
-139.6042393244837,19.753218443732155,78.33287251245245,51.90372157929892,144.80213519024764,20.83272758953713,-83.12851893900314,-51.920188030002215,0.0,0.0,0.0,0.0,0.0
-141.05788659527406,20.157182128119146,79.6431104094859,51.988868360653086,145.92079651597012,21.221509469630924,-84.01138061504012,-51.991443462801925,0.0,0.0,0.0,0.0,0.0
-142.1724424108802,20.506312485295005,80.6169547011716,51.991443462801946,146.80243103944557,21.550087204182844,-84.65103970261414,-51.991443462801925,0.0,0.0,0.0,0.0,0.0
-143.10548332264648,20.831069806409246,81.42234736858519,51.99144346280195,147.55410331887276,21.86207037583046,-85.16368602474986,-51.99144346280193,0.0,0.0,0.0,0.0,0.0
-143.93062191522282,21.14136277548175,82.14611856998371,51.99144346280196,148.21694323699813,22.147639136286827,-85.60465215335496,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-144.64167986786816,21.441157619501823,82.79154157618471,51.99144346280195,148.9367700815353,22.434871527711092,-85.99409188175804,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-145.17343689387368,21.719107132369416,83.30082176814194,51.99144346280195,149.461106681359,22.701583998646107,-86.29924028190237,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-145.65675676971878,21.971474669393956,83.67924947464826,51.99144346280195,149.7757764783887,22.94631507619733,-86.50661799483454,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-145.90691584532618,22.22338140370192,83.9629755160396,51.99144346280195,149.91306268076158,23.17407249786683,-86.6529538433942,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-146.2293406689375,22.441827484373672,84.25088256949707,51.99144346280195,149.91261391450067,23.394629728402357,-86.78297392554958,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-146.44007241011002,22.627540279912786,84.48354624352923,51.99144346280194,149.75731072235158,23.583883017357362,-86.88122261064173,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-146.48151051466698,22.795968017318224,84.70179678149262,51.99144346280194,149.70701420572135,23.73971369607378,-86.99500167771555,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-146.51959903513466,22.921338453343854,84.90785135309562,51.991443462801946,149.6045079863666,23.859058697778813,-87.09405898848331,-51.99144346280193,0.0,0.0,0.0,0.0,0.0
-146.57163169184636,23.00124828997489,85.12019400303613,51.991443462801946,149.47535809434822,23.93981836835959,-87.19970995991193,-51.991443462801925,0.0,0.0,0.0,0.0,0.0
-146.6398055571826,23.048186593042054,85.34070567698393,51.99144346280195,149.34001298133617,23.987334389841592,-87.32767177867328,-51.99144346280194,0.0,0.0,0.0,0.0,0.0
-146.72290421566387,23.047267409420144,85.56855818432578,51.99144346280195,149.17035626442095,23.996205305549445,-87.44099092095078,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-146.8022432374921,23.014006107713534,85.78286960410044,51.99144346280195,148.95284980004953,23.977285400637438,-87.51831119980717,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-146.99902681162482,22.965253852798497,85.96797785362531,51.99144346280195,148.75038243099132,23.94675304417901,-87.56419574777635,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-147.09813466250353,22.91732080104234,86.11826488340932,51.99144346280195,148.5260114726756,23.91961690555589,-87.5648477753924,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-147.07409550582068,22.862484532768242,86.23343154876693,51.99144346280195,148.30698149539558,23.88616059444262,-87.54139522485093,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-147.04899419661405,22.80686797289071,86.32777647836443,51.991443462801946,148.09719637332557,23.84681989988824,-87.48948451904954,-51.991443462801946,0.0,0.0,0.0,0.0,0.0
-146.9843623338557,22.758785979032595,86.38403678851365,51.99144346280195,147.9029504254321,23.81388031535835,-87.40705571086448,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-146.89671806214068,22.718180699333423,86.4115221521785,51.991443462801946,147.7450130386308,23.78924257088744,-87.30803669664326,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-146.80696414462915,22.697427894843482,86.4240231822735,51.99144346280195,147.6403468702569,23.785057495681002,-87.20196315565792,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-146.7263616022695,22.694852306085266,86.42531585596468,51.991443462801946,147.60830064840258,23.79330113416149,-87.1015198941958,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-146.72717101171241,22.708379009829546,86.4489013158144,51.99144346280194,147.6717573143312,23.829413557151447,-87.02267547337024,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-146.7660750709523,22.740177025133928,86.49553356947177,51.991443462801946,147.62571518987383,23.88222733622478,-86.97131163293902,-51.99144346280195,0.0,0.0,0.0,0.0,0.0
-146.97074853514408,22.77545162910296,86.54672280760622,51.991443462801946,147.5790711841955,23.940489990222645,-86.91917502008668,-51.99144346280194,0.0,0.0,0.0,0.0,0.0
-146.96959585803194,22.837919718733822,86.65280689777876,51.99144346280194,147.6942353784769,24.00766378239427,-86.89591301680383,-51.99144346280194,0.0,0.0,0.0,0.0,0.0
-146.8944116624367,22.902804091092655,86.79975749907786,51.99144346280194,147.7650920344674,24.08095654396069,-86.90599902999591,-51.99144346280194,0.0,0.0,0.0,0.0,0.0
