theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
64.6832138592706,47.1128884752062,-78.9173747545535,51.9914434628027,-57.7762185668658,37.0519625710026,75.923220593862,-73.0132022732202,0,0,0,0,0
72.22551226151,40.1932160366356,-90.2665273017281,51.9914434628027,-67.1588475227062,34.3378119532795,88.5011811786436,-63.617919304209,0,0,0,0,0
73.1944563241386,40.1452486359429,-90.7549043184246,51.9914434628027,-67.266701780518,35.9598622026094,88.4141680335718,-58.80764906859,0,0,0,0,0
76.1079598394163,43.2687876482977,-90.4000219013248,51.9914434628026,-73.088194937202,40.5435330978317,92.1024357953172,-51.9914434628027,0,0,0,0,0
79.882569138585,47.3262790516759,-92.8235839519251,51.9914434628026,-76.319323333438,43.158343433267,91.7681013183622,-51.9914434628027,0,0,0,0,0
80.4232406643509,50.9424767938961,-91.0432145300986,51.9914434628027,-77.4075215944057,45.8532878540519,90.2581311446845,-51.9914434628027,0,0,0,0,0
78.2299344895544,52.801713559086,-85.5278342017654,51.9914434628026,-76.377961991444,47.0702313642643,87.5250891125658,-51.9914434628027,0,0,0,0,0
77.9186583768814,52.0091766653293,-85.2651169267826,51.9914434628026,-76.9019457987946,45.5103520441132,87.3619055538219,-51.9914434628027,0,0,0,0,0
77.2972603160832,50.363864917568,-84.7001032595186,51.9914434628026,-78.039563971123,43.5468584879416,90.0285878277256,-51.9914434628026,0,0,0,0,0
76.5571931623411,48.8474613781278,-84.0896044918172,51.9914434628026,-78.2548872184211,42.4800633311221,89.9069089370419,-51.9914434628026,0,0,0,0,0
74.8601776925532,47.8267570534742,-83.2103536973979,51.9914434628027,-77.3256518108986,42.0226024435683,89.3761776236759,-51.9914434628026,0,0,0,0,0
72.5005754698106,46.4520034000397,-81.8878207676892,51.9914434628026,-76.9662872142259,41.3074475908027,91.6479598648938,-51.9914434628026,0,0,0,0,0
71.135370099245,46.1571880173519,-81.2320914115549,51.9914434628027,-74.1447250993387,41.6477357381318,87.7592371910787,-51.9914434628028,0,0,0,0,0
68.9961486789111,46.3306336518619,-77.7633460668212,51.9914434628027,-73.1473958920175,42.3304925444736,87.4704237490336,-51.9914434628027,0,0,0,0,0
68.3569365375307,46.127549886271,-77.415468876837,51.9914434628026,-72.1047609790389,42.7247568250853,87.0927103931654,-51.9914434628026,0,0,0,0,0
69.7066264486467,44.5406303614281,-80.0522592197488,51.9914434628026,-71.89618138362,42.2446861610218,86.8434514556015,-51.9914434628027,0,0,0,0,0
69.7364821968818,42.8585718279734,-79.4681707185637,51.9914434628026,-71.8577449769555,41.2469836115231,86.5140614978722,-51.9914434628026,0,0,0,0,0
71.4045328175688,41.6591855843244,-82.5021442969222,51.9914434628026,-71.6725483026575,40.5073236689825,86.1905531593913,-51.9914434628026,0,0,0,0,0
72.1608178817603,38.5888965993795,-81.9479739784403,51.9914434628026,-75.0243711858307,37.7584368181526,89.8065469233593,-51.9914434628026,0,0,0,0,0
75.6173512097251,35.2751563861557,-85.6452561043163,51.9914434628027,-79.1067390080034,35.3225765354141,94.2014429267462,-51.9914434628027,0,0,0,0,0
78.6821399168367,33.2902977371041,-89.6909357290189,51.9914434628027,-80.6437742762043,33.8879188693049,94.8828494920542,-51.9914434628026,0,0,0,0,0
80.885861811176,33.0908744386341,-91.0108245708323,51.9914434628026,-82.2440472018796,34.0013313665705,95.8608020266759,-51.9914434628026,0,0,0,0,0
82.4186198103217,33.1950251305854,-91.9616518235607,51.9914434628026,-81.1651764403455,34.1451745331065,92.6328220480915,-51.9914434628026,0,0,0,0,0
80.476577729087,37.2635796709708,-88.7852857741907,51.9914434628026,-80.4546414104089,38.074493873222,92.8159868404983,-51.9914434628026,0,0,0,0,0
78.4467687371591,43.6584927032344,-86.3083643992903,51.9914434628026,-77.5483776672234,44.4510417459167,90.0069415103055,-51.9914434628026,0,0,0,0,0
76.9677982311582,52.7010659501163,-85.1557538800127,51.9914434628026,-74.7115695832254,52.9081942917111,85.8960737335376,-51.9914434628026,0,0,0,0,0
74.0442282848365,59.5660796176394,-82.3549474326251,51.9914434628027,-70.9595384385166,59.018878967105,79.5261968546535,-51.9914434628026,0,0,0,0,0
72.5989911262958,62.2657905840265,-79.7907513642481,51.9914434628027,-71.0081884815791,60.9797257569192,79.6879734444419,-51.9914434628026,0,0,0,0,0
71.0330014828117,68.7883344241884,-77.6804246927404,51.9914434628026,-69.1210275967355,63.6679369388263,77.1739819806461,-59.5745512826367,0,0,0,0,0
70.3575060480824,69.661512923957,-77.8057082743463,59.5746611017215,-67.7544243656174,62.9519461824886,74.3841867572012,-70.8468252509337,0,0,0,0,0
68.5327320901286,68.4873753300654,-75.1854225183258,68.6163678581046,-68.3570567850351,62.2243668219493,74.3284233482629,-78.4648352457429,0,0,0,0,0
68.5532351353413,65.535541951118,-74.8318666562849,74.6334793624609,-68.4390227204021,58.8048143063685,73.7425960672911,-83.7646725724015,0,0,0,0,0
69.1631626177159,63.895556045045,-74.5814110468507,75.7492947250593,-69.0367994404117,56.7974496818036,73.3449066109583,-85.494522964906,0,0,0,0,0
72.3701109107674,58.8578316704385,-76.5588286700273,74.3667279583771,-71.6973495626214,50.3889029755129,75.0612158476717,-85.0068303917648,0,0,0,0,0
76.5379472776276,54.7672187543504,-78.9082082507237,72.7370074144562,-73.092068200469,43.2047801273787,74.2222773163669,-87.1960246192315,0,0,0,0,0
78.7672052204488,55.4440475305475,-79.0134240521403,65.593198689503,-70.9369671478137,36.3146133115599,74.0530031022214,-87.9028427293634,0,0,0,0,0
82.8654293137714,58.3482441755879,-82.423088721735,56.9896925502521,-58.896455934505,28.6765613960735,64.7902358507879,-91.4883946386153,0,0,0,0,0
83.6511597708424,61.1186684439693,-82.7221298249495,51.9914434628027,-47.4554858531483,25.6737031527519,56.1961687530707,-95.9135976536461,0,0,0,0,0
80.9696421548418,60.225420958553,-79.6228341474098,51.9914434628026,-13.6626237831073,22.4488902314454,29.8961798325686,-100.433450633255,0,0,0,0,0
77.4542523463631,60.5140428861964,-76.8852492200458,51.9914434628026,21.215983383824,22.595618427928,3.92161797512613,-108.253168887411,0,0,0,0,0
