frame,timestamp_sec,pelvis_x,pelvis_y,pelvis_z,abdomen_x,abdomen_y,abdomen_z,chest_x,chest_y,chest_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_upper_arm_x,r_upper_arm_y,r_upper_arm_z,r_forearm_x,r_forearm_y,r_forearm_z,r_wrist_x,r_wrist_y,r_wrist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_upper_arm_x,l_upper_arm_y,l_upper_arm_z,l_forearm_x,l_forearm_y,l_forearm_z,l_wrist_x,l_wrist_y,l_wrist_z,r_thigh_x,r_thigh_y,r_thigh_z,r_shin_x,r_shin_y,r_shin_z,r_foot_x,r_foot_y,r_foot_z,l_thigh_x,l_thigh_y,l_thigh_z,l_shin_x,l_shin_y,l_shin_z,l_foot_x,l_foot_y,l_foot_z
0,1778932988.9575818,0.0,0.0,0.0,nan,nan,nan,0.002769819897311421,-0.035706146778671864,0.19115069743652874,0.004556882371169,-0.05366707655593947,0.27334079056976834,0.004959209411076568,-0.05676770651517089,0.29309488449505056,-0.07321633029375196,-0.04913115070938377,0.24121350048032103,-0.12830206298416252,-0.07959958123702238,0.24900869360943917,-0.204530082619819,-0.12944934136017577,0.3145247446052833,-0.17538935175122553,-0.17764632172300826,0.42048638336360444,0.0809232675379061,-0.04568554696171022,0.2386150018544343,0.14067477681233354,-0.07098302690957672,0.2376620980696721,0.23232611688648824,-0.11513342287923553,0.2849784472349869,0.1861820454612786,-0.16652699175099178,0.3831080847097539,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
1,1778932988.9659662,0.0,0.0,0.0,0.0,-0.017,0.061,0.002769819897311421,-0.035706146778671864,0.19115069743652874,0.004556882371169,-0.05366707655593947,0.27334079056976834,0.004959209411076568,-0.05676770651517089,0.29309488449505056,-0.07321633029375196,-0.04913115070938377,0.24121350048032103,-0.12830206298416252,-0.07959958123702238,0.24900869360943917,-0.204530082619819,-0.12944934136017577,0.3145247446052833,-0.17538935175122553,-0.17764632172300826,0.42048638336360444,0.0809232675379061,-0.04568554696171022,0.2386150018544343,0.14067477681233354,-0.07098302690957672,0.2376620980696721,0.23232611688648824,-0.11513342287923553,0.2849784472349869,0.1861820454612786,-0.16652699175099178,0.3831080847097539,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
2,1778932988.9743528,0.0,0.0,0.0,0.0,-0.017,0.061,0.002769819897311421,-0.035706146778671864,0.19115069743652874,0.004556882371169,-0.05366707655593947,0.27334079056976834,0.004959209411076568,-0.05676770651517089,0.29309488449505056,-0.07321633029375196,-0.04913115070938377,0.24121350048032103,-0.12830206298416252,-0.07959958123702238,0.24900869360943917,-0.204530082619819,-0.12944934136017577,0.3145247446052833,-0.17538935175122553,-0.17764632172300826,0.42048638336360444,0.0809232675379061,-0.04568554696171022,0.2386150018544343,0.14067477681233354,-0.07098302690957672,0.2376620980696721,0.23232611688648824,-0.11513342287923553,0.2849784472349869,0.1861820454612786,-0.16652699175099178,0.3831080847097539,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
3,1778932988.9827363,0.0,0.0,0.0,0.0,-0.017,0.061,0.002769819897311421,-0.035706146778671864,0.19115069743652874,0.004556882371169,-0.05366707655593947,0.27334079056976834,0.004959209411076568,-0.05676770651517089,0.29309488449505056,-0.07321633029375196,-0.04913115070938377,0.24121350048032103,-0.12830206298416252,-0.07959958123702238,0.24900869360943917,-0.204530082619819,-0.12944934136017577,0.3145247446052833,-0.17538935175122553,-0.17764632172300826,0.42048638336360444,0.0809232675379061,-0.04568554696171022,0.2386150018544343,0.14067477681233354,-0.07098302690957672,0.2376620980696721,0.23232611688648824,-0.11513342287923553,0.2849784472349869,0.1861820454612786,-0.16652699175099178,0.3831080847097539,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
4,1778932988.991123,0.0,0.0,0.0,0.0,-0.017,0.061,0.002769819897311421,-0.035706146778671864,0.19115069743652874,0.004556882371169,-0.05366707655593947,0.27334079056976834,0.004959209411076568,-0.05676770651517089,0.29309488449505056,-0.07321633029375196,-0.04913115070938377,0.24121350048032103,-0.12830206298416252,-0.07959958123702238,0.24900869360943917,-0.204530082619819,-0.12944934136017577,0.3145247446052833,-0.17538935175122553,-0.17764632172300826,0.42048638336360444,0.0809232675379061,-0.04568554696171022,0.2386150018544343,0.14067477681233354,-0.07098302690957672,0.2376620980696721,0.23232611688648824,-0.11513342287923553,0.2849784472349869,0.1861820454612786,-0.16652699175099178,0.3831080847097539,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
5,1778932988.999511,0.0,0.0,0.0,0.0,-0.017,0.061,0.002769819897311421,-0.035706146778671864,0.19115069743652874,0.004556882371169,-0.05366707655593947,0.27334079056976834,0.004959209411076568,-0.05676770651517089,0.29309488449505056,-0.07321633029375196,-0.04913115070938377,0.24121350048032103,-0.12830206298416252,-0.07959958123702238,0.24900869360943917,-0.204530082619819,-0.12944934136017577,0.3145247446052833,-0.17538935175122553,-0.17764632172300826,0.42048638336360444,0.0809232675379061,-0.04568554696171022,0.2386150018544343,0.14067477681233354,-0.07098302690957672,0.2376620980696721,0.23232611688648824,-0.11513342287923553,0.2849784472349869,0.1861820454612786,-0.16652699175099178,0.3831080847097539,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
6,1778932989.0078971,0.0,0.0,0.0,0.0,-0.017,0.061,0.002769819897311421,-0.035706146778671864,0.19115069743652874,0.004556882371169,-0.05366707655593947,0.27334079056976834,0.004959209411076568,-0.05676770651517089,0.29309488449505056,-0.07321633029375196,-0.04913115070938377,0.24121350048032103,-0.12830206298416252,-0.07959958123702238,0.24900869360943917,-0.204530082619819,-0.12944934136017577,0.3145247446052833,-0.17538935175122553,-0.17764632172300826,0.42048638336360444,0.0809232675379061,-0.04568554696171022,0.2386150018544343,0.14067477681233354,-0.07098302690957672,0.2376620980696721,0.23232611688648824,-0.11513342287923553,0.2849784472349869,0.1861820454612786,-0.16652699175099178,0.3831080847097539,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
7,1778932989.0162928,0.0,0.0,0.0,0.0,-0.017,0.061,-0.0028815528125539884,-0.03388995255659545,0.1913964034350949,-0.0060871217609684385,-0.05028466784304038,0.2738702637691024,-0.006873830392734014,-0.05300891191987553,0.29366823295128186,-0.08179476140235703,-0.04575703379939415,0.237137936999669,-0.12852750497605744,-0.07411853179885967,0.25913991335405484,-0.17814270234235985,-0.10739506074838881,0.3541086835439125,-0.1846527032851377,-0.14388181440967518,0.46824166166586306,0.07225588430642294,-0.04356871595995224,0.2435605394115839,0.12152399155054094,-0.07059918537027599,0.2663556623571463,0.1760672031547681,-0.10403852835443578,0.35852350332504695,0.18207398208451958,-0.14602907398174264,0.47077639943383415,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
8,1778932989.0246935,0.0,0.0,0.0,0.0,-0.017,0.061,-0.0028815528125539884,-0.03388995255659545,0.1913964034350949,-0.0060871217609684385,-0.05028466784304038,0.2738702637691024,-0.006873830392734014,-0.05300891191987553,0.29366823295128186,-0.08179476140235703,-0.04575703379939415,0.237137936999669,-0.12852750497605744,-0.07411853179885967,0.25913991335405484,-0.17814270234235985,-0.10739506074838881,0.3541086835439125,-0.1846527032851377,-0.14388181440967518,0.46824166166586306,0.07225588430642294,-0.04356871595995224,0.2435605394115839,0.12152399155054094,-0.07059918537027599,0.2663556623571463,0.1760672031547681,-0.10403852835443578,0.35852350332504695,0.18207398208451958,-0.14602907398174264,0.47077639943383415,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
9,1778932989.03308,0.0,0.0,0.0,0.0,-0.017,0.061,-0.0028815528125539884,-0.03388995255659545,0.1913964034350949,-0.0060871217609684385,-0.05028466784304038,0.2738702637691024,-0.006873830392734014,-0.05300891191987553,0.29366823295128186,-0.08179476140235703,-0.04575703379939415,0.237137936999669,-0.12852750497605744,-0.07411853179885967,0.25913991335405484,-0.17814270234235985,-0.10739506074838881,0.3541086835439125,-0.1846527032851377,-0.14388181440967518,0.46824166166586306,0.07225588430642294,-0.04356871595995224,0.2435605394115839,0.12152399155054094,-0.07059918537027599,0.2663556623571463,0.1760672031547681,-0.10403852835443578,0.35852350332504695,0.18207398208451958,-0.14602907398174264,0.47077639943383415,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
