frame,timestamp_sec,pelvis_x,pelvis_y,pelvis_z,abdomen_x,abdomen_y,abdomen_z,chest_x,chest_y,chest_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_upper_arm_x,r_upper_arm_y,r_upper_arm_z,r_forearm_x,r_forearm_y,r_forearm_z,r_wrist_x,r_wrist_y,r_wrist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_upper_arm_x,l_upper_arm_y,l_upper_arm_z,l_forearm_x,l_forearm_y,l_forearm_z,l_wrist_x,l_wrist_y,l_wrist_z,r_thigh_x,r_thigh_y,r_thigh_z,r_shin_x,r_shin_y,r_shin_z,r_foot_x,r_foot_y,r_foot_z,l_thigh_x,l_thigh_y,l_thigh_z,l_shin_x,l_shin_y,l_shin_z,l_foot_x,l_foot_y,l_foot_z
0,1778921781.0525064,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,1778921782.0676606,0.0,0.0,0.0,0.0,-0.017,0.061,-0.0017018143996294375,-0.01337888447426347,0.19245640807082057,0.00032952513521603216,-0.011995497717903439,0.2765691889116447,0.000812327982246107,-0.010479071356107456,0.2965057721821087,-0.07756946543819354,-0.013490011208654257,0.2444611883966673,-0.1424619993514808,-0.023938729110811463,0.23051206006433306,-0.25465657167912087,-0.024570113013541867,0.23071649730484592,-0.36522224256792457,0.011068250644372647,0.20063096163244984,0.0765855589977959,-0.013662592271985838,0.24074115386509423,0.1398754967355006,-0.013859092900556924,0.21911801887152627,0.2508315409953114,-0.02657907427030584,0.20839324306183454,0.36583082988153615,0.007401044420643266,0.20386388445253179,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
2,1778921782.0760522,0.0,0.0,0.0,0.0,-0.017,0.061,-0.0015016627623056647,-0.01630383787211756,0.19250686765345607,0.002462107835940564,-0.014211987487999567,0.2765361047356464,0.0035086441052093595,-0.012532562278656748,0.2964379713014569,-0.07593675729727564,-0.009094637762992339,0.24605921713839152,-0.13996574188762212,-0.01924827530725738,0.23267851782580456,-0.24980525039096005,-0.040387267910798,0.24142425184031713,-0.36060105884108906,0.00489534217083408,0.2328350694533159,0.07747542234671617,-0.023054688726723782,0.23917008700683107,0.13594161492617607,-0.030669763738570124,0.21110297224098173,0.23340191147109748,-0.07389739596564247,0.17616123631648928,0.3503255999140587,-0.04712975138652378,0.17264779290876417,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
3,1778921782.0844402,0.0,0.0,0.0,0.0,-0.017,0.061,-0.0024035716097343526,-0.017831349134919128,0.1924926901957533,0.0007558538964116077,-0.016052986788881105,0.2765632287799524,0.0017344005983720007,-0.01446542851284996,0.2964760915844886,-0.07631767325486657,-0.0028522245875616525,0.24514951696862114,-0.13675068833098558,-0.010925988007278009,0.2258227782268492,-0.24125304900024463,-0.051543644695309684,0.22163648156687926,-0.34574085831377943,0.005864662403829254,0.2352960562626506,0.07488251051785969,-0.03269569416338944,0.24009860113380152,0.12668713735802117,-0.042623983772139655,0.20656883696935968,0.20061412455151928,-0.09892335047676247,0.14369400597037602,0.31940535084062105,-0.09427185444844237,0.16003438973055656,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
4,1778921782.0928283,0.0,0.0,0.0,0.0,-0.017,0.061,-0.004274102568908238,-0.017681859936845,0.1924460459163401,-0.0018530857673813694,-0.013936062456035181,0.2764764432668197,-0.000928757561456221,-0.011913290399365437,0.29635240891819076,-0.0767804425388857,0.006359492819661222,0.24368327868505316,-0.13045583803157643,0.0019693284901577818,0.21601629653937598,-0.22424923825658352,-0.05198134279747914,0.18634837376333707,-0.32376423879542365,0.003767024741594696,0.22361611027205147,0.07051601976932113,-0.039209104661527674,0.24147078798803595,0.11328196799720004,-0.05287365336032069,0.20386127150372413,0.15644477663293166,-0.11687565192969263,0.12244395989371504,0.27038409023814536,-0.14022336782257433,0.1519857434850631,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
5,1778921782.1012158,0.0,0.0,0.0,0.0,-0.017,0.061,-0.00669262376207312,-0.016705281690981635,0.19234655610666493,-0.004699150887566596,-0.012274953260121152,0.2763548786461211,-0.003758389641863079,-0.010133568187906228,0.2962176437670974,-0.07675840372214086,0.015402461606129805,0.2425490391025703,-0.11984211415482227,0.017416280792693792,0.2067527363497191,-0.19425770678903154,-0.04006878763789611,0.14554939509754714,-0.2921124220671559,0.002008005220954824,0.20081238633536003,0.06494460345459513,-0.04540768182292611,0.24239343316581016,0.10518211478084942,-0.052598760611141944,0.20441313661574584,0.1350590641873086,-0.09576937190593778,0.10525806254186137,0.22956402560389857,-0.1500800960319743,0.15544927205661985,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
6,1778921782.1096034,0.0,0.0,0.0,0.0,-0.017,0.061,-0.00972519554583682,-0.016059610664842308,0.19215384901815563,-0.007830326715565664,-0.011524908406431417,0.2761588842692858,-0.006799515598456458,-0.009414799290880835,0.29602052740275575,-0.07632171874509333,0.023500164536847015,0.24175563612066545,-0.10836722025209017,0.03547120567000625,0.20156940537709533,-0.16304671932595735,-0.009912093243961688,0.11474446045504896,-0.25561001045550474,0.01831561978035518,0.18570383864203324,0.05813012266042579,-0.0519932499318214,0.242798092127886,0.10120519817515769,-0.05897446399534476,0.20731028024117165,0.13588470994352653,-0.09421204400669209,0.1065943087249743,0.19275821132832682,-0.16334609830407898,0.18650605615073826,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
7,1778921782.1180089,0.0,0.0,0.0,0.0,-0.017,0.061,-0.013217821246229913,-0.01639251338867491,0.19184997529347642,-0.011138845329844924,-0.011687275611703865,0.27584127601326086,-0.00995680797987488,-0.009605154343166833,0.2956974478176741,-0.07537073391688098,0.03029932358729784,0.2410159981788351,-0.09931414899103491,0.05502492543328842,0.20082192574731106,-0.14288779907413832,0.03645447692944655,0.09911382400117957,-0.2205672612693801,0.0462460421191581,0.19005350953062067,0.05022834864868883,-0.0591372185033779,0.24291741805618186,0.09180974389854035,-0.07653273033338934,0.20700339165994666,0.12051217193509009,-0.13211630490771548,0.11386532553042576,0.14322312779547644,-0.17516262752577355,0.2235522736736285,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
8,1778921782.1263978,0.0,0.0,0.0,0.0,-0.017,0.061,-0.01615998858380021,-0.017647338136949506,0.1915190851756612,-0.012961540607005495,-0.014399379635901502,0.275544204610954,-0.011414017942502006,-0.012742171353943121,0.2954152597996714,-0.07253101257573732,0.034777468927275096,0.2418614853804517,-0.08803313683014549,0.07063015567639906,0.20539433077131655,-0.11804997818647504,0.07928517170321597,0.09763467954431738,-0.1976287348027242,0.062166174765560425,0.1858058848171293,0.042666813188062536,-0.06772580984446586,0.24143866114274518,0.08096009842263488,-0.09239381899952846,0.20487534948236671,0.09977505954181873,-0.15873263704948137,0.11636986401497408,0.09980911346076889,-0.1684389757801022,0.23597666076489568,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
9,1778921782.1347854,0.0,0.0,0.0,0.0,-0.017,0.061,-0.017560127595876652,-0.01952773786645605,0.19131518841976408,-0.013896577014291412,-0.019527989799273643,0.27538407920031804,-0.012149559007455422,-0.018727929381680566,0.2952915609951605,-0.06799319737729284,0.03679005204340234,0.24371005469587803,-0.07717091638096973,0.07815245747243081,0.2107328451744973,-0.09855155244520117,0.10099303134231552,0.10298666618524865,-0.18353616510925158,0.0681457747730217,0.18108066945190346,0.035729752144318117,-0.07722203478708294,0.2391896787054071,0.07197927752446326,-0.10106995691411257,0.20155767624688625,0.08320738191535096,-0.15665697288383257,0.10474819413191255,0.06772172309870741,-0.1796387776737775,0.22150448312574522,-0.06654035021732241,-0.004999999999999914,-0.024000000000000018,-0.06654035021732241,-0.004999999999999255,-0.20600000000000002,-0.06654035021732241,-0.004999999999998644,-0.386,0.0665403502173223,-0.004999999999999914,-0.024000000000000018,0.0665403502173223,-0.004999999999999255,-0.20600000000000002,0.0665403502173223,-0.004999999999998644,-0.386
