theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,frame
-17.646672992406753,-11.045893502784152,20.837877293700277,36.73151530293569,-6.022302788210966,0.20645051193425293,-2.984770404693223,-15.342168222149548,11.281714003141676,-23.05193074008269,31.658030717470083,5.813842440457026,-0.007858153155084476,2.616149297244144,42
-18.477454985957916,-11.279051960606122,20.45769953760027,36.49704693130002,-5.8345778949277625,0.2626354361487087,-3.0941966919811565,-16.175276080110226,11.602470188947331,-22.502618044379183,31.05765301287021,5.524869319943761,0.020975604662603013,2.7341505746948154,43
-19.51099716406276,-11.536247403240422,20.281736090409037,36.82116208011036,-5.828196319048364,0.3790947176908479,-3.124608013464007,-17.086613561361123,11.896890202349239,-22.215677865613678,31.147752758127687,5.3758581050469765,0.13110778267637185,2.742595144333607,44
-20.249128370106583,-11.824107833294658,20.01265113375014,36.82378383787659,-5.808853217182726,0.43680751757943,-3.1286420427885173,-17.721276569306312,12.238530218690926,-21.834518643160845,30.887661173993884,5.313560729627256,0.1542449600796953,2.7084485885969,45
-20.739762531246704,-12.502847375329512,19.694437063663084,36.928087241568456,-5.843590004633526,0.4915930566531303,-3.0305431574573687,-18.551920158189763,13.020533615328322,-21.467177124236418,31.23268923642189,5.352428404717113,0.2476722697624506,2.65769569550012,46
-21.753558628867232,-13.164394848057254,19.007879778165037,36.481874120962694,-5.754648181593396,0.48945082380155774,-3.1111869221011377,-19.551341205105633,13.514003131432787,-20.836246819687524,30.71350753393372,5.282142462155045,0.24673504716728284,2.74612093638819,47
-22.28092820569037,-13.846906587515623,18.458782778379152,36.13474341071901,-5.721545494541622,0.4666490139487071,-3.139108192723987,-20.133118873682907,14.137077647826747,-20.320129593565856,30.40083781816261,5.244442102456257,0.24443974352290446,2.7740434057494396,48
-22.929275439121678,-15.675830833528908,20.629476213295746,34.039255097058046,-5.471893574926136,0.3972865697241414,-3.2875691678175682,-20.92616386469548,14.64841896721448,-19.57811995319188,29.52791319215666,5.088735778165906,0.18979949648346114,2.936846998302414,49
-23.80425832238525,-16.320573804533314,19.996727457405175,33.63291486922463,-5.339084116025553,0.4193098793680683,-3.48594809082267,-22.236902408577492,15.392535084100242,-18.844933355546782,29.21444880866312,4.923216603517804,0.22164102988590317,3.104986671302071,50
-24.194782248157868,-15.480750195835656,16.515779189732562,34.3064042545962,-5.299375429756401,0.4771068312397498,-3.6377010796160234,-22.746629449257544,15.799062889940764,-18.333338396884542,28.66630003425293,4.813710019060995,0.21376457631317258,3.1705606538579088,51
-24.432828940196128,-15.82811666060061,15.948133876455422,33.516894065791476,-5.198929523732113,0.419978971954752,-3.6648004637154243,-22.780953316287036,16.221334895892863,-17.886167536587045,28.060978879188603,4.698773151703141,0.16651990169731917,3.1465476296981683,52
-24.7032550868171,-16.218493719696156,15.935302771598854,33.98228563509454,-5.229294024857168,0.5191261253570442,-3.6391644913345877,-22.86304982820739,16.38470598049293,-17.682706131064307,27.78822948335444,4.683396001894984,0.1797748978629899,3.0185179726534748,53
-26.011043055655733,-16.55521808367939,15.814321564188973,34.59863282194559,-5.226741463674252,0.6516190945006153,-3.7607123301990115,-24.094203186152164,16.62370272879852,-17.337791664857022,27.83284555702823,4.5763363904987475,0.2520537993187696,3.0325117322975674,54
-27.19744079396983,-17.055578637881094,15.491032918606617,34.87550737796442,-5.1785663136666145,0.7079677904629711,-3.857322148676839,-25.411218641088304,18.51227573134217,-19.885666062284276,26.72498628992458,4.486124515119333,0.23189778646078713,3.065142173626718,55
-28.417934199031677,-17.36368363350327,15.586262101730897,35.82886515807017,-5.290858048895813,0.8577874082018532,-3.820770556120355,-26.438786932141337,18.76454808795435,-20.026937820449607,27.881759593296323,4.698991738932181,0.3750819608406628,3.0042164740436523,56
-29.39154593345086,-19.17060907716469,18.630678895705326,35.64958486398689,-5.497002117557343,0.9330461064407755,-3.6432007468956726,-27.144161229846464,19.365131480180715,-19.774070356503938,28.289213102893935,4.902370671608904,0.40713548167623576,2.7793057712439686,57
-30.48749713807868,-19.47452485356438,18.569164899332364,36.197784826043936,-5.753184423010539,0.989298142476776,-3.4240794829262016,-28.26173763794998,19.778894604072324,-19.635715747867927,28.934130359872995,5.160009332360746,0.4831589655141801,2.5647678285341047,58
-30.702722329646825,-20.837394083007904,17.69665628086917,35.74498887403571,-5.964073798374444,0.9069230739867402,-3.149643853092116,-29.056055471339494,22.447032708530834,-21.857034000033632,27.69712151928855,5.402561640239823,0.3512345423105623,2.291411579159033,59
-30.898867726890707,-23.003323152707345,20.323116656541767,34.774776081683044,-6.292061794212527,0.7912940632384765,-2.796912669868549,-29.212716905446932,23.232169126271412,-21.30093996449728,27.353219446171018,5.676019904894267,0.25572228320659035,1.8523375264691748,60
-31.72898030244199,-23.516290598409384,19.64587370419922,34.19106929254585,-6.452379578081637,0.7462076460264362,-2.593943929549824,-29.743076178077494,23.762937736654205,-20.677380002815426,26.727863252189834,5.802181732743476,0.1663935197757385,1.5468794694532189,61
-33.039749078702265,-24.318815114088515,19.264447169250197,34.64023267424277,-6.618105972900084,0.7356395578711995,-2.4758645580523675,-31.492197704774384,26.00663246281309,-23.18079329658082,26.046137034118015,6.021094113683056,0.14718276546534764,1.309366664746401,62
-34.60594778561493,-25.054170185306926,19.158674659032734,35.622913712592236,-6.748733073784935,0.893081109471845,-2.4721108002868255,-33.172369393656155,26.612309458352687,-23.146147679283395,27.381126720185314,6.242834992351317,0.30624294671939667,1.2339924743303479,63
-36.63180652914976,-25.53354782617306,19.367874062829255,37.04909610484602,-7.045265747037347,1.111918600613741,-2.463925205117015,-35.00975973332061,27.095203785764625,-23.47089822328372,29.377953930996778,6.642416005410224,0.5752393446146451,1.1671996919520715,64
-39.049392558994526,-27.129560266762688,22.338514151699872,36.91716094759593,-7.242063247746887,1.2481388164891893,-2.4645737623630732,-37.41639792591598,27.25547068401194,-23.577178337116703,30.61791270416265,7.003412527433457,0.7648895629886071,1.1860249829251344,65
-40.56313584923313,-27.829150313724696,22.40991425828306,38.034425163558325,-7.637007205398407,1.3509825847464234,-2.351579082818144,-38.92641609664131,27.690618852868624,-23.51327635217409,31.420418842708397,7.390263145390686,0.850426094949471,1.0219907587306127,66
-42.15912217505865,-27.915348236185043,22.888539884551236,39.34187943218717,-8.031952758648137,1.5712662421033872,-2.184120842065919,-40.82918657240924,28.755174537833298,-27.15834477172554,32.01520368911251,7.781431133633916,1.0782464968513366,0.7977742419448269,67
-45.08986678443771,-27.37797318621211,24.018731469702306,41.52328219250419,-8.37563273419941,1.922012358405307,-2.1747974453670817,-43.75073133545091,27.937155900513606,-28.020270361052468,33.929024213933936,8.180701686319152,1.4432006868742875,0.6995702346988382,68
-46.52688442410539,-27.000893867267855,24.83063068199971,42.89330234967093,-8.668527304926362,2.1344171005831765,-1.999482789062055,-45.03523520220537,27.476320215548125,-28.57259657659459,35.03237787016972,8.505331792119252,1.6551787804780846,0.49037635048616446,69
-48.70174756876434,-26.68518106910317,25.936488681894385,44.84180895470451,-8.956515050092847,2.5003061748017315,-2.009647133248657,-47.1585932602744,27.120174062652882,-29.648085410943395,37.48861730759612,8.878366610502923,2.0779707520132358,0.5172284934622025,70
-50.54327189962582,-26.891630490101328,26.532493462296966,46.153035259708574,-9.08422329482873,2.7143618153736915,-2.144204007693411,-49.04374592456607,27.353106653842765,-30.197552205981648,39.16531662345374,9.12343893661881,2.3705048885039557,0.6686120283229432,71
-51.76132626402764,-26.211213912013285,24.187225694710616,48.2314273922813,-9.16713816899005,2.9461124993297982,-2.2421421228544367,-50.098091223642214,26.336825185779507,-27.930893605281426,41.6779682569584,9.288126208770825,2.6532701996585737,0.8177385653270515,72
-53.28573643299104,-26.10723399081119,24.642216875374455,48.98334321815,-9.037163223688198,3.1527060237574025,-2.420260855022611,-51.497466942050856,25.755137296911855,-28.32601244872098,42.24074325416092,9.251579674303343,2.820075027621127,1.0912302101614777,73
-54.69771161096861,-25.95755773045442,25.24168350464473,49.858851917483335,-8.964139764841715,3.2742157843193778,-2.5106847697737873,-52.76032445546157,25.28429621138477,-28.73703429392638,42.873619501157776,9.121703602047806,2.983990073584696,1.2802231631258993,74
-55.6264365430219,-25.613166977270204,25.07381417025886,49.590786309646134,-8.81489075001922,3.281695984710451,-2.528952941198426,-54.09510895792865,25.051527309632064,-28.95149031896687,43.308798547066324,8.970406932912734,3.061096567735724,1.3756023429572592,75
-57.533083260627116,-25.20363434775156,25.655571811032605,50.35494525940956,-8.745330768238194,3.4532080456628695,-2.559023355422178,-56.26798604959999,24.73217128491107,-29.742514629332245,44.77169261658833,8.944466966359691,3.263663680658148,1.4942607823340388,76
-59.30051537342608,-25.24921114707261,26.314877165743567,51.35425920062299,-8.800277662528423,3.5653841031990496,-2.5277910572588076,-58.133586631446555,24.171604942319792,-27.532238188397773,47.21222381636445,9.034377318026852,3.449959933787336,1.5233482710668491,77
-60.9422638691978,-25.244907078500397,26.911624141352483,52.19864174247602,-8.852374943979168,3.6704647628780784,-2.5204075828269183,-60.045804966220174,24.37302954913182,-28.143993477293826,48.38996950598109,9.13309707654361,3.568249403928375,1.5175375753094311,78
-62.59632523890936,-24.807794285734175,26.370403057327696,53.28736914274935,-8.925961575141494,3.768912908789131,-2.4895124243346975,-61.95534270837073,24.361411372365424,-28.68428087806896,49.30621055817536,9.252138715682447,3.651364755644897,1.4951317770194412,79
-64.25639785200502,-24.841950132913034,27.09717986554636,53.79466028086337,-8.969565114358742,3.8543417719006263,-2.485128551656383,-63.789689401788934,24.310994498197473,-29.363897676736055,50.3405770555699,9.305883264143285,3.7547607556868927,1.4557976068233769,80
-65.75145375143475,-24.81830135959132,27.713415346714708,54.180913074759204,-9.015362041664202,3.9126382324690923,-2.438087491742939,-65.40560032594755,24.47923567412288,-30.731202923568684,50.528024793516856,9.406299553319842,3.77764898145669,1.4279749557505594,81
-67.18651697990076,-24.851197457489306,28.34579364543737,54.632097711828756,-9.082516360365524,3.957381204710571,-2.3680988641107548,-66.78500158594692,24.31883184138457,-31.21711573677159,50.858824755481436,9.491133389558215,3.800301810640439,1.378474333243178,82
-68.15003970578599,-24.89548049885888,28.844249139326894,55.029799774862745,-9.187075706374424,3.994930262863019,-2.2971019825291834,-67.71305988773886,24.195645939038123,-31.5820720348959,51.140680803296185,9.607848405087456,3.8411038391525225,1.2903492176979605,83
-68.72396722745758,-24.744531798511805,29.306411728551222,55.38791554143586,-9.296797252434313,4.059798286578859,-2.186176553698205,-68.23428093081344,23.85341419260969,-31.953835946092564,51.41236524198715,9.741484285289417,3.9070126231783715,1.232487206176213,84
-69.1245742522134,-24.61724698171585,29.72399580983626,55.73543010819991,-9.437231457865133,4.107518015005749,-2.0591043444163555,-68.61305250267317,23.59551315830369,-32.255109267055765,51.654061789595666,9.880465280381628,3.9415469875247773,1.109878229339131,85
-69.25995399749434,-24.567130525064037,30.015001813003217,56.01567062925774,-9.571309288984079,4.134730521765897,-1.9322173600610828,-68.72209920976861,23.416482823866723,-32.46867250019254,51.856539305415545,10.004795768088421,3.9852521986459424,1.0151028178440522,86
-69.3012532671499,-24.53371351377057,30.206138668860866,56.2061940587838,-9.714349226387796,4.1662681122045715,-1.85119295896972,-68.79954794812835,23.35168845551019,-32.66941349885764,52.097936520443476,10.136172968735195,4.031640788939909,0.917340950558068,87
-69.21701633175898,-24.498106404963774,30.28636111287457,56.29727301272088,-9.827303052064831,4.170406769583267,-1.7569426427362835,-68.7014379014902,23.26827344282446,-32.79363522198924,52.25123314753167,10.270437224870214,4.029376084140994,0.8710957606812566,88
-69.14171091035193,-24.48215892814847,30.358771830230502,56.38445338975985,-9.903730646255804,4.166788192124374,-1.6894627636106194,-68.57374001808324,23.178561893296727,-32.794968146822754,52.23352812975878,10.342253281046466,4.024232801657378,0.8223162887073703,89
-69.01136833739234,-24.165685490187933,30.634239699488848,56.596503704123215,-10.002310663000875,4.21301590631798,-1.6296396817720809,-68.49963386866321,23.26695261670956,-34.52372517134984,52.19323902565605,10.472598366938781,4.0796152363421765,0.79125920521913,90
-68.73228492213835,-24.013936088403483,30.579298722538805,56.535837502840955,-10.074248263915894,4.201966030960111,-1.5496317153527808,-68.1935367954933,23.15431453156385,-34.508399705207765,52.12463399751652,10.569336378858575,4.0726415625301255,0.7420499811744672,91
-68.55579401117078,-23.836612945827117,30.51402263424996,56.434859933722116,-10.157695236986513,4.2031474335367465,-1.51370599044765,-67.95460429237885,22.956529313808932,-34.51800299055738,52.063785535109396,10.643113161361555,4.070833947869631,0.6988840307994425,92
-68.46488057853374,-23.79356050490262,30.541670459345557,56.465726688811074,-10.226046273025634,4.192096645928837,-1.4520848449053196,-67.81187467975758,22.838072379521346,-34.554920912845176,52.06767867404547,10.734537456506118,4.058719542096132,0.6684716132372643,93
-68.38334806021672,-23.790048109625495,30.499661656266017,56.433734171787826,-10.305663679033263,4.17314531707596,-1.4062705802521611,-67.73147888336536,22.840870735193228,-34.53679448544608,52.04115665855872,10.778806452622838,4.052547022492486,0.6279066380770739,94
-68.3806840226727,-23.862425225962827,30.400327368655446,56.35255788289424,-10.390614094303473,4.1121725972616305,-1.3909178353634541,-67.69885545570438,22.915504065987474,-34.493710693914956,52.007138790263376,10.86476920967047,4.026683136281875,0.6407075232026864,95
-68.22298866967557,-23.81776286354003,30.36336048764264,56.32490032104721,-10.448390444434427,4.123049753363401,-1.3708428458132553,-67.53634546757694,22.907687856175315,-34.50988463349289,52.01784003571812,10.923020263193688,4.024515580410997,0.6366815705216462,96
-68.18936723150007,-23.741025389034228,30.420776607692545,56.365489615970795,-10.482748329049498,4.123866981733384,-1.370644724715756,-67.43187727538678,22.81284860788384,-34.55244134847566,52.03804017149205,10.972019294221601,4.025881931080528,0.6295685518607514,97
-67.98372346141821,-23.7329595397838,30.300353921761793,56.26868708987543,-10.54705902147209,4.105038496210482,-1.357504562322065,-67.2687734114265,22.857195562079532,-34.48221384468432,51.95243817187796,10.984602647273787,4.023540249274772,0.6234895406684795,98
-67.72128254110292,-23.594726140399132,30.2463444441339,56.20566648565608,-10.559216692987965,4.119547062801033,-1.3667296579681805,-67.07707814287278,22.884412696043135,-34.49707789556228,51.97071012112407,10.989927351417148,4.01792291672258,0.6398974217042641,99
-67.45730601030989,-23.43602850278373,30.182793648841322,56.12305340801605,-10.576690133881003,4.129612482297101,-1.379697328534394,-66.81321904705582,22.746900603449163,-34.44651119787569,51.846799059868935,10.998456601869853,4.018240021149688,0.6531267225778337,100
-67.07056027541103,-23.274144604310326,30.09876007797659,56.03698744552133,-10.581799329630059,4.125262215689981,-1.3584783193364278,-66.46890283530568,22.696775428341827,-34.379806493352376,51.72414183506126,11.016970081945127,4.014369881661478,0.651080650877884,101
-66.5829381473282,-23.202562252283027,29.821522216520748,55.787065239408456,-10.610477178670568,4.088652422846387,-1.3532187362462076,-65.9153670651947,22.65040035652017,-34.14225280700595,51.36121256338813,11.023012045184426,3.977427909262721,0.6415019070741457,102
-66.10312790006832,-23.21134554796445,30.27849820688216,55.58235557262,-10.636106372996393,4.104721902526044,-1.3390057035358445,-65.44464471965507,22.574096754514926,-34.2013140677517,51.386535557636584,11.0672177237939,4.009075737320536,0.6214407202230173,103
-65.46843879271786,-23.141975551672186,30.002270542537907,55.24607188835138,-10.637114714823202,4.117332342083384,-1.334767617408427,-64.7457011994989,22.547023205340228,-33.958660314421984,51.004894073239306,11.068910491668671,3.964966021165396,0.6107634318885797,104
-64.95478967441277,-23.04395500088848,29.915915778160656,55.10158045495536,-10.65229450556938,4.099925585380283,-1.3315862224120436,-64.10963036171275,22.39896848677186,-33.79300751779957,50.68265452259585,11.096869130762778,3.944466880531726,0.5982436797110199,105
-64.33673827863953,-22.91756949980604,29.74130689880371,54.846706474751365,-10.670906920807028,4.090597722606713,-1.308187393866027,-63.48344071470072,22.274802506288633,-33.65200398220993,50.39677147100243,11.117286041651388,3.922854781453632,0.5925499891653365,106
-63.86353485041633,-22.8696055442319,29.78111365240545,54.848196075349534,-10.702543568908318,4.097280120637874,-1.2915360960688078,-62.878688257017785,22.136538049436677,-33.521742776658144,50.11641045915424,11.134900360346668,3.9246229997805497,0.5905885588004787,107
-63.20491409076512,-22.822035522243585,29.781195529050105,54.79471259629848,-10.732539142336512,4.098279504195587,-1.3133665904807013,-62.172834881832955,22.123770107381144,-33.46577578099733,49.97446003679399,11.199376503669201,3.924835267066985,0.6267630709383403,108
-62.386107544575836,-22.83153093118305,29.869942549683934,54.83950305142593,-10.813426627626953,4.124212446184494,-1.3132659443915107,-61.289933901941474,21.994666663967664,-33.48467705684739,49.87685973266247,11.26797870188868,3.9272527191671616,0.6497741694293814,109
-61.56568038241626,-23.025559398253673,29.64913316401001,54.602956678907475,-10.855872174383395,4.123142433226666,-1.3465136426500561,-60.42206029404599,22.078929911143707,-33.28844095151668,49.54561124029434,11.30539939913438,3.891291947113858,0.6724638604554966,110
-61.03420514620325,-23.074856167185,29.62721219396094,54.55572867906525,-10.92243136321172,4.134308043897185,-1.3998588336137365,-60.00410024239761,22.342500342558317,-33.58264211360668,50.025588532720086,11.403558329817509,3.9637284200232914,0.6801250284715656,111
