theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,frame
-89.2399299360483,-13.742351095246805,40.92942512791374,63.61909410135152,-9.108791304695645,1.3323593160064615,-4.5073073023785994,-89.54980855068149,13.585054828153652,-42.65528361170482,62.43922571723143,9.395575288606995,1.4256361820022252,4.405262244438636,22
-87.7177493068705,-13.626560363168112,34.06550318222981,61.455213134173704,-9.09570777805966,1.147299284876544,-4.637218208649864,-88.09999451882356,14.0694731972918,-38.132065572765214,59.87633395532542,9.42107733262609,1.280166504628413,4.5788581824950425,23
-86.88988009663501,-14.004318880613756,31.781372125200683,59.85307514096586,-9.056989109672415,1.047781045294969,-4.619045486597219,-87.29027961383508,14.544805824314238,-35.84090057775973,58.35311793195526,9.422754824513849,1.1949383624523207,4.568270381314946,24
-86.82504220076522,-13.972439544465193,31.220649687984423,59.35271386871209,-8.984761217845133,0.9535435021594142,-4.614493343488289,-87.31169727988485,14.11847276113617,-33.401787673773484,58.566651830760485,9.365128324723965,1.0899416673483004,4.529844033467894,25
-87.2379851021696,-13.896207421584709,32.00450181313996,59.914342303057325,-8.794192551463789,0.9399231122260815,-4.46208728967846,-87.6708933507228,14.092821956102211,-34.088727865715654,59.02604218820176,9.219916354064125,1.0795166517258987,4.384542298305208,26
-89.09985273370133,-13.672537863459342,36.8082957062774,63.042139261442706,-8.48239046624677,1.0172407406673487,-4.181316843282455,-89.66951310946403,13.926564343542077,-39.295468644813354,62.27234050551116,8.923450513223916,1.1493572784214636,4.067670539076751,27
-87.43521259414256,-12.616348078848151,39.08264043663002,66.16095882312725,-7.838413042328815,1.461839719813421,-3.4515720023447374,-87.10751355686511,13.41929493029143,-41.962699680601574,63.91534514255509,8.229709085249606,1.5972705108961842,3.3110713781738847,28
-84.26633330037605,-11.904995970389551,40.69275501153086,66.49445446931071,-7.1107663663581215,1.6671680171263286,-2.999746070182958,-84.06993785766826,12.60193336735959,-42.73717880076447,64.86888541018752,7.429202723406758,1.8232264509176024,2.8011641886856755,29
-82.35396083532167,-11.664813682080007,40.20837841206779,66.19341592307035,-6.549770477195867,1.5348928846560934,-2.978702673554111,-82.07425452119739,12.401223967844448,-42.01965156263632,64.37616883810313,6.923054125445217,1.6874476812586845,2.761828436421083,30
-74.84732600752187,-12.979405336523643,42.9874781905901,62.27469851786725,-6.401594415228566,0.807800581116656,-3.2797521933740543,-74.27433085197399,13.902728906161359,-43.627111148557546,60.29945504526916,6.636054379168317,0.9624847161242944,3.0312245351747777,31
-70.00042045802095,-11.564363017070685,44.32338364228471,62.96013924825386,-5.767403402664384,1.133369187637708,-3.167553943541322,-69.60624449408732,12.584842896180692,-45.28461011326446,61.384582933977136,6.063117686938184,1.3400516033172203,2.940781540102371,32
-62.30695902095202,-10.849002264532253,44.696615676944,62.80670659776075,-5.07099559402096,1.1562457010503604,-3.6317097358771684,-61.95923449241822,11.5403237500949,-43.63486775868419,62.085798820370194,5.376020291977374,1.3612764272789846,3.38602039694359,33
-50.836252458414485,-10.095964837834265,43.524945045270144,63.357221381568785,-4.604436201983724,1.278192822019813,-4.068173055999302,-50.025597437034115,11.278201940383122,-44.05447888633395,61.45810765376446,4.846015185786838,1.4233883400316256,3.777745511961991,34
-36.88671784226672,-9.414106160008064,39.12746713452818,63.514108540995956,-4.6405795027614,1.1679084100144397,-4.571303763593526,-36.23172040648063,10.461450617901342,-39.688956092626384,61.569459208706675,4.921406207244176,1.3120303114264988,4.149389825083161,35
-21.490972421473703,-9.684313390635001,36.45259632272842,64.38785312165867,-5.1263833248819815,0.9781434093442456,-4.5131585469778095,-20.68081104169522,10.796358892701585,-37.25246669571771,62.64985702232214,5.463982329662434,1.159693634071029,4.171480366688319,36
-8.863175625798439,-9.624860063751552,33.1313649130225,66.9465252626249,-4.831651133251168,1.177793119929688,-4.597311354492839,-8.042477864393708,10.5185607570194,-33.95088739655036,65.40702782501178,5.180444498554272,1.297247876097273,4.276906877343337,37
1.164573789238566,-10.40924823464205,25.984202175630355,70.49886703195507,-3.586548919676014,1.0945359924902325,-5.471464980772031,1.9971197045360245,11.10014469436908,-27.62762140416693,68.5763763968401,3.930887819052098,1.2088384570974864,5.134194176116099,38
7.823323979582839,-12.982126471454738,17.51050769558572,71.26331139996556,-1.773100497764629,0.40513471271087664,-7.205269385097557,9.05904315992225,13.395591860995285,-19.55889355607321,69.26521716334449,2.1414591524219233,0.4925840963645564,6.939847582186852,39
13.2627841840069,-16.63273388429392,2.420077977838774,68.16570327627937,0.4238369138048606,-1.0339076707700543,-9.73812249147941,14.934130795318506,16.57191368437089,-2.955543523329165,67.19715778822523,0.08065776935299504,-0.9014476262108405,9.406430757794102,40
20.327255246204945,-18.252926216858253,-6.533311878064969,64.13123183616005,0.41810788003093313,-2.3368709496734863,-10.196449802622912,22.195057950804525,18.02146258371554,6.687048914134123,62.25771466711668,-0.15488264133219615,-2.221091674315482,9.84997585187803,41
25.32777929690183,-18.32103841102219,-17.150552945767156,60.98536840737572,-0.12873239241245016,-3.3460104448915557,-9.403483545288273,27.176144715571432,17.787933159282268,15.929888701774729,59.78936049026569,0.39100199676308683,-3.128744674340699,9.158938442128608,42
30.36256496456694,-18.488034979816355,-20.057857240849575,60.00084562163561,-1.5762535904882382,-3.8896640442170196,-7.582813255206206,31.931652316120523,17.80400266972303,18.390967977913416,58.91022490510909,1.9527795416768763,-3.6917598492621013,7.340262541092039,43
32.89448029148827,-17.737008696286907,-21.090438712998225,59.297814786643414,-2.8465332897887863,-4.058661080428531,-5.834628140572922,34.30164076367643,16.542035219746854,18.560762730859377,58.451857550672,3.290531410965379,-3.7960612218021788,5.515017653368129,44
34.47695671994248,-16.555769443155665,-21.01952879366753,58.883729559220555,-3.747454715641278,-3.977382311568471,-4.178229293801824,35.59661426341419,15.072511990253998,18.222846250175024,57.80365427577362,4.112811770306847,-3.7436695828778657,3.906339203200214,45
34.55149310147687,-15.179587022823961,-21.114688092122943,57.44052494321404,-3.990157268106658,-3.9213977625325653,-3.0629851596243234,35.31657762392813,13.386843857940297,18.42917457590074,56.93414920586681,4.376869230305014,-3.6190293975583625,2.830677276366619,46
31.234456281447205,-13.402934549942614,-17.67868936151022,58.540047109187455,-4.307946806260697,-3.3415993095313987,-2.273077274900264,31.831818075025087,11.986546027894464,14.388264370843574,58.06685264317386,4.7974003485277645,-3.0295240631701064,2.1317121159726256,47
25.80021672246003,-12.88293490864141,-11.77110281125903,57.7275885089933,-4.967738705923854,-2.877996141934964,-1.898749486388369,26.490291731664048,11.710563114473983,8.71151340134635,57.587615960931025,5.387858029170731,-2.4621024256562443,1.7697076610033258,48
18.760277433321047,-12.350668082918132,-4.2939334642271545,59.16248205765702,-6.3010625046382565,-1.8511765221735754,-1.7111570378967182,19.609852079750674,11.72784003033009,1.1345324751885983,59.67391051146092,6.888489143285187,-1.5528672789903877,1.5770335358958565,49
12.263581381744503,-11.11420771110556,7.892625400835321,64.45352094213366,-7.900702949213825,-0.2742920008445214,-1.8583547397567157,12.397664428498384,10.859308540428847,-9.224082286708764,63.71736558108451,8.380422810141207,-0.023544958102192773,1.8185672236598356,50
5.089610889856689,-9.450596003673875,13.941187899092016,65.17318933951694,-8.56665568513001,0.6957539038034996,-2.5583335093104216,5.624353546104202,9.344218639869194,-14.563920253841145,64.1444307606819,8.91876970942269,0.8331362021450965,2.445660861957109,51
-1.95311160743089,-8.67107547712791,18.744669326381388,62.69527894363093,-8.785132883172913,0.8972061353127581,-2.965367726175241,-1.6655683275836983,9.204884838363597,-20.40429299836286,60.92905258623202,9.148781353183425,0.9998187887452408,2.9210115157403376,52
-12.611677437873693,-12.101830635512144,22.163601607684683,50.66218847080091,-7.246360998187142,-0.44255750583027104,-4.520655067224429,-13.30121117098996,13.254202266528186,-23.242210698975647,47.522311297314204,7.615602812614206,-0.566169610596152,4.374629509434287,53
-30.860477734783338,-10.93414984845099,19.211646687937957,29.327699585732674,-2.8297605729909185,-2.147278532235477,-9.169834756278016,-30.535248863378428,11.392939977130972,-18.241284675363715,26.979738096530784,3.2483149238589126,-2.1534544205691852,9.072810099606198,54
-58.944715813943716,-20.068392262050107,25.868123722845528,33.82599647848249,-6.391471964219323,-3.068969092648038,-10.94333774834147,-58.90657347395056,22.611514299183494,-28.02205836923459,31.883736904403015,6.782455487943093,-3.0367756222767808,10.687867318245242,55
-79.2908568969257,-21.516235674960235,40.62181159605113,50.75730874985859,-12.435820147781007,-1.7605451889798798,-9.096551654311808,-79.50716426223268,23.209626090127355,-41.97778694251195,49.3737096670495,12.774254827461414,-1.6253889975395606,8.759981337574283,56
-89.88187623717238,-18.511947845408198,43.735054799753755,60.86273336376736,-14.561172516771272,-0.0655374582443262,-7.605578729326987,-89.7461050551837,19.871626585606528,-44.07097064299786,58.80021935370995,14.99039673267891,0.021971887678581534,7.292250442402041,57
-80.41269954307893,-21.16911827051027,21.72754068859511,46.50467936879668,-14.669894115998128,-0.38654995444861556,-7.386826276671647,-79.88895360489192,23.18567724808492,-23.83404957856285,44.33544238828185,15.081914515600815,-0.30486690910184855,7.065960821758917,58
-74.00400661396532,-22.660416557193308,13.432113107385826,34.81202129235746,-14.603242988061664,-0.6608993847342599,-8.068437986554228,-73.83594400929972,23.775495087997076,-14.235233486636112,33.56547528364796,14.981912341205797,-0.551212470815423,7.778220908266271,59
-67.66263468569083,-23.872456522918096,5.578693550875563,24.029801486910973,-14.450993326514496,-0.675814700974134,-8.110250641645283,-67.3560456023592,25.4006708739172,-7.2444415691558275,22.65530897952485,14.816239645727622,-0.5577815285759322,7.840887980325679,60
-61.806531256735425,-24.41528180420262,0.7467752376628929,14.398318376168143,-14.578480859281694,-0.5939246259936132,-7.982812058196974,-61.85762740832701,25.29109861162858,-1.3941128174240824,13.94247201491207,14.927193004975393,-0.4410839554603233,7.747974647510618,61
-59.509608215942336,-23.44721746898424,-1.5356157832177628,10.197289837939339,-14.613465047154557,-0.47797327114229515,-7.736185645152321,-59.490772633074144,24.725716141872404,0.047318180904682476,9.5879693415167,14.8919000322782,-0.30346749110514903,7.536565925935611,62
-58.04673360334966,-22.923665057995997,-2.2010184138538587,7.204472859890561,-14.68350493931491,-0.31378808299004507,-7.30061314363181,-57.93165871393442,24.16772996727036,0.8130831644210645,6.460754669966055,14.874376964598069,-0.12488796116795371,7.101082532868496,63
-57.292955951246,-22.35753181234602,-2.302591339498596,5.426288224188353,-14.689757888587517,-0.21709509472826746,-6.815364018268567,-57.133070893059724,23.637663438990394,0.9945476881475382,4.60374101042212,14.864997014048127,-0.040086015416397044,6.6541901182365875,64
-56.791851432501346,-22.26569857235998,-2.5826408387577975,4.409580332774692,-14.734951388000697,-0.15699452604903702,-6.314267696337391,-56.7172312444958,23.642974839735466,1.3155367453577056,3.744158463174713,14.891134464851211,0.013127028229455903,6.171833908604236,65
-56.05138601589562,-23.300040364940322,-2.7540534549552347,3.0037175319723315,-14.768063566197972,-0.26027037774386463,-6.0295563725986,-56.19930068553488,24.257832133697246,2.2577174800718685,2.7669325693672753,14.933080429922487,-0.09393827139129185,5.8898071853645435,66
-55.72900056364319,-23.844842539155497,-3.4916348613764026,2.464922091304485,-14.714138933347401,-0.30834763609230764,-5.877681700615312,-55.80483940029359,24.86118043014107,3.109085349132455,2.0724966124519937,14.921360871215951,-0.17883907516147243,5.732474882946124,67
-55.64070525533236,-24.17463867927435,-3.8704469417612173,2.2973448669496572,-14.609095529024556,-0.3587189897443919,-5.73546063857125,-55.532773676439085,25.82429707523433,2.823639038376234,1.6727521852669431,14.875633278029106,-0.21231830137917615,5.57764602703705,68
-55.59764352729623,-24.473504823519836,-4.146941551627968,2.4466645177493316,-14.441019892902963,-0.3238849732970155,-5.520486351629099,-55.52879289132668,26.07116084144333,3.0351928441820077,1.8668649000534165,14.70120231830856,-0.19190860879096477,5.376436776118864,69
-55.42874602116783,-24.950624042773377,-4.682521967651297,2.4057113984402756,-14.2223694341394,-0.29593348504862826,-5.34416052815273,-55.54403467094587,26.508801993566895,3.3997783773622245,2.125642980330298,14.535516379532575,-0.14845573461691422,5.2079090371800385,70
-56.30772786805722,-24.958079152329738,-4.034585690171748,3.8726838700185575,-13.944047160222052,-0.25305160116795056,-5.169788104080147,-56.32951041561887,26.42651162016478,2.705745866921451,3.2567765347456796,14.31326807226079,-0.12164623565347912,5.069920030945392,71
-58.358953942653756,-24.859500770603486,-2.4435836915332,7.196323342051252,-13.56817180362553,-0.16196208437953044,-4.9477338327970815,-58.535329695835415,26.495399241925757,0.982993073663085,6.907918539535341,13.955390396828353,0.026738638820362277,4.832674714107323,72
-61.66139805111411,-24.592353551583734,0.1956434189869048,12.584385453482689,-13.130188077726558,0.023802840051277238,-4.683173906141294,-61.68248973520549,26.236973015621153,-1.7450991177242892,11.784684806990692,13.47420607895571,0.20718928789483204,4.569205534026203,73
-69.93393868601407,-21.837406309614558,8.123206133381894,25.737161912099037,-12.214404764104122,0.4916895124703785,-4.551489614373727,-69.99101180084742,24.09632111063196,-10.029346852843313,24.771403956910053,12.522589473741375,0.7033422789020927,4.443953568233739,74
-72.56397886819377,-21.18947428545708,9.708094183684333,33.01045608255255,-11.560003047256759,1.3691763188778094,-3.1695392510825835,-72.27486211288848,23.44798155912844,-11.249460999936607,31.293821190390364,11.685823716731829,1.4418381764355739,3.004619852918502,75
-89.03026534398683,-16.76400806190471,35.8790079815183,64.7375453941478,-10.01109436897412,2.2170404605258986,-3.0008973628030273,-89.14862943273482,19.059348760141603,-39.31543417059189,62.61579347431621,10.083859199797088,2.3430853982790616,2.6613990708312985,76
-70.8860989434557,-14.681814093131822,39.11084934342031,61.957663836851225,-9.66542287052421,2.1444675927573535,-2.741145383833333,-70.48553063461678,16.551576824491285,-39.879407553856545,60.10969799888505,9.680763263527254,2.2958314820911006,2.4137328933974933,77
-61.48226563928316,-12.213879134563559,36.898927380585704,62.174966997422885,-9.171998387318693,2.10794849525483,-2.468762324365423,-61.314278270591714,14.41740583098937,-39.90139858574937,59.355900326634064,9.250281943334015,2.2504080931442587,2.1448434561931027,78
-48.130076680216064,-11.301595851331033,37.51756861056737,63.822819223120085,-9.102790864351395,2.183455377981344,-2.6642671812119962,-47.80018262760927,12.664573756537497,-37.912918384352324,61.85652866337649,9.195711903902124,2.3583924125501894,2.3303546453462882,79
-29.296652327122295,-12.158536947187933,33.14666522355083,63.762617228873076,-9.583778061309562,1.5006078287059306,-3.44276695436449,-29.41390976668583,13.479434982897185,-33.38374895559409,61.668680225645346,9.865338701675764,1.6796884915969232,3.029918332135302,80
-10.74524388118868,-12.107617386621655,28.963761118806055,67.43597928058594,-10.068337110359664,1.422448330380447,-4.012710422025817,-11.169059957648031,12.881942825103435,-29.215746620722275,65.74956357648718,10.366014062275614,1.5699692757109969,3.8001564837940682,81
1.0727748008858535,-12.024953842205282,20.128119675965078,71.93830618606786,-8.525034771207443,1.4450098733398427,-5.381374622187568,1.3767119323251662,13.307410659898112,-24.25978538949472,69.10038536075258,8.816282635083239,1.5262401420435077,5.166725107567996,82
7.986423071890711,-16.450734197642664,8.668204574905115,74.20356238472611,-5.337846130141559,0.5400077268579059,-8.212965258952142,8.779383752774558,16.574975443296736,-10.684949035664847,72.16452030923163,5.673858392116687,0.5349007612239363,7.908530850074083,83
14.24563849006767,-23.058796575296128,-15.659115873690231,65.34743530065397,-0.8201741742902205,-1.8738018279236777,-13.099091981057752,15.703601639545981,22.125887116903527,13.480294059657268,65.12290041197,1.4006685743574785,-1.8324657579646546,12.675520818317203,84
22.589404908083875,-25.537683576152656,-27.73351322418597,58.470922879584876,-0.3070090233372519,-3.4943224460803153,-13.645106436398697,23.932510640307243,24.009543405629067,25.053226934891903,58.366717238992784,0.7113361674918143,-3.3909441160741243,13.319054859511906,85
29.154184124887163,-26.90905137858189,-31.26580260118017,60.073648082340696,-2.3616824694938665,-4.240828336558175,-11.127401880195976,30.30358879347155,25.3893364664337,27.936050283288367,60.23174665416321,3.2167247523694997,-4.030581686371344,10.775296450804754,86
33.60924483113743,-31.20612357860885,-42.53660814840426,61.69925159960592,-3.128116646293908,-4.762946268261904,-10.555370035152771,34.66579283711011,29.067025773800726,38.51254944827288,61.867465818109345,3.876038211463077,-4.475843931340685,10.22499226387711,87
37.12496794309116,-33.09932477827806,-47.759322245438376,61.55189307984918,-4.37586736522889,-5.059995686451531,-9.697712890008267,38.49203633550114,30.156323429565738,42.465881397585065,62.53584206835451,5.109675744724144,-4.717677619704184,9.31916724196661,88
38.759701795560396,-32.77270515644292,-44.803948151690435,59.325086614872575,-5.606436314989504,-5.198549265763913,-8.096166643357503,39.23016641788208,29.217503827878932,43.47934383716003,61.11287734859296,6.407853454930871,-4.863785234593217,7.776421735621881,89
38.9152946739653,-29.718236748502864,-43.01621755601907,58.05982571034714,-6.976009793401878,-5.014639095908778,-5.86578218042559,39.31555129248404,25.874750942486653,40.56456784214565,60.549274636788574,7.770407770288181,-4.53296450491102,5.638005826401156,90
37.28815248491941,-24.743168010309592,-37.0895376175949,57.7391879321195,-8.099186665475107,-4.38640675101002,-3.710146132305135,38.09751555936178,21.958669683424777,30.80805812053738,59.08103674152056,9.037184169244199,-3.9987998810756955,3.586586376433908,91
33.697221343920816,-21.949951798746703,-27.993451777322043,55.86443397798868,-8.442166592092354,-3.9525334339943696,-2.7593573471702637,34.28506246576679,18.03717238118061,25.229385777016542,58.779627220158666,9.32395469717054,-3.365720764164321,2.5379265218245393,92
26.623242353837494,-19.6346252257291,-17.406336111330315,56.354758428085056,-9.478760223415414,-3.0735724964875266,-2.334313170782228,26.72716856061717,16.501946204663973,15.895769508973332,58.795448404694184,10.198182066829206,-2.641504705268288,2.3981749624404385,93
16.848081238542516,-17.019338557458326,-7.562713132537586,57.388448008175466,-10.981525079834139,-1.8994180653691877,-2.900584825462718,17.174336513334477,14.490233287627746,5.897371661049363,60.63279199984239,11.743986451757326,-1.4549381904139136,2.9056266332497724,94
8.973506405088253,-12.979653533256577,3.3027035747830458,64.83816025475727,-12.492057303277416,0.034045182305628814,-3.267291103329106,9.467038432554094,11.834576780603175,-6.895627436093698,65.42008832287785,13.027426927007376,0.331309955074392,3.3640127429573483,95
1.6610042021614884,-8.947309854794263,11.730774798102022,66.62528681212743,-12.749298255100525,1.3606854454811759,-3.7974620914947748,1.8817690007073813,8.78041761385725,-15.93203693401264,65.09479520467244,13.115448776566568,1.4093863139777842,3.836074915715396,96
-4.913429695432138,-6.189310934694378,18.281325019412883,62.610964501703116,-12.368800708280656,1.6163243433128966,-3.8298388788828563,-4.621168438400888,5.897586446984966,-19.849965987805795,60.59102206115394,12.653612243951386,1.5412736032231118,3.795613400898334,97
-19.037997281948932,-8.767048496293713,24.743235037913202,49.73637290108947,-10.659296058956924,0.31459008568556845,-4.527548190445612,-19.802544664568252,10.309959385104946,-26.486200819484402,47.618665020058145,11.016605708355481,0.16689112098665773,4.32889831864387,98
-44.90464578326902,-9.798335699998226,27.88740311341782,44.7036121695392,-9.618666544855104,-0.1596617362204961,-6.867055936183097,-47.06177090249662,11.911142182387117,-29.83454304650174,43.047790774409165,9.793872100682453,-0.16358113743460706,6.437815816894277,99
-67.29109112151244,-15.049390114354427,38.68140522686943,50.63430963532522,-15.085152061627191,-0.33306630018109795,-6.165911189585005,-68.13556860701055,16.431200585718695,-40.54396476749635,48.72479694302685,15.128064379659168,-0.2946916053162909,5.682676065992524,100
-82.09743685830868,-15.063497974681628,39.06244515130035,61.51212868771133,-17.405342876367808,1.2923341633456817,-5.955750976981945,-82.4178772547285,16.37256506339031,-41.85236295990191,59.85192029021615,17.499272504618663,1.3673653276822484,5.532019154531927,101
-79.2432120875481,-20.96433937832107,20.096805226764584,44.152516372343236,-18.681622725395044,-0.1060557892890117,-6.341317634449071,-78.86785660373721,22.324755914637805,-22.54670300882699,42.11493544352415,18.893881158660182,-0.03692960864555344,5.9720023359898855,102
-73.42203264050498,-22.460102291716172,11.221920255210351,33.60668428819483,-19.068202097703434,-0.9119953640636494,-7.8827204951180425,-72.82167872248698,23.864825582769107,-13.08229763312114,31.397277443008498,19.260960991399653,-0.8668513295845597,7.493245998280372,103
-66.96128604501514,-27.028046058045863,4.315216419636186,21.831493753264215,-18.60883524445587,-1.4068968162451543,-8.604209244813328,-66.44304405902128,28.099518674219805,-4.645597831747351,20.35789410390455,18.756283940728554,-1.291716700130197,8.253149703064851,104
-60.53583572418087,-28.281931461980914,-3.1210017361217552,13.073714683948303,-18.752207474668154,-1.1695538286743161,-8.592572404071799,-59.81096756035876,30.113790923099742,2.476720841868234,11.6188671510199,18.884994186887102,-1.0371276040632729,8.231352826747143,105
-56.91651328542753,-29.193167648181735,-7.938422711785484,8.470161771076294,-18.649101688313245,-0.9763171168091854,-8.438354105501915,-56.622784570951886,30.870704850771883,7.1341830732289715,7.7536761170756785,18.80907047094234,-0.8652841216603645,8.16707436449086,106
-54.62576250235326,-31.57841629688108,-11.530869122808918,6.993009181518123,-18.513724150054436,-0.5992095821552844,-8.046307353605265,-54.57300669919905,33.26787711279344,10.692169625458936,6.901200922053695,18.695957603227956,-0.4752106387932882,7.8151373962710995,107
-54.28320825019742,-34.98279337742074,-14.360649818931726,9.007964477189448,-18.193013849860545,-0.5372424659987298,-8.00118879709169,-54.15668636714804,36.76276005272357,13.661513345979342,8.958030528640858,18.440103876990193,-0.38806000593874634,7.791589333092681,108
-54.55452768011525,-40.50984365409706,-16.777993050648803,13.36810744747658,-17.79056346134789,-0.6723822128030519,-7.973033979341353,-54.42116357296721,42.12236916459708,15.828902548598318,13.347507685048095,18.13268264374448,-0.5126621340835196,7.75614940396106,109
-55.6179769549394,-49.11482880381664,-19.49577868444824,21.84770935833227,-17.693849075733016,-1.264221428306581,-8.065864040066685,-55.309887519810026,51.14308227291079,18.688123561174343,22.21159720420143,18.025450824549743,-1.0741192168919718,7.918380144255887,110
-58.09669300379842,-62.33524484974486,-19.48725401767748,36.29114727103307,-17.33035845991146,-2.1824406350717176,-9.123374446355681,-57.95103214864173,64.44879422735383,18.520185443129883,37.46616460815017,17.727335278213648,-1.9694480590960648,8.972453528275858,111
