theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
0.0,84.98451421068634,-2.7596632798098804,44.855801485481365,0.0,86.03296223679646,4.208396181847132,-47.304264075826964,-25.971679456182848,1.3554271208126074,0.0,0.0,-0.5880228223166165,-1.132660969757855,1.2230017377130271,10
-98.65589336184884,83.6363823242699,-7.231824489452043,51.31186704086859,98.99313104015685,84.43050189325605,8.708466748123973,-53.63881948954292,-25.57271106861616,1.3438472667000578,0.0,0.0,-0.43344872345720575,-1.0020799689055433,0.7335156355613476,11
-86.61825296289614,81.09065459609818,-14.26200764553408,62.05015558767489,86.44923546213181,81.88213153622452,15.116726461329286,-63.76865283698792,-33.82262972568637,1.0777954506204455,0.0,0.0,-0.5959986593944446,-0.9711494773760977,-0.02726081586721383,12
-69.37624876964357,77.90701152615219,-20.928705104242415,58.18935383592942,68.0724458902478,78.73134548860835,21.76880051321828,-59.134125941576585,-45.63795260405487,0.8844775723515669,0.0,0.0,-0.5981465078123075,-0.8083409730710123,-0.6506588365597379,13
-52.2433836699228,81.48094617794297,-27.652965515370724,48.398231453699,50.15985229707659,82.64647461005528,28.49229908039935,-48.015796701151814,-40.92480091120647,0.9540388607677668,0.0,0.0,-0.7564806077387128,-0.7025473804896825,-1.5624251732671288,14
-31.899828064409473,81.83919445019318,-35.14043907847948,40.745163382432786,30.187527870109328,83.6808476276644,36.33215059527282,-39.231816984799146,-60.078975946801435,0.7101384647684688,0.0,0.0,-0.6784196384176947,-0.6812319189118039,-3.15697388623128,15
-21.883632852900494,82.57093130745847,-42.61821680811112,37.38987601760588,20.344311569700984,85.08590127171229,45.20310691408124,-36.01519896639555,-90.0,0.6407642092313943,0.0,0.0,-0.4867198320561813,-0.6375391830166734,-5.332040286439685,16
-10.031620356454031,86.86818919119584,-39.658675722201835,28.2988228620898,9.199823639002366,89.20955724614043,44.64092503597489,-28.29882286208962,-90.0,0.6637087484645546,0.0,0.0,-0.39840796066133816,-0.5852033416261802,-4.617925283256517,17
-3.897479559617342,88.96955820098947,-33.60162639180954,28.298822862089672,3.263915405298297,91.03819098994781,37.777883173628915,-28.298822862089594,-90.0,0.618482827234248,0.0,0.0,-0.5091861793806444,-0.5906198220270733,-3.720038420759518,18
-2.377478701189977,90.62667758136308,-28.96461656510626,28.298822862089825,1.999751897029964,92.17615537737969,33.19296355498255,-28.2988228620898,-90.0,0.5918883127259513,0.0,0.0,-0.48568398052556816,-0.5440150481651395,-4.189830037656224,19
-0.4180300087853241,92.36764256943408,-26.858846755784903,28.298822862089672,-0.014048663347146217,93.3457160347369,30.995803040390424,-28.298822862089697,-90.0,0.5906409082040055,0.0,0.0,-0.5734407123182522,-0.5744961910764095,-4.876478887679498,20
2.0588471203871443,93.88953944279871,-24.802051178367723,28.298822862089697,-1.9996560730582482,94.59587654959394,28.734210643365145,-28.29882286208962,-90.0,0.5496167835645805,0.0,0.0,-0.26789334552146404,-0.6078199363680353,-4.993540926481506,21
3.9867511283995105,94.71292742249237,-22.557931438560637,28.29882286208972,-4.096300396559776,95.2828961031049,26.417559787352292,-28.298822862089672,-90.0,0.5758986382548882,0.0,0.0,-0.08665405037051624,-0.5992306457705322,-5.058604397338699,22
5.770849765266871,94.83716459492727,-22.57465716909695,28.29882286208957,-5.754943605735089,95.26623177278233,26.42382874848714,-28.298822862089747,-90.0,0.5837100879898699,0.0,0.0,-0.006484347811429845,-0.5722627358040009,-5.339112937031406,23
6.754005136391596,94.73399111084562,-22.514361888595165,28.29882286208962,-6.752450608790333,95.07251437184573,26.423337212959762,-28.29882286208972,-90.0,0.5935488123994365,0.0,0.0,0.016785130432851562,-0.5281453337724321,-5.459773662452452,24
6.942596074353543,94.8331919847454,-22.473190701927575,28.29882286208972,-6.9902815358719534,95.05096843627216,26.481141760683787,-28.298822862089672,-90.0,0.587624487996508,0.0,0.0,-0.007314821783133077,-0.47285783556702715,-5.522178728876647,25
