theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
-98.22452303326037,85.08099439795865,-4.311110495668683,28.298822862089825,96.71309616152853,86.19261092512725,6.0695689156635515,-28.298822862089697,-44.36274582017552,1.217743553030377,0.0,0.0,0.0,0.9407846655431922,-5.394260697766086,0
-102.92226286383345,85.29060250048366,-4.174214707606565,28.29882286208985,101.34716404046647,86.54789213857292,5.436565433413573,-28.29882286208972,-40.014119157569496,1.391546291127158,0.0,0.0,0.0,0.8047609780248834,-4.020756019123267,1
-103.86003570365652,85.98797068168881,-2.830291442178454,28.29882286208972,102.46926670219736,87.64004538385743,3.187531501246271,-28.298822862089825,-36.17143211966845,1.5147464024239259,0.0,0.0,0.0,0.707577401539882,-3.7221333760196615,2
-104.07232474859487,86.21159765583043,-0.40530232045673453,28.298822862089697,102.67397335193488,87.3988591492934,3.130918927783602,-28.298822862089825,-35.072248697778214,1.5449066731001921,0.0,0.0,0.0,0.6967825822656778,-3.3344578240063125,3
-104.83112461776626,86.27877805861826,-0.42904955202654005,28.298822862089697,103.4212934941744,87.51049462747272,3.146931107625273,-28.298822862089672,-34.29902449964612,1.5726778109002566,0.0,0.0,0.0,0.6745033936388342,-2.980662532835211,4
-104.65969731238584,86.25117908523131,-0.4202321206825349,28.298822862089924,103.21507380202691,87.54418274380909,3.1571229010146293,-28.29882286208972,-34.71113875445057,1.5462505782176776,0.0,0.0,0.0,0.6598041457471353,-2.635578092853734,5
-104.44277836291155,86.24128018631873,-0.41590064469939686,28.298822862089697,103.01001128519593,87.52963457260837,3.156183890365015,-28.29882286208962,-33.48236667410579,1.5623404380497004,0.0,0.0,0.0,0.6743307378597617,-2.52351935169494,6
-103.74279016926619,86.37829535135504,0.44691292537297095,28.298822862089697,102.45799411693977,87.49104705319566,3.1542673867111346,-28.2988228620898,-32.02015371383852,1.5733903219723075,0.0,0.0,0.0,0.6972478293374569,-2.3579233379181206,7
-102.61485703673743,86.31715289403337,0.3850332890294001,28.298822862089875,101.55172112010544,87.39643545749652,3.144774771851519,-28.298822862089647,-29.901343647850506,1.6134942566088317,0.0,0.0,0.0,0.7179918815417982,-2.295288523898935,8
-101.22240683532029,86.35954702060805,0.26060836426014544,28.298822862089697,100.25012860725646,87.1871427831112,3.743048582989732,-28.29882286208972,-28.547241141521415,1.6599836926446674,0.0,0.0,0.0,0.7507954779912049,-1.9925034498042995,9
-98.3550624077076,86.02180067693514,-2.3324378281131857,28.298822862089697,97.85104001936394,86.75300369134118,5.534556989664511,-28.29882286208972,-25.971676497642687,1.6860784100117516,0.0,0.0,0.0,0.8269521751846037,-1.7245376917587565,10
-90.09397805636972,85.510182082978,-7.465572536324459,28.298822862089697,89.49743359691152,86.19114455521246,10.504096664782157,-28.298822862089594,-25.57271207905192,1.6709669133544436,0.0,0.0,0.0,0.9040108899418949,-1.5020805447095695,11
-78.31362606619358,84.71369908421428,-14.430588780142484,34.578951167202256,78.91394876190122,85.26363154585327,15.430794641660105,-37.6950254592615,-33.82262097670907,1.3390715978717218,0.0,0.0,0.0,0.9150377694217615,-0.7417142413019547,12
-64.25731422950184,82.38660344605884,-21.096365630471087,34.260276380761226,63.63425797124438,82.79241319211205,22.58209959555632,-36.48041064508121,-45.63795403856075,1.0984046731747872,0.0,0.0,0.0,1.0316382144467882,-0.574832131743727,13
-49.662577887772734,85.44393948231667,-29.063701786894548,28.298822862089697,47.77260502886967,86.3081920360703,30.99664782450489,-28.29882286208962,-40.92479247662328,1.183507694804564,0.0,0.0,0.0,1.093990327920693,-0.5054448083820869,14
-33.66814723450397,85.27329196428194,-33.812690514344936,28.298822862089697,32.434416272991584,86.5130372949828,36.08838506007505,-28.29882286208985,-60.07895072401475,0.879124329136081,0.0,0.0,0.0,1.0894408723970486,0.6192438761249268,15
-24.977011908065116,85.10831391775187,-43.57052004730519,28.298822862089697,24.007467144044615,87.26288493752638,46.028316654351286,-28.298822862089697,-90.0,0.7907365377080716,0.0,0.0,0.0,1.0824764488248422,2.642302624018474,16
-16.008412451541517,86.55586811945507,-41.31575240786097,28.2988228620898,15.333029817716747,89.07186823986386,45.19577219104479,-28.298822862089697,-90.0,0.8208320629822671,0.0,0.0,0.0,1.0911744735760116,1.5794286046644677,17
-10.02177722419294,88.98064048817871,-33.759594815135564,28.298822862089825,9.11917857267574,90.74881133746113,39.78043174013453,-28.298822862089594,-90.0,0.7667852830585659,0.0,0.0,0.0,1.0574791209127212,0.21754968016046303,18
-8.450470586939597,90.70743239837743,-28.919539317531687,28.298822862089697,7.853409090699612,91.96421869678979,34.837213353649204,-28.298822862089697,-90.0,0.7337242475446297,0.0,0.0,0.0,1.0677101013346482,0.25168195966211315,19
-6.459062088961983,92.57710696906122,-26.406959578528287,28.29882286208985,5.8388152339097354,93.27256973297933,32.12439025873791,-28.298822862089697,-90.0,0.7318771607533223,0.0,0.0,0.0,1.0549813238013683,0.6485520272887366,20
-3.960346890410229,94.26967518503862,-23.827808099200613,28.298822862089647,3.8596044565179146,94.66279183393735,29.403461678547753,-28.29882286208985,-90.0,0.6811707193150139,0.0,0.0,0.0,0.9876042851790731,0.5189777744225411,21
-1.8031148464307762,94.7529177656758,-23.442001168491657,28.298822862089697,1.5014459454323184,95.01842757313027,28.98226628662915,-28.298822862089825,-90.0,0.713922165394409,0.0,0.0,0.0,0.9900283967522362,0.46123385689798096,22
0.04481706904160964,94.90930773178424,-23.46642364798132,28.298822862089875,-0.10706820434494141,95.23352705568465,27.98288418460407,-28.298822862089647,-90.0,0.7234665082816664,0.0,0.0,0.0,1.003788849609313,0.6506547302572133,23
0.8641017545772647,95.30720036872684,-21.07514423339882,28.29882286208972,-0.9009993747796188,95.52629130494128,25.643250544053124,-28.29882286208962,-90.0,0.7356431542026323,0.0,0.0,0.0,1.0402709352170774,0.7390999145766708,24
1.0562277504949569,95.40971006699952,-21.04730928054587,28.29882286208972,-1.1416558015146239,95.51137386188414,25.689179249201665,-28.29882286208972,-90.0,0.7282964159058033,0.0,0.0,0.0,1.0903217734176247,0.7758961237203797,25
0.6407898445795289,95.37967867887761,-20.99963167049228,28.298822862089594,-0.8068900864066312,95.44039441546487,25.71532569384555,-28.298822862089697,-90.0,0.7258155786582839,0.0,0.0,0.0,1.1298434794215675,0.842945327137977,26
-1.390803036281106,95.04272995256876,-20.890107191562024,28.29882286208985,1.3154496570456413,95.00295568603221,25.66327198358744,-28.298822862089825,-90.0,0.698999950122208,0.0,0.0,0.0,1.1604773293827029,0.8686857083820322,27
-5.680601026752422,94.81852018963878,-19.113940877132137,28.2988228620899,5.281217890079836,94.48095504371844,25.02880967819257,-28.298822862089594,-90.0,0.6680432681688814,0.0,0.0,0.0,1.1999985086213727,0.5202982171862892,28
-9.369841482438936,94.50555823750287,-19.655839971379727,28.298822862089697,9.049565785755405,94.4797540667536,23.35397627709274,-28.298822862089697,-90.0,0.6836506289735818,0.0,0.0,0.0,1.2595739085752793,0.08612794331707252,29
-11.282267608946983,94.1623521015556,-19.854056954044776,28.298822862089697,10.704160992988186,93.62696165912868,26.0275728409165,-28.298822862089672,-90.0,0.7221733695347028,0.0,0.0,0.0,1.31670782072028,-0.1144265458686899,30
-17.525275813009518,90.70115100114373,-27.09478378575985,28.29882286208972,17.099662611845638,90.44480074018263,30.9365813325416,-28.298822862089825,-90.0,1.0610734963307271,0.0,0.0,0.0,1.3055257387257417,1.6518155533358816,31
-23.229546913349346,90.52289262379863,-27.113958641114248,28.29882286208985,22.826041524158693,90.35660186071978,29.79881534650502,-28.29882286208972,-90.0,0.8916223357232428,0.0,0.0,0.0,1.3622124740126798,1.3416443400273046,32
-31.524758720367554,89.04967692882735,-26.889469142955416,28.29882286208985,30.916874300006242,88.7797075807844,29.424074730312277,-28.29882286208972,-90.0,0.7440567876932331,0.0,0.0,0.0,1.3511994021939386,1.069025163285883,33
-44.14151009663914,87.28214748574233,-21.74696119526569,28.29882286208962,43.69514421727559,86.57943849116229,26.383108922501474,-28.298822862089672,-67.64227632681244,0.7025409236617044,0.0,0.0,0.0,1.3394186309486233,1.1923024577197772,34
-58.88199007519791,85.07095164803886,-16.537367083664044,28.298822862089647,58.27105022307074,84.62368313285687,20.83107005476018,-28.298822862089697,-36.072761637404476,1.2012278454573542,0.0,0.0,0.0,1.3542453173043576,0.2645648541217414,35
-75.65825278434876,83.5197806449718,-6.584854452433247,28.29882286208972,75.377437712933,83.05271385306354,10.236982551545482,-28.29882286208972,-26.992252641900816,1.573491146328661,0.0,0.0,0.0,1.3580569414393662,-1.068554345297089,36
-89.60337566582106,83.72300335102176,5.439889204004096,28.298822862089594,89.51987474697636,82.97706568079265,-0.026431663776833758,-28.298822862089697,-22.964190849402012,1.7957859427031408,0.0,0.0,0.0,1.3497415196594926,-1.7525421470736,37
-100.63939920021294,83.59678615955,18.126681211231602,28.29882286208985,100.59336130313824,83.53215455906113,-14.342527492533666,-28.29882286208972,-26.89700455414058,1.6069353274973077,0.0,0.0,0.0,1.3160450362597274,-1.6481853426751476,38
-107.28500292496285,82.44775469218003,29.72342102532795,28.298822862089825,107.67178011526339,82.64960272765188,-25.90256312735885,-28.298822862089697,-36.49973462423407,1.2271747800547457,0.0,0.0,0.0,1.2443785092385158,-0.9461838961535329,39
-111.79520080146337,78.93524856079857,37.21720300967599,28.29882286208972,112.9253533673349,79.2578843801546,-33.59783937071454,-28.298822862089697,-59.40300734241493,0.8357023878319537,0.0,0.0,0.0,1.2506545408784773,-0.29416726599360044,40
-117.78885140300082,77.61513949705413,42.611379175304286,28.298822862089647,118.47314900983847,78.3639372443221,-41.198684988711065,-28.298822862089544,-85.75818799877268,0.7143678010937854,0.0,0.0,0.0,1.2979619218853002,-0.0947221911586279,41
-122.59023828454596,76.57920793466636,45.1688250731822,28.298822862089672,123.44393322362659,77.7243141487659,-43.197162738982755,-28.298822862089594,-90.0,0.7922434401763415,0.0,0.0,0.0,1.2456664773620594,0.21934934088132435,42
-127.3468371631662,77.21887516902102,49.170211124883856,28.29882286208985,127.7764391333211,78.64656189053369,-47.80677170399986,-28.298822862089594,-90.0,1.013121678730128,0.0,0.0,0.0,1.2058784326386525,0.4230897031951701,43
