theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
-98.61211690571206,85.58015198488438,-5.580737392526143,28.29882286208985,97.16430957417091,85.56414985716444,5.33007728889062,-28.298822862089672,-54.77583991528905,3.1643754037170964,0.0,0.0,-0.29221206655354004,-1.1153197806657942,6.5127290308711805,0
-103.38665249841135,86.2817619679155,-3.2457296058864396,28.29882286208962,101.83225999212979,85.88375613682415,4.868986482953349,-28.298822862089825,-51.30911349209068,3.3932059146085165,0.0,0.0,-0.3726152030151478,-1.2805977015818057,5.2571939768748,1
-104.27356368814743,86.61291802176196,-3.4503159623730375,28.29882286208962,102.8824959353778,86.49320543513372,4.8772341020634205,-28.29882286208962,-49.71936833089688,3.4254167323776823,0.0,0.0,-0.5216273216164823,-1.3423436615086277,4.880018206968206,2
-104.46954843853777,86.84499489878668,-0.9574625407476594,28.298822862089647,103.0992980496406,86.77092429670034,2.529640029195962,-28.298822862089672,-49.60790028036102,3.4067701322939437,0.0,0.0,-0.45950539718023764,-1.3374723704588183,4.437358959767453,3
-105.1514733039253,86.89316662101677,-1.0312222397751316,28.298822862089697,103.76907952486863,86.90197347209067,2.4954198791548037,-28.29882286208957,-51.28896750517745,3.3056738211667396,0.0,0.0,-0.5373725349691268,-1.3432256788980956,3.873384683597824,4
-104.9112821001795,86.84751894526634,-1.104713887509833,28.29882286208962,103.49455538836084,86.95365011127399,2.4219048675797716,-28.2988228620899,-53.859190974793,3.188599988519257,0.0,0.0,-0.6139764145361281,-1.3577078039211576,3.3370160025963536,5
-104.61384561759589,87.35425257190926,1.1972478478730624,28.298822862089953,103.20572997814888,86.87026225814975,2.720170535444568,-28.29882286208972,-56.00996249156091,3.089645124276339,0.0,0.0,-0.6655470104914382,-1.347932686187099,3.003427803748539,6
-103.818963932776,87.30989605900896,1.2254562647177154,28.298822862089697,102.55749071925794,86.8073158062103,2.8006157345647704,-28.298822862089697,-58.85942850848284,2.974971758320346,0.0,0.0,-0.6285241609644143,-1.3366578129717919,2.578349269520156,7
-102.60323034674563,87.27033483966909,1.2462143506728351,28.29882286208972,101.56234708277043,86.68999772828887,2.8797634768612284,-28.298822862089747,-60.93711620130628,2.8827501067934667,0.0,0.0,-0.5884245637827222,-1.3183453266700538,2.2763997765751425,8
-101.11466235909204,86.94044188286995,-0.5221394160848484,28.29882286208972,100.16809173870696,86.59011032579957,3.0071203884353443,-28.298822862089825,-63.704883780668624,2.781305006786413,0.0,0.0,-0.5469904406324148,-1.2656016061790238,1.7047712458167572,9
-98.1553502572615,86.47719365158419,-3.6166265234801376,28.298822862089672,97.68183363723871,86.0216605028672,5.469671971437643,-28.298822862089672,-65.0940740817517,2.6374600396751764,0.0,0.0,-0.5880228223166165,-1.132660969757855,1.2230017377130271,10
-89.78152016076882,86.03625328141706,-8.443586637756852,28.298822862089825,89.26415498615997,85.66634040706357,9.511662615432344,-28.298822862089672,-69.47664580641137,2.48900700600905,0.0,0.0,-0.43344872345720575,-1.0020799689055433,0.7335156355613476,11
-77.55677519652284,85.20269026483373,-15.99824882828088,33.68539885395286,78.18364168538993,84.36560203732608,16.241484927096423,-36.73908511984261,-78.45601755844353,2.394771419406122,0.0,0.0,-0.5959986593944446,-0.9711494773760977,-0.02726081586721383,12
-62.86592525699762,83.0666803813352,-22.99179238977225,32.20120712843049,62.316096671417306,82.27239746864187,23.246169825213634,-34.26389450555111,-90.0,2.370637175019161,0.0,0.0,-0.5981465078123075,-0.8083409730710123,-0.6506588365597379,13
-49.23479780862514,86.2236144834279,-28.664099384370388,28.298822862089697,47.53195213912347,85.93972997588747,28.996391191448485,-28.29882286208985,-90.0,2.4675379596205014,0.0,0.0,-0.7564806077387128,-0.7025473804896825,-1.5624251732671288,14
-33.06635603611128,85.58292219269426,-35.79891899951924,28.29882286208972,32.03708371272519,85.67447960922786,36.46386166200314,-28.298822862089697,-90.0,2.859139365156893,0.0,0.0,-0.6784196384176947,-0.6812319189118039,-3.15697388623128,15
-24.810931190092365,85.81145635636696,-43.050195408933945,28.298822862089647,23.674293929638456,86.38937399699475,46.517580182132356,-28.298822862089647,-90.0,3.3571468798410216,0.0,0.0,-0.4867198320561813,-0.6375391830166734,-5.332040286439685,16
-16.075876092472182,87.2861935470609,-40.27880294750285,28.29882286208962,15.206181393518182,88.23962183456077,45.32757945561746,-28.298822862089672,-90.0,3.5931251578066767,0.0,0.0,-0.39840796066133816,-0.5852033416261802,-4.617925283256517,17
-9.923229278550371,89.22959582437133,-35.09738174052733,28.298822862089825,9.142459955755836,89.89779741083684,39.923333643163,-28.29882286208957,-90.0,3.7653657702071297,0.0,0.0,-0.5091861793806444,-0.5906198220270733,-3.720038420759518,18
-8.565727521426394,91.10899616586539,-29.118914538536863,28.298822862089594,7.940524796689509,91.10466869421109,34.952969176166064,-28.29882286208957,-90.0,4.012355213761242,0.0,0.0,-0.48568398052556816,-0.5440150481651395,-4.189830037656224,19
-6.608566378255455,92.85037641909724,-27.027830385819723,28.298822862089825,6.010297438877068,92.38813649592085,32.148165010797356,-28.298822862089594,-90.0,4.3844314931518955,0.0,0.0,-0.5734407123182522,-0.5744961910764095,-4.876478887679498,20
