theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
-108.059183580176,77.4037823368674,-15.5657828110228,64.9868298072452,108.10704583014,77.9318761864886,15.5525010133798,-64.9946929031304,0,0,0,0,0
-109.592896833309,78.2347758245066,-13.0086766088035,65.0176194678811,109.592057125426,79.0619135107996,13.0050098148097,-65.0265241896601,0,0,0,0,0
-111.426686194796,79.1990889423298,-10.0451966108114,65.0675335724592,111.12391206515,80.8779826381476,8.90175223915313,-65.0115314786153,0,0,0,0,0
-113.43827792905,81.439368437383,-5.1689044779163,65.0911580551273,112.391674821738,80.8818747176363,8.73217862646433,-65.132744624398,0,0,0,0,0
-114.791032452087,82.5728334869351,-2.7268484896114,65.1499372482493,114.130208762989,82.2179736264666,6.23059267305175,-65.2140179613874,0,0,0,0,0
-116.198782133389,83.6841086164199,-0.312964054445132,65.2165828372381,115.490774752882,83.3022718127023,3.81500420807072,-65.2643270263089,0,0,0,0,0
-117.09398485681,83.6748836313133,-0.220257359792896,65.2735682583137,116.679662945727,83.1558033804265,3.68491135991772,-65.3404373559296,0,0,0,0,0
-117.602066769613,85.0179355637919,2.05079625073316,65.2940559099591,117.515159980785,84.2392993911768,1.36399219528553,-65.3540223102221,0,0,0,0,0
-118.369608332828,85.0619002644033,2.11365006759709,65.337580140215,118.253329125814,84.1673101410396,1.2899197517583,-65.3918183217808,0,0,0,0,0
-118.592995570961,86.3185166751396,4.34292952833451,65.3501506629614,118.498382375752,84.0316688725131,1.2559329444835,-65.3995636320089,0,0,0,0,0
-119.179059009602,86.3019864993133,4.38543728333443,65.3768459276216,118.939241120848,83.9934644049957,1.20979882301168,-65.4192234069329,0,0,0,0,0
-119.588078656538,86.154981370838,4.42881521091229,65.3872564150139,119.144572122842,84.1003687684446,1.199417924458,-65.4321916406875,0,0,0,0,0
-119.76330856242,85.9774437590539,4.45967039789088,65.3855184831619,119.196776518204,84.0413731721566,1.18894924469419,-65.4324420528948,0,0,0,0,0
-119.964424187366,86.91223368889,6.69826095632968,65.3890336749348,119.423555537595,83.9793655771227,1.16093545380303,-65.4399770862675,0,0,0,0,0
-120.188210873429,86.7616415058313,6.72955695265239,65.3887514307705,119.562202572153,83.925567092297,1.14198287102275,-65.4437854705469,0,0,0,0,0
-120.545620270081,86.6734681111129,6.764368999596,65.3958574801953,119.781730138502,85.0969272382978,-1.07490267275062,-65.4334062621138,0,0,0,0,0
-120.815027500145,86.5923213348733,6.79325343641472,65.3996188180133,120.005865300939,85.0733630198129,-1.09641669366277,-65.4411923162828,0,0,0,0,0
-120.918019422819,86.669699099555,6.79129357317382,65.4071461134747,120.134386508474,85.0610764885223,-1.10871165433966,-65.4455174985308,0,0,0,0,0
-120.793876290892,86.6916495796667,6.77981862204464,65.4046942194622,120.081672162954,85.0280463416788,-1.10771514713812,-65.4422467420709,0,0,0,0,0
-120.833990943772,86.6996126221471,6.78172022077919,65.4063616945398,120.201203808757,84.969949547538,-1.1243293684405,-65.444316406548,0,0,0,0,0
-120.564791455385,86.6587602796672,6.76742778255056,65.395635090704,119.977409658426,84.8671120942632,-1.11555630190529,-65.4318040797348,0,0,0,0,0
-120.525909683671,86.5861497586031,6.77301266612292,65.3901928711102,119.964740455937,84.7612098838342,-1.12547632415044,-65.4269350031776,0,0,0,0,0
-120.480202975177,86.2539995494216,6.80760075902725,65.3690721379836,119.820609978019,84.5306042956719,-1.13591106477833,-65.4115351611681,0,0,0,0,0
-120.32301782441,85.9891079293353,6.82485066627484,65.3475922107331,119.604199818559,84.3091846504062,-1.13725322758202,-65.3930970625986,0,0,0,0,0
-120.276744453262,85.5739918796432,6.86691516480886,65.3195472047412,119.431751880773,84.0640141969924,-1.14374965761203,-65.3747259350373,0,0,0,0,0
-120.220562853494,85.4430683484201,6.87621789253706,65.3090058353677,119.283716193567,83.8755660425192,-1.1461690419487,-65.3595096751694,0,0,0,0,0
-120.108871133477,85.3112466419571,6.88021074610651,65.2963035481653,119.085467243884,83.7194920607086,-1.13938823200203,-65.3432500980629,0,0,0,0,0
-119.903129309806,85.1959625838563,6.87301501759944,65.2810605565392,118.866625160082,83.6418759666085,-1.1226066647213,-65.329481210004,0,0,0,0,0
-119.583206814475,85.2806016722294,6.83430254086696,65.2744953949797,118.505641489426,83.6686978966762,-1.08146958986842,-65.3135455073661,0,0,0,0,0
-119.60461167385,84.1727449463556,4.62494496211122,65.2764029673841,118.33964972829,83.7276945745342,-1.05915053280694,-65.3081258275416,0,0,0,0,0
