theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
103.042397055737,86.3433083605559,179.430339932837,64.0531438724847,-104.55397560219,86.1954459632035,-178.334931121266,-62.6385083468371,0,0,0,0,0
107.158403014714,87.4856952465344,177.52494391261,60.0140896603177,-108.639787291167,87.4240111452706,-175.937797446183,-58.4213921681894,0,0,0,0,0
107.331237954451,88.7776647311381,176.155833109685,57.4397941055335,-108.657087216014,88.4927913614816,-174.365387169757,-56.0459977254178,0,0,0,0,0
107.090030651907,88.6398575507047,175.604729394033,56.4443523964491,-108.364776424623,88.3229666455897,-173.615692369976,-55.0121315375747,0,0,0,0,0
107.423777620417,89.0856147972187,174.724802640012,55.1795314106546,-108.722210417467,88.7541664222114,-172.550899684505,-53.8147985558037,0,0,0,0,0
106.993470209432,89.1185088189451,174.723435778112,54.8482213339614,-108.330867617989,88.7872035239915,-172.304865145824,-53.5006135106531,0,0,0,0,0
106.432536518474,89.2220203858205,174.32685140966,54.269546466251,-107.747185320198,88.9266808591907,-171.776462103127,-52.9351804132552,0,0,0,0,0
105.60892469564,89.232305896653,174.132460510636,54.0589011757251,-106.748020703282,88.941360194648,-171.49461877971,-52.7768637334147,0,0,0,0,0
104.49874593338,89.0236858108076,174.368029908565,54.1872090027296,-105.38619637029,88.7928399660165,-171.759216299023,-52.9738246691344,0,0,0,0,0
103.04180742026,88.6994810373257,175.01757081157,54.6276900300831,-103.797260732678,88.6462600771036,-172.467518542213,-53.3775925719772,0,0,0,0,0
100.617519638184,88.0177899413514,176.787590524074,55.9384179965836,-100.929114875743,88.223901585107,-174.649728309268,-54.989663622668,0,0,0,0,0
92.230461906998,86.1077613573287,-176.869343100504,60.7901032107479,-92.5405426930422,86.6109599269033,179.064946778164,-59.5277413491471,0,0,0,0,0
76.3395185754527,82.7493138151579,-166.84911004986,67.9264676598212,-77.184657388378,83.7196429888223,169.10122271576,-66.8973382229976,0,0,0,0,0
50.9356662562848,77.747205059804,-148.534164527674,55.4319037657134,-53.2173920757536,79.0174865833226,152.854689714073,-54.9472980218467,0,0,0,0,0
22.0300908230218,83.1838255179796,-93.8620525360466,31.0037369815845,-22.8064788340688,83.5608051929075,86.6997634289829,-29.8231222957456,0,0,0,0,0
1.18762057202437,89.9013316923349,-38.7384360020104,20.2542211531132,-1.0166241358809,90.0962656427188,26.7388156145717,-21.6254507670552,0,0,0,0,0
-6.46841369845586,90.9776378287972,-44.5737466288043,22.466420395841,6.98986243132131,90.7089053497775,31.050432365801,-22.9120727440525,0,0,0,0,0
-14.3431994663995,95.3948838191864,-26.1113697862773,15.9524823711507,15.2738621088301,94.2029489671535,12.8550329171149,-17.6569804880104,0,0,0,0,0
-20.9432186211293,97.6966089376366,-6.39830634173953,14.1015910318487,21.9493795432935,96.6821988622851,-2.74987494412744,-16.6148232860452,0,0,0,0,0
-22.9825022466553,98.6401643205592,2.00325228145698,14.4240120326193,24.118002771648,98.0354309058762,-8.70911480398468,-16.8924018423645,0,0,0,0,0
-24.9006427190762,99.4928840432484,4.16927523703794,13.6813161008936,25.8742078300002,99.339273970812,-9.90710590685467,-15.9329862015856,0,0,0,0,0
-26.8024344952902,100.332080700948,5.7373380483325,12.9965132902858,28.1330598965345,100.406413853185,-11.1174320226725,-15.0518716522911,0,0,0,0,0
-28.7011209993794,100.517152264904,6.43856887465529,12.2126145730124,29.8114606176409,100.687558769975,-11.730434095028,-14.1986117138287,0,0,0,0,0
-29.9158408096972,100.424465799313,6.37295156285336,11.4309953238534,31.0955385978489,100.673932079304,-11.6203195728462,-13.2693335262923,0,0,0,0,0
-30.6338209346295,100.212314768507,6.6871348634443,10.9717482239078,31.795078153995,100.515541155072,-11.9164104598997,-12.7736312513901,0,0,0,0,0
-30.6685742390767,100.160171476394,6.44704332016426,10.5930173292903,31.7732162903933,100.540278258403,-11.8007571646928,-12.3387823874053,0,0,0,0,0
-30.3102390571422,100.110299832701,6.59123450042503,10.5155406664475,31.3503326436687,100.520419428088,-12.0204020844584,-12.2718171554739,0,0,0,0,0
