theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
-81.7745555858256,52.8331476273166,-68.4882462919711,47.5037500419991,81.9190955953146,63.0985989507409,60.7713581607209,-26.1772363883211,0,0,0,0,0
-86.7997572323282,52.3441522279246,-52.9097046209908,39.6265662415748,86.8315107932749,59.9471869392831,42.0321765594596,-23.9134993904607,0,0,0,0,0
-85.8645450468906,53.8978732736316,-51.1891346053292,34.9349584504545,86.9097293612294,60.8804157999528,39.4865854183054,-21.7237682905594,0,0,0,0,0
-85.8187137392987,61.3807562617113,-40.6024891613817,20.7867016179754,87.1897815475372,66.7283443952636,27.0330309881662,-14.7341645474895,0,0,0,0,0
-86.5397438562807,66.3795884490106,-31.337705148409,14.4285034324519,96.6143165199419,71.0820821819071,-171.787794370732,18.9973468010404,0,0,0,0,0
-87.8152897605281,69.3874966605223,-29.8790096201894,14.6477617233387,99.7179382071976,69.541980661345,-171.539501289613,-5.30930437575853,0,0,0,0,0
-96.3761820131029,63.1315122967849,153.00160583451,-34.9639266810433,92.4909478530278,71.0563315499351,-176.287207549934,-4.34813638022226,0,0,0,0,0
-95.0517803382366,70.6645970359101,-110.109911904885,23.6066607462389,91.337230052485,71.1733263270201,-175.638391985111,-3.50574131595081,0,0,0,0,0
-95.3034588426383,69.3162669742094,-122.386474052684,16.2345272821315,91.7211932109216,69.9467219223389,-176.368656092061,-2.1266114489103,0,0,0,0,0
-99.7916479831351,70.8188371078072,-124.601612504351,-33.21377489239,90.4760076925671,70.3996516847792,-177.449014852462,-0.126158308938017,0,0,0,0,0
-99.0642021459047,70.806013114783,-128.787242295865,-33.0323286298488,89.0447471649466,71.7839520651977,-178.096440317981,1.94748181887564,0,0,0,0,0
-106.077938950198,56.7936328494271,70.713783311101,-9.25917671875777,91.6278228572864,67.4550898130862,174.501933863166,-0.00196968632073435,0,0,0,0,0
-94.2810875568175,63.6280171775214,161.050202397632,-29.2972749144357,93.352189274199,67.7835414246424,176.31384570241,0.070704384935425,0,0,0,0,0
-94.5829308747474,64.0346251156668,-177.171438860841,0.257825038023753,96.0117058626838,73.6783617771823,145.789965352144,30.206738567352,0,0,0,0,0
-94.6414943419364,65.6128590821144,163.896642278749,-27.6513689144378,94.8732438334907,71.1778155294106,178.6152492948,28.4241237824751,0,0,0,0,0
-102.198060990316,70.1174572681795,-132.282265950045,-33.0322287814452,88.17783048623,76.6971001646006,71.6711882343334,23.8605832853621,0,0,0,0,0
-85.0141723205638,66.736670590332,-9.62524202435179,14.6399267262642,84.8318002813347,68.8018258956191,-5.4085308713311,-12.6352748921225,0,0,0,0,0
-84.0605194828051,66.2420714778932,-6.59036840128101,11.9921573573975,85.9395793390316,67.9791540142708,-8.13970555420747,-14.4336962151583,0,0,0,0,0
-85.5709467458335,63.9779849831081,-4.93191361668687,11.3471513272272,85.9075098670811,65.4040218244489,-9.17068332573581,-11.2360226273946,0,0,0,0,0
-87.5631944499063,62.0900237401054,-0.191647497656049,11.3991593155121,87.7172624596278,62.9130901312317,-14.3942212028778,-11.1611584616637,0,0,0,0,0
-88.6187587888165,61.0809759401029,4.19680917845653,11.2895030011172,88.9786557425724,61.5552063890336,-19.6713891677391,-11.4684634274049,0,0,0,0,0
-89.4877011911929,61.1739120977075,4.32081685077901,11.1212226053559,90.2084638268543,61.4519727052227,-21.2298785808516,-11.2938629829112,0,0,0,0,0
-89.7387489960801,61.4033303407742,5.16415814246557,10.9579545905037,91.0194472960836,61.6514436973275,-23.3736498287235,-11.1777254591768,0,0,0,0,0
-88.8264562966739,64.0967117631887,-8.53442507946238,11.0119480245201,90.9935738452675,64.6930322164655,-15.5330070404152,-12.8373392142532,0,0,0,0,0
-87.318550717878,65.678410263888,-22.6695545810703,16.8863457022445,112.180837833998,113.531122989913,-146.428768488099,29.6049466582569,0,0,0,0,0
-86.5082971636624,71.679416074045,-55.1118447217477,18.40522127155,87.2341861008508,77.2064591276071,102.506040142658,5.45790169778184,0,0,0,0,0
-84.9314372667046,73.1190430709566,-68.6939457943076,24.8752220703875,86.3945156285735,76.623717354621,61.4935109178659,-18.9574981423908,0,0,0,0,0
-84.5955940345297,73.2804068588722,-72.9671595319123,27.8412346413485,85.8251657558074,77.2890250089063,67.2620098075167,-21.7542467784388,0,0,0,0,0
-83.7023779705326,74.2588677524632,-80.1404020061787,35.9765410358472,84.9721683672888,79.0740128141813,75.0640521952591,-29.0253918971462,0,0,0,0,0
-83.7869592968269,73.1273246788189,-85.3417645431928,45.4013944801979,84.5816224680475,78.5547019315528,80.6158130366039,-37.5209323038266,0,0,0,0,0
-84.1458403781489,72.0453534194612,-88.7291560192525,52.4062714031709,84.1913035394208,77.2276899682125,84.6228448343927,-44.7524988747073,0,0,0,0,0
-84.7982917527937,68.8685263940041,-89.4697985653474,57.3324224554312,84.4713084099876,74.6185919217078,86.5555771322088,-49.7278801133087,0,0,0,0,0
-85.8417279686114,67.0737065475169,-89.06762113073,58.9675157594566,85.0124557985172,73.3006880134421,87.0516550081538,-50.4572974409069,0,0,0,0,0
-87.9619799683808,62.3500717804636,-87.0987278579696,58.0699994187433,87.5315100508059,69.7691548603684,84.2940691386102,-48.58483842318,0,0,0,0,0
-91.27208783407,56.3208065059515,-84.0884775306122,60.4040550042933,90.8657258551858,66.9058562807188,81.1160416474404,-46.7812854218749,0,0,0,0,0
-91.1392945258365,50.706243994712,-81.6952288596858,61.4276161563429,92.5788817147072,67.8274938055791,78.2769422979163,-40.3250036631411,0,0,0,0,0
-88.2986466300571,42.9787723076763,-80.7416814432704,66.2048903055419,94.1059514856516,70.246155137448,76.2344516566027,-33.6915243246739,0,0,0,0,0
-83.9266442047228,38.6202790984768,-83.6222953643624,71.7040911837816,94.2709182636531,72.326259906886,75.112610756295,-30.1435893773267,0,0,0,0,0
-71.483155777454,29.6611361101967,-89.5169449246282,79.0146895187147,92.2750390961341,75.7597855550362,71.9583981469095,-20.6271456899537,0,0,0,0,0
-57.6083439776137,19.8110781892362,-96.8974120862817,90.8684710901534,98.7744121883966,70.1834355901144,-138.134326984036,17.6294321034547,0,0,0,0,0
-25.513301711449,16.5553487000048,-125.191869840154,97.9585396316961,80.8155337564065,70.3456011253409,46.9792082860438,18.5376721313347,0,0,0,0,0
10.1817139648533,17.9645118277269,-159.0717585916,105.045264332958,88.732265327851,70.5953792321009,-112.563289448859,28.6945446124046,0,0,0,0,0
20.1239275385353,19.1279204085621,-169.677667574427,107.67045238168,88.4137164026117,70.4965101115832,-112.450573596032,29.3305150294948,0,0,0,0,0
44.2368081500109,25.38182038905,170.659284081752,114.153338030701,87.4988374071211,69.007005307108,-104.155118814193,38.1030848267831,0,0,0,0,0
55.9827457673334,30.101288162866,161.740789365551,119.347793091781,88.6763897702497,68.0574820885107,-103.524045168443,42.8568264020043,0,0,0,0,0
50.8096677097135,27.1562096222168,163.075765240607,119.305689410754,90.805277665448,67.8959664090866,-104.892350506568,44.3850025085399,0,0,0,0,0
19.8365083649376,17.7212203831301,-175.518190592494,113.322437433241,92.2870976594168,68.357872920046,-106.78044347631,43.2770885956284,0,0,0,0,0
4.02114810901514,15.1714802800371,-162.442193578925,110.460960340633,93.0492280731557,68.5851397796073,-106.146923496653,43.6131616943111,0,0,0,0,0
-59.9806545880838,17.555998086301,-106.871598220282,101.877996870546,92.8359296327933,69.1452299096619,-109.446107099984,40.9098479565471,0,0,0,0,0
