theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
105.856615818226,84.1200698794594,6.79235704376282,-71.6611649926174,-98.7170852419378,85.0946242287922,-179.64394194099,-63.3015837988758,0,0,0,0,0
107.639393781081,84.5159850213125,6.12499561051814,-69.1783368907738,-100.531215280612,85.1770443302322,-178.324037644671,-60.8338460453925,0,0,0,0,0
107.542162841245,85.2722149714199,5.01861045589982,-67.3357295946548,-100.196757095214,85.7650198823745,-177.331315731027,-59.1237768377926,0,0,0,0,0
107.113945258203,85.0636024933881,4.72359897462454,-66.8565320116967,-99.5419265258752,85.4846468885283,-177.039249020688,-58.7149322242281,0,0,0,0,0
106.730773642285,84.9292237368493,4.68045697411273,-66.4932113661905,-99.1901238492434,85.3509917486057,-177.043070799638,-58.3954056851807,0,0,0,0,0
106.535581300301,84.9336363938365,4.47607762117781,-66.0685858972289,-99.0231961708591,85.3507656145217,-176.795105109651,-58.015275646437,0,0,0,0,0
106.334308579843,84.785191740849,4.54737505361953,-65.9722842717158,-98.6664765727238,85.2631341441543,-176.993404119625,-58.0347806264403,0,0,0,0,0
106.108188020744,84.6528867728794,4.55090866168908,-65.9562600860872,-98.3649012585736,85.1548008576218,-177.150983684687,-58.079312506847,0,0,0,0,0
105.940159566414,84.5843480278151,4.61403407024605,-66.047485483105,-98.0392144286895,85.1044576177353,-177.318792897685,-58.1490865466156,0,0,0,0,0
105.931985336475,84.5059789746483,4.58597424116172,-66.0548643188817,-97.8728242427995,85.1355879822219,-177.449688009946,-58.191023982598,0,0,0,0,0
105.748410830626,84.4263095547348,4.56717371076581,-66.1357443336409,-97.5407252743316,85.0701079643811,-177.733645133469,-58.4828236589859,0,0,0,0,0
105.567178550488,84.289115127249,4.52958388062552,-66.2875223623864,-97.2255554287468,84.9648547816643,-178.044460854449,-58.794383343169,0,0,0,0,0
105.386170913783,84.1656983054592,4.4278303914067,-66.3852744874143,-96.9099313099492,84.9675624794068,-178.199323184251,-59.0100404171495,0,0,0,0,0
105.322059372739,84.0184085706227,4.39918615776381,-66.5616016120478,-96.6084859518589,84.8631484388296,-178.417761162634,-59.3560166125128,0,0,0,0,0
105.419807461515,83.8748618847151,4.23215673821534,-66.7724490863859,-96.5801686225901,84.7019880071295,-178.530259590035,-59.6336513145778,0,0,0,0,0
105.329533400473,83.6869381029745,4.2407437709185,-66.9602513621775,-96.2125026612463,84.5796773557449,-178.683265863713,-59.91002131153,0,0,0,0,0
105.194108465829,83.5245261389752,4.23549466268827,-67.1324969218041,-95.9195707317676,84.4613002231739,-178.792891375614,-60.0562557500132,0,0,0,0,0
104.989191017158,83.3423963158806,4.17123957496648,-67.3939804737719,-95.7246307793244,84.3771146967126,-178.740481356649,-60.2015243568225,0,0,0,0,0
104.603002422089,83.1522763960003,4.29014510150057,-67.8184084503412,-95.3983159271433,84.2529831536685,-178.851398614684,-60.4793430237444,0,0,0,0,0
104.341985237366,82.9667979010526,4.40096076872433,-68.0694446284074,-95.2441427770838,84.175553310435,-179.00432615293,-60.5793495016211,0,0,0,0,0
