theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,frame
0.241083562374115,-5.899908025193748,16.212194588486188,82.28895392873586,64.96922391179586,-0.9804007735948221,2.50728406292344,2.154594668250981,-0.15750539302825928,6.545184009714401,-17.936815437580066,-87.89545968825146,-78.91158561156932,-5.119682740587686,-4.51864468709003,2.4338538561748466,0,0,0,0,0,0
0.2398332804441452,-9.1271505447661,17.96534109989676,83.51505680696755,63.49057256385437,-3.7501986735134336,3.6275907902396143,3.627096545009691,-0.16508008539676666,5.336083359316399,-20.549347624843808,-85.73917060023354,-80.1186916335063,-4.2725984260233405,-6.146425575911876,4.298586760138313,0,0,0,0,0,1
0.21804746985435486,-12.723382840570988,19.197075127489903,87.50984038847957,63.69182999912458,-4.391485954118372,4.034698044790192,3.209972129825854,-0.1606551706790924,2.9266189623421117,-24.950617393504313,-84.71724356692722,-87.74339128311605,-5.332229700240517,-7.481378259351967,4.9009891094952165,0,0,0,0,0,2
0.18667355179786682,-15.407888952679087,21.68696807423784,91.97300088192203,66.3912482161052,-4.944682143012288,4.641776658722546,3.303191488793559,-0.14343014359474182,-0.5328977132975268,-30.247974182752337,-84.45721133734763,-100.07475282554088,-7.382314001452459,-8.91730453373619,6.233764915178209,0,0,0,0,0,3
0.1600363701581955,-18.747034998560842,26.76359478351668,90.08720070457352,70.29083085641234,-5.120339993647848,5.56851641700332,2.7182968037785953,-0.13897904753684998,-6.524159037536848,-34.25775472294197,-83.39148947404848,-112.02892428345045,-9.125317327446059,-9.830181982577576,7.419343691483128,0,0,0,0,0,4
0.13502927124500275,-23.61378802627949,30.805224721619794,88.33700027679932,74.99988056067153,-4.764430922233483,6.855218580926967,1.3750305309603181,-0.1421239972114563,-14.65132278324534,-38.82567125204958,-82.57091821480014,-121.02940884029374,-10.284050012365269,-10.314003638396022,8.421114018798765,0,0,0,0,0,5
0.12231283634901047,-27.94559051344602,36.39440941481504,84.27711408315423,80.41279212075698,-4.0956966803900645,8.180297231513787,0.1972479586540092,-0.16377706825733185,-25.566932468328496,-42.45437172737135,-84.29276171504956,-126.4997994228512,-10.247111379326006,-10.244213689632653,9.655501966346566,0,0,0,0,0,6
0.09276502579450607,-33.53195747332556,40.00134200941987,83.26609382124374,85.83851621389795,-3.3258055743508246,9.66218420130132,-0.6319048785898532,-0.15952877700328827,-33.16282713714917,-45.06643377867199,-88.70399441202794,-130.31178358568968,-9.841627073978216,-10.264529438866248,11.047997456804222,0,0,0,0,0,7
0.06648145616054535,-38.57307486979698,43.66779033433177,82.5101264868142,90.11665838284802,-2.7682761474044733,10.822535819740107,-1.327172091313867,-0.14891912043094635,-39.20139154561634,-51.74808550392476,-91.50709882563879,-131.71984208392658,-8.773869400303427,-10.258719934066225,12.036598131072315,0,0,0,0,0,8
0.05451986566185951,-41.39745608680018,45.5998923990924,80.38709965179882,93.05754969748932,-2.3450103936806572,11.5479570669809,-1.8144572306696303,-0.16475458443164825,-48.1646934716737,-52.05514369915287,-94.55516761657184,-133.04365242880795,-7.846462220547957,-9.866502072858081,13.551041296463815,0,0,0,0,0,9
