theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,frame
-71.860593531329,-31.506285197150152,32.673267896056785,59.840290524400906,-4.9770790616784835,-2.391539628366383,-3.1862332520552368,12.43597908812842,12.63374784128731,-29.55556515307022,52.739151005684285,4.3064025135985196,-2.6676988770372727,-1.5157684753377856,10
-74.81460013525394,-33.40835204632994,34.632194269673924,61.044669079413545,-5.9026055454792905,-2.2850056659182725,-2.7824874663384973,12.790658338259588,12.603283079055537,-29.860790332658883,53.08924043873334,4.454871581360202,-2.649043765572649,-1.9340994631281836,11
-76.69377357915532,-34.98146308632935,35.73644653685189,61.629142099818935,-6.727715876303057,-2.251614679313398,-2.3674469768618662,13.373209769720669,13.045187342713673,-29.88670386928354,53.195797985100356,4.5130141035798665,-2.7393141539355437,-2.381407969693641,12
-76.6602230527777,-36.33076115908557,37.49962311592296,60.42404712367636,-7.307479596096345,-2.3759665258694076,-1.891097863575889,13.98485085918322,12.474920560504659,-27.01882552528433,53.97985474635677,4.515239070880477,-2.768983242125506,-2.659491175634392,13
-75.83916073650242,-36.69635049581769,39.10096144805657,59.13064805386095,-7.7955933667366235,-2.435446767666562,-1.5699557197207343,14.329061287981677,12.524447762860934,-27.098858094199215,54.0642822234876,4.517796063468473,-2.793320170311492,-2.8731885175987526,14
-74.74093385357502,-36.93837927735469,37.91496821334851,58.37263188070758,-8.204940359375081,-2.507647035152552,-1.1674780936092681,14.211389478865923,12.753490602170881,-27.094915285340978,54.13778189830142,4.609008232354376,-2.8363067348668545,-2.998445295722417,15
-75.20273089754511,-37.54320463743144,39.077316825117215,59.38936130449635,-8.87971085974763,-2.272878027703946,-1.0118448593253122,13.467943653603246,12.583045219266694,-26.66425638858528,53.62035572751278,4.633605236267621,-2.888689692131794,-2.9850537149738376,16
-73.73337037006954,-36.727580473195104,38.371730062717,59.05703781336772,-9.181779569115063,-2.2594481283495718,-1.0683914860946497,12.694223303351253,12.400057608170503,-26.427553896803477,53.337064126346135,4.670317758548559,-2.9503857443688912,-2.858924183086397,17
-71.87586663484643,-36.4629437783517,39.37821005131599,60.4053054453712,-10.003019397911796,-2.1045512075453803,-1.164912846280324,12.08174148374269,12.316441435796657,-26.534850322661732,53.49863935688209,4.799539168002117,-3.012624442013399,-2.7091380373805847,18
-67.86105154239253,-35.61357975268278,38.11856474861971,60.297889744964124,-10.343046161668335,-2.1335500769046662,-1.4326111334850524,11.491710769345206,12.490639567194032,-26.62904755244534,53.70665759438333,4.782539155030824,-3.042715380480774,-2.360925142091605,19
-63.234931334350144,-33.22403924389282,34.71010117184205,61.15926061077169,-10.628879526031751,-2.0470103710097534,-1.9365963454967223,10.701539219470492,12.388921949014895,-26.656234453896303,53.7780668010575,4.620846564366398,-3.042824934336318,-1.9052159851860722,20
-56.599326388412116,-30.840946204690418,31.340442618131938,59.54216680053063,-10.544192389872146,-2.2825101997645447,-2.606901710917104,9.657583320177306,12.115783097427842,-26.262186990132868,53.320307946417834,4.403870125886822,-3.228594627828393,-1.1840375440515583,21
-48.2916048344809,-25.964412358304465,27.493890113796198,55.886082741564145,-9.895197930914843,-2.6949967435990105,-3.34552048933552,8.098912813553927,11.890855241332009,-26.003010057549655,53.092956294854226,4.36704580193077,-3.250960055655973,-0.23450220601094007,22
-40.9397005328782,-21.658326300473078,27.85882640239584,53.86963606217497,-9.793825289753022,-2.865585216626508,-3.8566638292920707,7.050489103208656,11.327674864812781,-24.099436072559843,55.21889078327583,4.676269810573167,-3.0351375450171245,0.4549185779996313,23
-32.14588842162893,-15.877975788384111,25.907071443655468,52.39487689307023,-9.124926144068834,-3.101632755107943,-4.301603673599282,5.21222603041645,11.605428159463209,-24.82493959513629,56.17743504819084,5.050214668241325,-2.9271157970386326,1.4666051049060334,24
-26.943119248430236,-12.26412448138651,24.71337881890347,53.12111819660328,-9.025636366934638,-3.034755797766712,-4.571264574150438,3.3354246954958233,11.78505430738765,-25.57681889954381,57.08788553210165,5.567537846694648,-2.7962574696806137,2.108204080584425,25
-21.123977870745,-10.181599367752904,24.40750093870333,55.04803733043328,-8.81282675737616,-2.8977856113488856,-4.636503453308688,0.6653232183113195,12.234917298267185,-25.85259827495687,57.52676897876077,6.0439893723328835,-2.6826856207635053,2.8937731519996226,26
-16.56843675766579,-9.341830285138284,24.622023801554143,57.80526507551832,-8.754045872254776,-2.6386956386784135,-4.514595019770009,-2.3985876364207637,11.899614889408545,-24.505280649830365,58.40065145935592,6.561564210061019,-2.568979980712193,3.583173985863377,27
-11.061834642883314,-8.961804230523958,25.327352441568024,60.417988198137316,-8.756904520570954,-2.406449238722264,-3.9893140079299343,-6.130528776693271,12.62425794077414,-26.022726546125874,57.330975337475635,7.051353680462538,-2.543521406161348,4.319255766009002,28
-6.681614062894722,-9.759276951238167,28.635340665517507,62.0429565526131,-8.775646025555325,-2.13966811046175,-3.338105605571991,-8.917044265766712,13.101366817737581,-27.754520778667203,56.13005622093297,7.4233539280537935,-2.4944275051816307,4.557232698624902,29
-3.0166229901687447,-9.886462538477735,28.442988845795117,63.79549029893707,-8.66313429873377,-1.9327813984233635,-2.791493714688991,-11.971913800545266,13.417749425483706,-28.27393999213598,53.595726392112525,7.522603462192613,-2.5829678662465416,4.7213759218143165,30
0.6272617150413862,-10.491587638316263,29.575634274063944,64.57292062163705,-8.451387488655351,-1.7572385178704317,-2.1601342583518672,-14.69151700573336,12.912583087105341,-25.86340083782518,51.377175591205095,7.463464788561303,-2.721709456455382,4.873149635079433,31
3.6598546826674703,-11.245344464293058,29.224996555170645,64.27269665822088,-8.031045343886579,-1.7695278612092913,-1.5913554938852486,-17.00005510371627,13.531841743181424,-25.48530589678647,46.550648945045275,6.913775116511343,-3.0781416938008572,4.92830032059891,32
6.812422064319616,-12.244487682174045,28.782147018914664,63.97718884072214,-7.474701140965256,-1.8302385328197899,-1.1047124847129377,-21.47541593461896,14.844027702431234,-25.035795719688096,41.71705421392569,6.355146264478296,-3.5293420517838223,5.260532220348565,33
9.45686914282061,-13.631991343422168,30.018389100281365,62.33528020451046,-6.8850187424625044,-1.9543473125928337,-0.7018891167363125,-27.820318077690377,16.74055811042841,-24.640433039104806,37.15344293559517,5.893587865907781,-4.0284790163437325,5.6736537245172665,34
13.292343493149195,-15.192287129450207,30.138636461918512,59.72656747971465,-6.32935778450376,-2.387984641892151,0.15179188837781912,-33.40296859673392,22.20795321041662,-23.48715285152277,32.983131930369375,5.562125571071736,-4.622815303202752,5.2555059242015325,35
16.225178509188954,-16.87808049570247,32.442774145993276,55.15605193896373,-5.944504206190208,-2.950144536752346,1.042993470527561,-39.23928587802475,29.3884666205261,-25.640373119566892,28.770166163703212,5.422124549454654,-5.149490091811817,4.265019928070626,36
18.268728904732036,-19.44029388638583,34.87193984442173,49.82321712800432,-5.5733007538304875,-3.629099967022235,2.0008616808900945,-49.453500736887015,38.87346322614624,-33.358489615175245,27.39561640285181,6.421164309395268,-5.336268351705813,2.920648743486486,37
19.67442113879506,-20.657154023759357,34.36913448098916,43.087558865967715,-4.985926563776249,-4.435616304115119,2.7383084428661912,-57.22426943537077,44.739224561455416,-38.64053677468132,18.548124596862067,5.827556129271963,-5.991517627609074,1.1565735160189052,38
22.611154453323604,-21.2405714366471,35.0267692772855,44.922559520916224,-5.480167428484008,-4.504319733550006,3.4318628335983212,-69.66894013865874,48.994136356201885,-42.373448837658295,24.57122847523485,7.79144322299093,-5.5216152942809735,0.818717367897585,39
22.040507566230755,-20.368677589364932,32.18293112403151,45.809764784271934,-5.650296742500734,-4.201759487837944,3.1494932418873383,-76.67177604410233,47.09513418235767,-42.951510510535066,29.95466062928895,8.888425702428842,-4.751798612923288,1.2176205683904622,40
23.45101276338999,-21.897951278037475,31.314202350653886,45.39111655938255,-5.481372589173671,-4.344953476290139,3.4988684469092304,-81.34075168569052,47.21862214417664,-44.10844581042394,29.632861869130487,9.21944743182878,-4.557123839443206,1.4542510759581107,41
25.064458911723946,-23.560003948975673,31.13679851897848,46.5777198778817,-5.731499321202887,-4.4037176293210845,3.821367815931871,-85.32277708727761,48.595689280212476,-48.695157762631396,30.142552672314807,9.916872282259845,-4.4766454955315185,1.3885380299533676,42
26.148259083914265,-23.4754143010447,27.882249446062623,47.63498583228029,-5.813892011253516,-4.392195643754722,3.9565937973650898,-85.07699765148811,48.57389986432383,-47.48741420836863,25.984944735665792,9.41826572390463,-4.8059403978052515,1.0785584561312322,43
26.15274792039683,-23.310873636715225,28.178277432776763,48.00711606617954,-5.895463072357154,-4.315608782753029,3.8336922391671595,-80.88464378251186,48.24115023169567,-44.709002105816225,21.543165602566916,9.017423105326571,-5.07554856609182,0.9627447570449046,44
25.40515680661941,-23.360104778849294,28.70993840493521,48.80132032259227,-6.149711678162554,-4.109171164453115,3.754231994218946,-76.28088958117357,49.13012357686457,-44.47031794704213,25.023096043410625,10.151728623386527,-4.6032622846497375,0.8648308581293658,45
23.343809552773102,-23.177229884327257,28.67484187911948,48.28350535844859,-6.256013651456672,-4.04532091511868,3.366227603383208,-70.10031558880476,48.08960340098915,-42.532649839400264,23.860550443524538,10.459185201664896,-4.551168054289292,0.5041778982882243,46
20.290727968728387,-22.44847034834841,29.526372013668382,48.7920042589158,-6.473430971286642,-3.894691933923076,2.5360905413406334,-61.80972117787312,46.410040113139324,-40.852765744502484,25.220664603622488,11.150587485801234,-4.276656026320448,0.7504880532225433,47
16.501810580896265,-21.79839352736596,30.77317330006775,49.99914364768825,-6.923196954508936,-3.6590096607095637,1.5487160164541351,-53.353292461458594,42.342442161714295,-37.012612142574525,29.176788652229085,12.022920539266952,-3.8874748036717284,1.3171332542616636,48
13.288280210278355,-21.191751809609894,32.105446907048844,51.44351571402946,-7.470288641671482,-3.429393160100848,0.5905810570824366,-45.67039779263714,38.055011469218,-34.6547390418508,32.223804184486646,12.971904622022274,-3.6226019937511387,2.0591660992837637,49
9.617800238473762,-20.275306255352177,33.08271951992899,52.31287447827634,-8.022880487827106,-3.3474617299768465,-0.4508222512264057,-38.97288013904758,32.693284246300934,-31.073170429437283,34.878282116686364,13.544853905374648,-3.5280853800217007,3.0278613494974578,50
6.261113775478727,-19.994652403034355,34.05863304651807,53.37582234701949,-8.731053241932333,-3.3159682600250986,-1.40417638830743,-35.85119579157419,29.42787460850757,-31.072673092172376,39.012413885604914,14.52015750963729,-3.3069641606822233,4.019804197398834,51
3.6327400203344733,-19.882557262348403,34.94326476878576,54.34120097484885,-9.45554472039793,-3.3132534320517872,-2.3049602743892734,-32.63287634637926,26.4698238957151,-30.269006479990257,41.5609132523316,14.913688645653577,-3.3531365130744386,4.772386347351245,52
0.9865505813878613,-19.57715271466088,35.724094280043445,55.14071324946257,-9.936555364450598,-3.303455170056176,-3.20486447429163,-29.735960650725254,24.753481114541913,-32.23366990959668,42.958237654457434,14.924503794784686,-3.4132431193636377,5.33384484209344,53
-1.8734695320463792,-19.078366600317857,35.8404840213217,55.19210914126812,-10.134858891752549,-3.34472928729437,-4.194242408993812,-27.154859402592866,22.3823319701884,-31.006908469571247,45.07185315792583,14.815637973712727,-3.4778782587770722,6.057877821128237,54
-4.627081987320217,-18.053812286851073,34.10342835967517,55.03776969782408,-10.20109913396501,-3.4366333615211286,-5.0120452749282345,-23.952532923868365,20.242732079341206,-29.55918991096446,46.62425899467897,14.626488869891618,-3.533178455801595,6.3819359470470145,55
-7.5278030909817275,-17.154026110093113,32.540577993362355,53.95526541726854,-9.982837360957008,-3.6969895026261237,-5.868816476496252,-20.57528563093639,19.59993040892083,-30.56724702899225,46.74085374926161,14.121718110512019,-3.5930382773944256,6.597205572255971,56
-10.351857925209346,-16.185560835636032,31.13963410071879,52.92134904053596,-9.705384590928352,-3.8487498794556885,-6.523652288591243,-16.873952903400134,18.611879337974027,-29.521019677425482,49.006375069874146,13.745448288774623,-3.4437922564764656,6.692144650674561,57
-13.143909245858074,-15.194756546337448,29.35282992380354,51.29973098245105,-9.244412926070186,-3.979330667076019,-7.171010052809827,-14.665063943784157,17.5666509321717,-28.148462796865104,51.063959926761115,13.339901122721905,-3.273423746250159,6.807479723326826,58
-17.117733755073143,-14.33296185895887,27.007913273920902,49.15238852191717,-8.83079480954112,-4.1727166191736265,-7.757593737431789,-12.411546642513784,17.385399682823447,-29.760048163794227,52.27003750208747,13.086961386611359,-3.0950402345390806,6.748233777341536,59
-20.79426823771397,-14.919637935349822,27.78926882215781,46.19299742288542,-8.469100484126558,-4.387117962281863,-8.088612785574737,-9.565599500765895,16.743065810511,-28.5581865128121,54.158092144859786,12.766689664756521,-2.8452706985486724,6.511292593574806,60
-22.57315985485779,-14.972494805716895,25.31321843741547,42.71842033083843,-7.857648008631836,-4.695797681808468,-8.104235181080467,-6.424434518835744,16.26706216797761,-26.92960489845233,55.444320549000274,12.529366485080836,-2.669179816187769,5.977866518493727,61
-26.7832974370077,-15.209174193742511,23.81070292714869,41.712179301807296,-7.608540438502759,-4.846993195233677,-8.214991623844798,-3.970123107647569,16.069494775275786,-28.609041480674346,56.36769016734967,12.301830517596422,-2.4256738063732586,5.4590633834036755,62
-30.579456265584106,-16.294216187162636,22.207016183567948,40.804560637280574,-7.5216414292510345,-4.989630270493245,-8.221337689611248,-2.0644631090756547,15.925656516414886,-28.44751860066958,56.54682488421588,12.189197759874956,-2.3362269656823105,4.963571284517079,63
-33.5771244985628,-19.928919938136424,24.3025861832706,40.866652096073544,-7.789885709543776,-5.007000804090076,-7.9668819612156,-1.0710758495809887,16.62233175168523,-30.8314596556041,55.340660736877496,12.178505649254095,-2.391128460881201,4.466945548290277,64
-35.999274381757076,-22.80690024251798,23.893960400756548,42.74798832503119,-8.292211286467976,-4.951069273279175,-7.492864236348133,0.27742818051775303,16.543972036317122,-30.435174652434572,54.89251706313997,12.182260940905682,-2.509301307394179,3.871029470766767,65
-38.083827676278986,-26.203137106929972,23.993098062228455,45.462578769313836,-8.93412801026706,-4.839274963348891,-6.96788996058349,0.5942486131967998,17.13521721445404,-32.51669066933866,53.282048318007305,12.09008429067218,-2.6567538119352796,3.4863740691204623,66
-39.363584514351814,-29.804083658897135,23.867204187989753,47.56003165313171,-9.366423487598668,-4.804021210578078,-6.311955068802395,2.4642239481430943,16.94205610232123,-32.579709001774404,53.333933808620685,12.158546722475576,-2.8178317339469623,2.9115646067606535,67
-40.9924997596044,-34.3240146294925,27.229006150098755,49.34910177205197,-10.012306172023141,-4.649387238622855,-5.491904372144602,3.9168426902127482,17.283950962585987,-35.30984145546611,52.480767438053,12.278442371144848,-2.915109313738,2.2426364701924335,68
-43.442415603127955,-37.612791590003965,27.87004960556327,53.83931276195993,-10.865452764238794,-4.234140859495426,-4.776666848806523,5.095122781622946,16.74537330066445,-35.355912793223375,52.45525390882713,12.303001221685442,-2.9319408470823523,1.7130449897556268,69
-46.80079996456387,-42.09923581089331,33.389498770141444,56.84091792258917,-11.90573684653495,-3.8446842076872945,-4.064091650929806,6.219227913451775,16.47010018927072,-35.65455472706498,52.774960020286066,12.441547099678488,-2.9351606674997206,1.2466462223539356,70
-48.00268444378528,-43.82841656139812,34.86117224551146,58.58505103573814,-12.297963390596838,-3.5677795850176186,-3.766194036036561,7.02320355097249,15.810402355572787,-36.07665903246543,53.19586517014467,12.384128894848576,-2.819169234449626,1.1125904290752837,71
-48.13337282618056,-43.755636922920694,32.462943663828824,59.7167655967294,-12.437794617489098,-3.397488662973986,-3.566982975457246,7.796135236860915,15.154125080514376,-36.63434741953221,53.762345332557175,12.260099364064388,-2.622781830727786,1.003330176455209,72
-49.13823743476963,-44.55666856473473,32.51070701257678,59.52339441842436,-12.21627279198515,-3.2395877735669627,-3.4643403341042256,8.5164899452383,14.62928613380237,-37.36279835356857,54.529657320572134,12.091215052345817,-2.4102357865883883,0.9120864028157578,73
-50.43953951835381,-47.53126075126348,32.68283401289772,60.073778264823524,-12.214463453909957,-3.1603029981925763,-3.2721073903317444,9.389313008945148,13.853415745551363,-35.303348463674155,55.90129901529459,12.072874633419014,-2.291180736354381,0.819162971303403,74
-49.747418752914704,-50.452977859114036,30.739088028620543,59.75628338981164,-12.054906794944474,-3.2470818753851196,-3.085190087609699,10.030716348804688,13.541790558078551,-35.442302446042845,55.956600483368824,11.984158869150908,-2.2963584588971573,0.9060363440707244,75
-51.39064782252693,-53.69585318166548,30.898592415426474,59.920686588774544,-11.9391148413066,-3.2546520685818163,-3.173586358423027,10.677220725809713,13.246252160384046,-35.87497198153059,56.32786168616355,11.817924209701012,-2.289135568323036,0.9830489446383247,76
-50.78170771294346,-55.15593693313303,29.73679895633789,59.70022939067714,-11.372861745620547,-3.2985882839136007,-3.417301359467283,11.654325145917891,12.169122631499146,-33.71902540550804,57.44413611937223,11.619031848398393,-2.212882058262761,1.0453916745439595,77
-51.48114186365692,-55.74368680319246,27.958442842457703,61.15816008720848,-11.114920876162488,-3.123557335079352,-3.796261001590316,12.400829610090678,11.737373195365539,-34.06931500528524,57.645328388515516,11.247674457896832,-2.1347968049057995,0.9862295619520646,78
-51.368878023297896,-55.28897171980746,25.47140133563235,62.247249775840956,-10.74405297915819,-2.930188464048718,-4.196934933244377,12.917680052216712,11.320633604885831,-34.28462808198743,57.725206235785684,10.893834898464563,-1.998876388782339,0.9770069556280077,79
-51.63062649381983,-55.452894866537214,24.123273680434096,64.02841861945245,-10.665140858897686,-2.69506809734786,-4.286522521482582,12.867037332831522,10.896658534432627,-34.42766330965046,57.77997543023882,10.79656636251265,-1.895707448322508,0.9761831701539881,80
-52.103553222460675,-57.03504220961985,24.978601750513835,64.61102046375191,-10.926166252810832,-2.5500462254610463,-4.068438935841278,12.654169480858583,10.910793859908754,-34.347961993064004,57.72527928971129,10.696564902285127,-1.8566157434973127,0.9036832755555146,81
-49.9479640357867,-57.045874307950335,26.049680580312035,63.803570250353935,-10.949622726765812,-2.4872552442858953,-3.677349550219251,12.298658913965209,10.702419167183464,-34.40890628346655,57.77696093296602,10.627132000524677,-1.7604432045671714,0.9743829449312883,82
-48.728942310185495,-54.20299912078983,24.3663134907562,65.36726287258875,-11.096187648654983,-2.279122970906274,-3.566828981838756,10.991477985218957,10.48878271056338,-34.31561438559759,57.77627261648553,10.493260583014278,-1.6288576001843549,1.2087197275121035,83
-47.51632517694445,-51.791792259178244,25.654771113567474,66.11793772178984,-11.511787523642473,-2.0247462348065888,-3.5701375545727894,8.762881100820124,10.961183304472533,-36.52813092032201,56.81236055572687,10.451739662040572,-1.5539238329811602,1.6465153306045954,84
-46.09707328760275,-48.208206228349255,25.894846368714386,66.05088865309662,-11.655849581938812,-1.8826580034671596,-3.836813135217135,6.69217283060338,10.273585015165139,-33.348233427911765,57.23548962355928,10.238259326768777,-1.4862748814250286,2.187354496190189,85
-40.75740680074565,-41.583625366411155,22.660702102356957,64.71795159418895,-11.211776470987653,-1.9041135327371717,-4.431216377641853,5.1319242642050265,10.281265390515788,-33.30436288771655,57.358492013856036,9.798475404157017,-1.2959703453425426,2.9149618307660705,86
-35.09695682658916,-35.11943876207638,22.657425948870063,62.2928134799602,-10.90771066326698,-1.8185944821207698,-4.668875542025385,4.278631093920872,9.543694122766764,-30.402391785242347,58.01176564304285,9.446088646596477,-1.171247466350533,3.19366705440907,87
-32.947306098519135,-28.731368037991366,21.21724729536141,59.454628907679236,-10.550951573318901,-1.9449476233526375,-5.681396077512422,2.1314154776370096,9.807034854863698,-29.19370871481047,57.61564441568037,8.95683376463295,-1.187889563302265,3.736012360087828,88
-29.90800097989208,-22.232516589591835,20.886743054803723,56.887698477102695,-10.3523740519129,-2.20906764201153,-6.584692908021927,0.19728669573562543,9.880188466413788,-28.242054131807826,57.23383769994511,8.918686829356902,-1.2991361500539023,4.2542942111218744,89
-27.701342534338103,-17.063357435471968,18.019386285988183,56.12035176030411,-10.102064352632173,-2.4088422679490518,-7.61447599284022,-1.8017837144592401,10.960440357890345,-30.370269289712155,56.401959302841924,8.974788479813606,-1.4131631290636795,4.859270899681543,90
-22.912900646411206,-13.373294975866399,18.591991603683205,54.47862265647812,-10.030016569007516,-2.5820045054513483,-7.693618769973026,-3.098082574085187,11.472562313268169,-30.019816171784687,56.49768259830787,9.39273223708338,-1.548281849999246,5.253110464643963,91
-19.200471016832008,-11.665028832211112,21.406026186386075,55.94091468780914,-10.289275465119964,-2.4447835299327823,-7.640322491585399,-4.841116603846486,11.531362897065858,-29.490593045511257,56.43778915817591,9.55040263319615,-1.650135957880044,5.58926502438318,92
-16.801860266906424,-10.501460303470934,21.28743406330547,58.69011885616098,-10.599470905774382,-2.286993988383438,-7.703534707071318,-7.756739827683657,12.28624591454792,-30.906612132745703,55.0227125977366,9.565275179389984,-1.7938064146727442,6.03510011770078,93
-13.381369801377025,-10.999487889211041,24.56881615018124,60.65531602435722,-10.856364804270694,-2.0763346188667127,-7.555247650777456,-10.403708205864918,12.367845836140855,-29.187870563448445,53.89516732118144,9.523118770659197,-2.0090363743510644,6.417756948545066,94
-10.040211835787266,-11.311275689728786,24.2931894763306,62.68917436167022,-10.969575841757518,-1.896807525457204,-7.2250699613437535,-12.997363293209636,13.499690319031982,-29.804522630994548,51.27205485538181,9.401170813746322,-2.2385699510455335,6.674265580238433,95
-6.278796580870991,-11.848288000158293,23.512652547365807,64.1625078730925,-10.794315020078606,-1.6807433935302434,-6.816261086747245,-13.532866982704846,14.118356700079488,-27.938172314976924,49.184518983242405,8.948402827721402,-2.40153395764907,6.707833103464626,96
-3.5628026519390983,-12.630864646123348,22.05853886561949,64.97263734752374,-10.215107355103033,-1.5256517169328747,-6.632672326081243,-17.421451627869526,16.154500221069465,-24.66184302019888,46.685709920834604,8.243666395651413,-2.598507731836539,7.238736753014601,97
-1.119120303838898,-13.545247942114184,21.547950248927464,64.65189698531894,-9.702409537444591,-1.5791003513892277,-6.502826544262225,-19.370895048457914,18.503379308494168,-20.906032363248013,42.82680329556687,7.366204441362321,-2.989574699953027,7.579180230676655,98
-0.0038372885132638987,-14.796965397155388,23.723853648793224,63.462039254956565,-9.350999081468451,-1.6655163873003067,-6.226246270297386,-23.706049499557345,23.48644669456711,-18.250749121094664,43.32800815682606,7.382522150555255,-3.0836637964891263,7.745967387254987,99
2.957071154317612,-16.564866370671425,25.727572807694237,62.23998360191968,-9.344770923490232,-1.9179260049289186,-5.411591955182325,-29.374825947803178,32.989361726126766,-15.945832218481211,47.748092916053146,8.332495859858282,-3.0222417454614687,7.474726407577279,100
5.184676540462558,-17.145063127681066,26.469463123947047,59.97112347862124,-9.3892830970156,-2.3350148506029504,-4.6038965196598625,-34.5214387547769,41.9322073749525,-18.57878750149788,49.73922529691263,9.560176420179676,-3.0992312052380493,6.792141074998947,101
8.18174517869177,-18.504876877697214,29.750140003498878,56.38906745547836,-9.218498220818654,-2.9396806812494214,-3.5575293557010053,-39.76114420839983,51.394765199094664,-24.707190950294148,49.473188831770194,10.58268355934119,-3.2966436783257076,5.6597788381704515,102
12.402319873225293,-20.10059220610946,30.51652400776031,53.6889841799853,-8.949491782648803,-3.7189968631886705,-2.281442352370669,-51.85415690213043,61.06390197979376,-33.83297119393925,50.886527518496045,12.143498272036473,-3.3847605538332544,4.614576122244941,103
15.14935978680583,-19.74660446556817,32.30025701796086,51.33632429973733,-8.237985699365622,-3.92931292321121,-1.5687060670789954,-59.06519261108189,60.665987299972095,-35.971746589241775,52.16460852306237,13.093814526200054,-2.980385510985181,4.679138906291185,104
17.554330430920523,-19.968248888075596,32.2758658171564,51.495691227468605,-7.993045144945991,-4.005337126931893,-0.9502973553366687,-67.64995556756575,63.570056994152665,-44.73730401074862,57.05600005112859,14.501488111576966,-2.180056875140126,4.762369687787432,105
17.1610010495877,-18.517552924598554,29.324183903538383,51.83802041137654,-7.7532033998363294,-3.9063713441007506,-1.117366692608252,-71.11813316877279,62.88956573612399,-46.25617576517474,59.589235623199116,14.826178899994378,-1.695406892480461,5.107123415361822,106
17.094946392345204,-18.68060670907884,29.427579966334655,52.043368967793796,-7.64150642507404,-3.7848963019323865,-1.100589752107116,-70.68925844744861,61.75031143358582,-44.33528255069804,60.77876882530879,14.973841060603995,-1.5076806442035977,5.185651648445151,107
18.10412842919073,-19.076820593397812,29.499050381147825,52.34388543117227,-7.7581341383950715,-3.9137343261465625,-0.8421415096250239,-70.34033255729497,63.374237639707495,-46.93081611138229,60.59283687040674,15.481623663576968,-1.4466110042265325,4.729309415139434,108
17.46092406921285,-18.72834643542628,28.987833495497917,51.47078134849079,-7.69044514492232,-4.036256762640356,-0.8597610401760474,-67.67928480656317,63.04221391338894,-47.874871309213425,60.08075268648766,15.810660997565687,-1.4007760032481267,4.059418865536311,109
16.05530493163497,-19.44089765882384,31.222430199803426,49.65396488672184,-7.547736371934802,-4.1074956388717005,-1.0155582717456648,-62.26077964340958,61.3817459745965,-45.2433819951243,60.38271189711941,15.916113754282597,-1.2847507991548206,3.43687527602773,110
13.661389545693085,-18.61964409240081,31.29260718358099,49.39389586813808,-7.540896669887097,-3.955573511326857,-1.4436590319755764,-56.469707875709304,58.20929259053841,-42.11117992785787,60.20863148163364,15.631617734351268,-1.1970349560621845,3.067194088539124,111
