5.35061,30.75727,33.96055,39.9077,94.26951,11.1947,10.86433,-20.03073,-9.06995,-30.43716,-36.9881,-42.50529,-95.36765,-5.44007,-3.9754,12.13249,15.19647,0.0119,-3,0,0,0,0,0,0,0,0,826.3469,797.24025,900,639.34066,50,778.36709,783.46413,900,284.19898,58.1714,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936E+027
4.79338,30.95426,33.63492,39.59032,94.42854,10.95466,10.50412,-19.97366,-8.36884,-30.67691,-36.61106,-41.80785,-95.34878,-5.27258,-3.81215,12.74006,15.17555,0.0124,-3,0,0,0,0,0,0,0,0,825.66322,796.59852,900,653.05957,70.83519,777.73024,783.92936,899.79907,303.00514,91.82148,0,0,0,0,0,0,1,0,1,0,7979,0,-3.9893601280724E+027
4.23614,31.15124,33.3093,39.27293,94.58758,10.71461,10.1439,-19.9166,-7.66774,-30.91667,-36.23403,-41.11042,-95.32991,-5.10508,-3.64891,13.34762,15.15462,0.0129,-3,0,0,0,0,0,0,0,0,824.97955,795.95678,900,666.77849,91.67038,777.09339,784.3946,899.59813,321.8113,125.47156,0,0,0,0,0,0,1,0,1,0,7979,0,-3.9893602561448E+027
3.67891,31.34823,32.98367,38.95555,94.74661,10.47457,9.78369,-19.85953,-6.96663,-31.15642,-35.85699,-40.41298,-95.31104,-4.93759,-3.48566,13.95519,15.1337,0.01341,-3,0,0,0,0,0,0,0,0,824.29587,795.31505,900,680.4974,112.50558,776.45654,784.85983,899.3972,340.61746,159.12165,0,0,0,0,0,0,1,0,1,0,7979,0,-3.9893603842172E+027
3.12168,31.54522,32.65804,38.63817,94.90564,10.23452,9.42347,-19.80247,-6.26553,-31.39617,-35.47995,-39.71554,-95.29217,-4.7701,-3.32241,14.56276,15.11277,0.01391,-3,0,0,0,0,0,0,0,0,823.6122,794.67332,900,694.21631,133.34077,775.81969,785.32507,899.19627,359.42362,192.77173,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936051228961E+027
2.56445,31.74221,32.33242,38.32078,95.06468,9.99448,9.06326,-19.7454,-5.56442,-31.63593,-35.10292,-39.01811,-95.27329,-4.60261,-3.15917,15.17033,15.09185,0.01441,-3,0,0,0,0,0,0,0,0,822.92852,794.03159,900,707.93522,154.17596,775.18285,785.7903,898.99534,378.22978,226.42181,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936064036201E+027
2.00721,31.93919,32.00679,38.0034,95.22371,9.75443,8.70304,-19.68834,-4.86332,-31.87568,-34.72588,-38.32067,-95.25442,-4.43511,-2.99592,15.77789,15.07092,0.01491,-3,0,0,0,0,0,0,0,0,822.24485,793.38985,900,721.65414,175.01115,774.546,786.25554,898.7944,397.03594,260.07189,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936076843441E+027
1.44998,32.13618,31.68116,37.68601,95.38274,9.51439,8.34283,-19.63127,-4.16221,-32.11544,-34.34885,-37.62324,-95.23555,-4.26762,-2.83268,16.38546,15.05,0.01541,-3,0,0,0,0,0,0,0,0,821.56117,792.74812,900,735.37305,195.84634,773.90915,786.72077,898.59347,415.8421,293.72197,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936089650681E+027
0.89275,32.33317,31.35554,37.36863,95.54178,9.27434,7.98262,-19.57421,-3.4611,-32.35519,-33.97181,-36.9258,-95.21668,-4.10013,-2.66943,16.99303,15.02907,0.01592,-3,0,0,0,0,0,0,0,0,820.8775,792.10639,900,749.09196,216.68154,773.2723,787.18601,898.39254,434.64826,327.37206,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936102457921E+027
0.33552,32.53016,31.02991,37.05125,95.70081,9.0343,7.6224,-19.51714,-2.76,-32.59494,-33.59477,-36.22836,-95.19781,-3.93264,-2.50618,17.6006,15.00815,0.01642,-2,0,0,0,0,0,0,0,0,820.19382,791.46466,900,762.81087,237.51673,772.63545,787.65124,898.19161,453.45442,361.02214,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936115265161E+027
-0.22172,32.72714,30.70428,36.73386,95.85984,8.79425,7.26219,-19.46008,-2.05889,-32.8347,-33.21774,-35.53093,-95.17894,-3.76514,-2.34294,18.20816,14.98722,0.01692,-2,0,0,0,0,0,0,0,0,819.51015,790.82292,900,776.52979,258.35192,771.9986,788.11648,897.99067,472.26057,394.67222,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936128072402E+027
-0.77895,32.92413,30.37865,36.41648,96.01887,8.55421,6.90197,-19.40301,-1.35779,-33.07445,-32.8407,-34.83349,-95.16007,-3.59765,-2.17969,18.81573,14.9663,0.01742,-2,0,0,0,0,0,0,0,0,818.82647,790.18119,900,790.2487,279.18711,771.36175,788.58171,897.78974,491.06673,428.3223,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936140879642E+027
-1.33618,33.12112,30.05303,36.0991,96.17791,8.31416,6.54176,-19.34595,-0.65668,-33.3142,-32.46366,-34.13605,-95.1412,-3.43016,-2.01644,19.4233,14.94537,0.01793,-2,0,0,0,0,0,0,0,0,818.1428,789.53946,900,803.96761,300.02231,770.7249,789.04695,897.58881,509.87289,461.97239,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936153686882E+027
-1.89341,33.31811,29.7274,35.78171,96.33694,8.07412,6.18155,-19.28888,0.04443,-33.55396,-32.08663,-33.43862,-95.12233,-3.26267,-1.8532,20.03087,14.92445,0.01843,-2,0,0,0,0,0,0,0,0,817.45912,788.89773,900,817.68652,320.8575,770.08805,789.51218,897.38788,528.67905,495.62247,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936166494122E+027
-2.45065,33.51509,29.40177,35.46433,96.49597,7.83407,5.82133,-19.23182,0.74553,-33.79371,-31.70959,-32.74118,-95.10346,-3.09517,-1.68995,20.63843,14.90352,0.01893,-2,0,0,0,0,0,0,0,0,816.77545,788.25599,900,831.40544,341.69269,769.4512,789.97742,897.18694,547.48521,529.27255,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936179301362E+027
-3.00788,33.71208,29.07615,35.14694,96.65501,7.59403,5.46112,-19.17475,1.44664,-34.03347,-31.33256,-32.04375,-95.08458,-2.92768,-1.52671,21.246,14.8826,0.01943,-2,0,0,0,0,0,0,0,0,816.09177,787.61426,900,845.12435,362.52788,768.81436,790.44265,896.98601,566.29137,562.92263,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936192108602E+027
-3.56511,33.90907,28.75052,34.82956,96.81404,7.35398,5.1009,-19.11769,2.14774,-34.27322,-30.95552,-31.34631,-95.06571,-2.76019,-1.36346,21.85357,14.86167,0.01993,-2,0,0,0,0,0,0,0,0,815.4081,786.97253,900,858.84326,383.36307,768.17751,790.90789,896.78508,585.09753,596.57271,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936204915843E+027
-4.12234,34.10606,28.42489,34.51218,96.97307,7.11394,4.74069,-19.06062,2.84885,-34.51297,-30.57848,-30.64887,-95.04684,-2.5927,-1.20021,22.46114,14.84075,0.02044,-2,0,0,0,0,0,0,0,0,814.72442,786.3308,900,872.56217,404.19827,767.54066,791.37312,896.58415,603.90369,630.2228,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936217723083E+027
-4.67958,34.30304,28.09927,34.19479,97.13211,6.87389,4.38047,-19.00356,3.54995,-34.75273,-30.20145,-29.95144,-95.02797,-2.4252,-1.03697,23.0687,14.81982,0.02094,-2,0,0,0,0,0,0,0,0,814.04075,785.68906,900,886.28109,425.03346,766.90381,791.83836,896.38321,622.70985,663.87288,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936230530323E+027
-5.23681,34.50003,27.77364,33.87741,97.29114,6.63385,4.02026,-18.94649,4.25106,-34.99248,-29.82441,-29.254,-95.0091,-2.25771,-0.87372,23.67627,14.7989,0.02144,-2,0,0,0,0,0,0,0,0,813.35707,785.04733,900,900,445.86865,766.26696,792.30359,896.18228,641.51601,697.52296,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.23681,34.50003,27.77364,33.87741,97.29114,6.63385,4.02026,-18.94649,4.25106,-34.99248,-29.82441,-29.254,-95.0091,-2.25771,-0.87372,23.67627,14.7989,0.02144,-2,0,0,0,0,0,0,0,0,813.35707,785.04733,900,900,445.86865,766.26696,792.30359,896.18228,641.51601,697.52296,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.24884,34.51737,27.79294,33.88644,97.31635,6.71111,4.03779,-18.88133,4.25442,-35.00754,-29.84926,-29.24381,-95.03141,-2.2694,-0.88946,23.61281,14.79003,0.02162,-2,0,0,0,0,0,0,0,0,814.12991,784.93725,900,900,445.52409,766.19009,792.53915,895.62181,640.81931,697.89665,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.25369,34.53051,27.80475,33.89396,97.32757,6.7553,4.04602,-18.84341,4.25252,-35.01618,-29.86076,-29.23152,-95.03847,-2.2761,-0.89708,23.56788,14.78355,0.02098,-2,0,0,0,0,0,0,0,0,814.83474,784.85955,900,900,445.31735,766.13244,792.7623,895.16911,640.29679,698.21695,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.25137,34.53945,27.80904,33.89996,97.3248,6.76643,4.04494,-18.83275,4.24537,-35.0184,-29.8589,-29.21711,-95.03028,-2.27782,-0.89658,23.54148,14.77945,0.01953,-2,0,0,0,0,0,0,0,0,815.47155,784.81422,900,900,445.24843,766.09401,792.97306,894.8242,639.94844,698.48388,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.24425,34.53408,27.79793,33.90178,97.30944,6.71301,4.01654,-18.87894,4.22464,-35.01122,-29.84126,-29.20502,-95.00665,-2.28522,-0.88242,23.53186,14.77848,0.01692,-1,0,0,0,0,0,0,0,0,816.69573,784.87898,900,900,445.31735,766.01714,793.23341,894.30684,639.80911,699.0889,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.2254,34.55246,27.78816,33.90556,97.28136,6.66922,3.97869,-18.90463,4.21477,-34.98654,-29.8017,-29.17996,-94.97092,-2.24412,-0.83312,23.56795,14.77917,0.01389,-1,0,0,0,0,0,0,0,0,816.96776,784.74947,900,900,445.52409,766.10682,793.41937,894.45774,640.33163,698.91095,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.2149,34.59095,27.79324,33.90589,97.27703,6.65069,3.92878,-18.89008,4.19924,-34.95845,-29.76702,-29.15979,-94.88976,-2.23576,-0.88868,23.60959,14.78061,0.0107,-1,0,0,0,0,0,0,0,0,816.37423,785.03438,900,900,445.86865,766.26055,793.283,894.39307,639.14725,698.51947,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.2084,34.58628,27.80414,33.90976,97.25709,6.66911,3.95625,-18.87831,4.20124,-34.94571,-29.72776,-29.14704,-94.8398,-2.19381,-0.9468,23.67488,14.78225,0.00742,-1,0,0,0,0,0,0,0,0,815.07586,785.06028,900,900,445.73083,766.01714,792.91107,894.15594,637.96287,698.16357,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.20671,34.60718,27.84647,33.9065,97.27642,6.70832,3.96876,-18.817,4.2069,-34.9532,-29.72136,-29.14014,-94.81709,-2.22882,-1.01576,23.66687,14.78406,0.00418,-1,0,0,0,0,0,0,0,0,813.76513,785.03438,900,900,445.93756,765.83779,792.39037,894.50085,638.72923,697.84326,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.21653,34.60216,27.87742,33.89489,97.31703,6.70622,3.95387,-18.79718,4.22524,-34.93327,-29.71344,-29.13291,-94.82733,-2.20416,-1.05507,23.7065,14.78622,0.00135,-1,0,0,0,0,0,0,0,0,814.50705,785.13799,900,900,445.42072,765.74811,792.61353,895.38468,641.13282,698.19916,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.21212,34.58114,27.8803,33.8925,97.32465,6.65863,3.97236,-18.84349,4.23827,-34.93215,-29.72448,-29.12857,-94.83996,-2.21661,-1.0977,23.71052,14.78879,-0.000592,-1,0,0,0,0,0,0,0,0,814.19792,785.25454,900,900,445.11061,765.72249,792.72511,896.03139,643.04873,698.19916,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.20119,34.57289,27.86845,33.89494,97.31236,6.63909,3.97729,-18.87692,4.25429,-34.92635,-29.73207,-29.1195,-94.86665,-2.19358,-1.07411,23.73203,14.79156,-0.00133,-1,0,0,0,0,0,0,0,0,814.18555,784.45161,900,900,444.93832,765.94027,793.33259,896.05294,644.16344,698.37711,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.20077,34.56491,27.8487,33.89747,97.29724,6.6195,3.98092,-18.91264,4.25676,-34.9545,-29.75056,-29.11078,-94.8741,-2.21608,-1.02894,23.69986,14.79396,-0.000914,-1,0,0,0,0,0,0,0,0,813.85169,784.33506,900,900,445.14506,766.26055,792.88628,895.64336,642.35204,698.4127,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.20737,34.52302,27.82609,33.90797,97.25613,6.65176,4.04257,-18.94343,4.26288,-35.00029,-29.76301,-29.10777,-94.90197,-2.22709,-0.96416,23.66182,14.79572,0.000306,-1,0,0,0,0,0,0,0,0,814.3463,784.2962,900,900,445.73083,766.29899,791.47295,894.71642,639.73944,698.55506,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.21394,34.52361,27.84676,33.90919,97.24401,6.66311,4.11803,-18.91886,4.27185,-35.06273,-29.80194,-29.09599,-94.95447,-2.25679,-0.86817,23.54939,14.79732,0.00193,-1,0,0,0,0,0,0,0,0,813.23342,784.32211,900,900,446.24767,766.18369,790.80349,894.47929,640.22712,698.55506,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.23747,34.52059,27.85987,33.89989,97.26804,6.66939,4.11589,-18.89519,4.28367,-35.05262,-29.81602,-29.10038,-94.99641,-2.24505,-0.85643,23.51738,14.79998,0.00363,-1,0,0,0,0,0,0,0,0,812.87483,784.64587,900,900,446.31659,766.38866,791.02664,894.54397,637.57968,698.23475,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.25321,34.53504,27.86558,33.88873,97.29791,6.62411,4.0928,-18.89646,4.29216,-35.04787,-29.81866,-29.10067,-95.03053,-2.22491,-0.83466,23.48468,14.80507,0.00518,-1,0,0,0,0,0,0,0,0,812.40494,785.07323,900,900,446.48887,766.33742,791.13822,894.50085,636.74365,697.52296,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.25877,34.54931,27.8668,33.87436,97.30703,6.56361,4.06036,-18.89746,4.28189,-35.03423,-29.81285,-29.10484,-95.05284,-2.16562,-0.81083,23.49446,14.81351,0.00645,-1,0,0,0,0,0,0,0,0,811.35388,784.87898,900,900,446.6267,766.0812,792.254,894.56552,636.84816,697.62972,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.2553,34.53619,27.8406,33.87645,97.29155,6.49109,4.07081,-18.97146,4.24778,-35.03268,-29.81599,-29.10983,-95.05477,-2.13619,-0.7772,23.49913,14.82527,0.00739,-1,0,0,0,0,0,0,0,0,815.6694,785.11209,900,900,446.41996,766.51678,792.65072,894.3284,637.40551,697.84326,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.25659,34.55627,27.82057,33.88678,97.281,6.44923,4.06205,-19.01182,4.20921,-35.02574,-29.81723,-29.1203,-95.02987,-2.11129,-0.82569,23.52609,14.83927,0.00802,-1,0,0,0,0,0,0,0,0,819.11934,785.06028,900,900,446.17876,766.86268,792.14242,894.91043,638.13704,698.23475,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.26125,34.57256,27.81513,33.90413,97.2699,6.44939,4.09196,-19.02491,4.18406,-35.03135,-29.82606,-29.12925,-95.02748,-2.12361,-0.84244,23.53026,14.85427,0.00842,-1,0,0,0,0,0,0,0,0,819.4532,785.4488,900,900,445.66191,766.63208,793.30779,895.57869,640.95865,698.80419,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.27354,34.5936,27.82734,33.92007,97.28621,6.52757,4.09849,-18.97504,4.18172,-35.01061,-29.81369,-29.14662,-95.02516,-2.10726,-0.86315,23.58015,14.86929,0.00867,-1,0,0,0,0,0,0,0,0,817.80861,785.57831,900,900,445.55854,766.79862,794.21282,895.55714,639.84394,698.7686,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.28554,34.6057,27.8457,33.92037,97.31432,6.55893,4.10646,-18.93324,4.19134,-35.02225,-29.81825,-29.15145,-95.03218,-2.11119,-0.86619,23.57854,14.88345,0.00883,-1,0,0,0,0,0,0,0,0,816.42369,785.4229,900,900,445.42072,766.50396,794.16323,895.57869,641.16766,698.69742,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.284,34.61026,27.86214,33.90957,97.32385,6.56259,4.10883,-18.89267,4.20986,-35.00672,-29.81832,-29.15112,-95.04708,-2.07449,-0.86705,23.60344,14.89588,0.00895,-1,0,0,0,0,0,0,0,0,813.49309,785.30634,900,900,446.00648,766.02995,794.02685,894.47929,640.71481,698.83978,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.28283,34.58369,27.86203,33.89612,97.33008,6.55359,4.13346,-18.90122,4.21193,-35.00595,-29.8265,-29.14819,-95.05482,-2.05188,-0.87047,23.60942,14.90561,0.00905,-1,0,0,0,0,0,0,0,0,815.24898,785.22864,900,900,446.28213,766.27336,793.60534,893.18588,640.33163,698.87536,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.28554,34.56534,27.86164,33.87964,97.33746,6.50714,4.15197,-18.91824,4.22006,-35.00913,-29.83341,-29.14384,-95.07491,-2.04376,-0.89975,23.5855,14.91189,0.00926,-1,0,0,0,0,0,0,0,0,815.39736,784.86603,900,900,446.07539,766.3118,792.92347,893.42301,639.53043,698.55506,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.28587,34.53011,27.85002,33.87773,97.3226,6.46541,4.18263,-18.96768,4.23462,-34.99809,-29.82106,-29.14178,-95.11577,-2.03739,-0.86109,23.58905,14.91491,0.00977,-1,0,0,0,0,0,0,0,0,815.23661,785.06028,900,900,445.69637,766.20931,793.35738,893.44457,638.55506,698.34152,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.26622,34.51846,27.85404,33.89239,97.27214,6.47572,4.27492,-18.97894,4.24337,-35.00184,-29.80567,-29.13742,-95.11689,-2.02049,-0.82448,23.59197,14.91586,0.01071,-1,0,0,0,0,0,0,0,0,813.57965,784.98258,900,900,445.14506,766.13244,792.7871,893.61702,640.33163,697.59413,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
-5.25128,34.51676,27.84928,33.90986,97.23581,6.48231,4.33011,-18.99871,4.24472,-35.01221,-29.80827,-29.13263,-95.09174,-2.05207,-0.8476,23.56101,14.91598,0.01197,-1,0,0,0,0,0,0,0,0,814.65544,785.22864,900,900,444.73158,766.5424,792.83669,894.56552,640.67997,697.73649,0,0,0,0,0,0,1,0,1,0,7979,0,-3.98936243337563E+027
