theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,frame
0.056466941446747416,-57.355770092140425,68.39512352240463,172.1086264979932,61.605408635034465,-3.8711223432477766,0.47846936083545305,-0.03668553381532006,0.3141144501937891,59.8094380987263,-69.20963734961714,179.01520263891777,-62.753550691679926,3.9372413257203083,-0.38667487827968505,1.0152398931042645,-0.0009788858385763155,8.996639079364552,0.13745700523955223,0,0,0
-0.28995940615275967,-57.96825664197231,67.25573139492006,172.74152953558325,59.120331806054445,-10.75302192700685,1.0225254663429368,1.4457078993605172,0.9668162652230667,64.73327613492998,-67.95841633296449,176.84478307832265,-59.974933117441665,10.798686692472373,-1.1474310463290784,2.0549568788173507,-0.16062429592153654,12.76259069620297,0.1353760946527225,0,0,1
-0.1321684960090441,-52.40133633138494,66.96766109867522,166.51177884072567,58.7803115978469,-11.780324157049929,1.3548659579600737,2.1168967175642783,1.011204597421922,56.133678505960624,-67.84566525032342,-176.80157395085635,-59.65129028473036,11.85022122880882,-1.403478792925985,2.597435101282768,-0.31850211483148555,12.725025013567146,0.1374502697791775,0,0,2
-0.2920007255800943,-50.270139542848824,66.46534348778015,164.1024104897529,58.21628010222191,-12.62494707792006,1.3484593436438634,2.0086098237882153,1.2626445647810127,53.91458379712712,-67.29086231881239,-174.31609964010642,-59.00149781524566,12.801330543845275,-1.3436196769578614,2.4173224993892477,-0.5658456312221812,12.530297757284613,0.18140944321637154,0,0,3
-0.3366656804403349,-46.3298040127063,66.02225138585354,163.74431884241758,57.908946495934785,-13.07788549196799,1.298905710145195,1.949387282127657,1.3378915849282798,53.509446865862785,-67.20321127263188,-173.8632956391605,-58.680205951007565,13.321390850157911,-1.273458764363948,2.3316455783681733,-0.6775759061429022,12.657325184811521,0.17302515158210088,0,0,4
-0.3892883926530221,-45.35201073884069,65.83177728227695,164.0758084771402,57.59272688073207,-13.50343429967023,1.2123108065301453,1.6686632833385384,1.4031960907998293,53.616042456530515,-67.07003341858616,-173.97720338276974,-58.32845668675105,13.7917478167017,-1.2095340268674843,2.0341117562357196,-0.7033975562025948,12.850148546655447,0.16197631366437554,0,0,5
-0.40581384858688285,-45.80033318447103,65.85825006995402,164.56033987136695,57.37701063199251,-13.769216992317887,1.1512489081581574,1.4244042430140595,1.4022100889601146,49.811263847964725,-66.87411222014143,-173.79044485556423,-58.096438626872136,14.103066144052518,-1.149555366674026,1.8000389419283942,-0.7627796837568698,13.010526530357758,0.16798223380532995,0,0,6
-0.3939989019832302,-46.112546484310144,65.91174158677813,164.9019533416844,57.2343476591297,-13.974845314463241,1.1235309787546572,1.1627046183020522,1.3821783180632308,49.82212577176539,-66.85510608263701,-173.80233710785683,-57.94188262897151,14.350121016665286,-1.1129924728873823,1.5428704688092638,-0.769238251022745,13.128316613058153,0.16382741044675506,0,0,7
-0.4082729034510726,-46.23356064357154,65.88345603623677,165.02986121926605,57.16601575718578,-14.09550879366249,1.11411405024568,0.9456966942238297,1.3749245504429715,49.67694472655444,-66.81135191904609,-173.63985232712005,-57.86964047800571,14.51229718508932,-1.092026654711804,1.3361585332353965,-0.816645943643879,13.214809529944352,0.1865392089549074,0,0,8
-0.4274230196560694,-46.07496237216341,65.85371317281155,164.85668503954307,57.13836843933634,-14.175731888474719,1.121873372481039,0.7573315501942408,1.3600085912344273,49.44482076063993,-66.73284376419475,-173.37926859352453,-57.831272893897776,14.637703233058147,-1.119883644552792,1.1410232403785423,-0.8561845201799648,13.270404747517125,0.1865006751733263,0,0,9
-0.42738155827337326,-45.90948462302036,65.82317068629571,164.6774340353348,57.12593214029759,-14.243690103963806,1.1493026432622537,0.582124855523549,1.3363632233797835,49.18047619226463,-66.69825430697965,-173.0845446688045,-57.80976222257287,14.734585492419992,-1.1368346787496744,0.9789123113101541,-0.8770211418590254,13.291177439043105,0.19844691553648547,0,0,10
-0.42710861751083723,-45.740968874368825,65.75590425579797,164.49256295000959,57.10850083390628,-14.310357717247634,1.173812990890018,0.4596476543263042,1.3047803219359388,48.79741715478972,-66.64757911477038,-172.65716474741663,-57.780542204562565,14.821845941138317,-1.1483182853392728,0.8547266950577732,-0.852683109569234,13.316053684447075,0.20552332035132134,0,0,11
-0.4249504378156719,-45.52326495462803,65.70236791836051,164.25569525433852,57.11257562103251,-14.373009467676116,1.209618246143704,0.37287992121397545,1.2825431469890813,48.47141494812329,-66.5592066338538,-172.29099030435395,-57.77536654058766,14.888339957386439,-1.181016077360695,0.7497696016520544,-0.8481897256572722,13.336364632223507,0.21891347739023917,0,0,12
-0.4367183735079278,-41.826389679258185,65.18779054373815,164.15907368599747,57.075612471567055,-14.47876610136297,1.2237146768099798,0.22678946549606113,1.2870999503825378,48.13076471246742,-66.45018851458727,-171.90754551595748,-57.73981558971976,15.001676983933102,-1.1806312642168113,0.6126535251720447,-0.8811735414261148,13.307368553848038,0.21900662694677187,0,0,13
-0.4351870237516698,-41.59733663461272,65.13213717813329,163.90991516886686,57.06912071212552,-14.541409558104148,1.2349230304446897,0.12449995512471582,1.2792944315433883,47.79869215324769,-66.36637773250996,-171.5340980855943,-57.73628542874074,15.071448368227724,-1.1989918909880004,0.5135144500220254,-0.8851545848194703,13.274719437352486,0.2270701718802089,0,0,14
-0.43036269572224584,-41.44644669292833,65.08510549529446,163.74537158716882,57.0691564567171,-14.59898450183774,1.2485868807059017,0.051675697667704405,1.2792074533531763,47.487579691194526,-66.3161461913461,-171.18509150690016,-57.74233778734514,15.138375945982974,-1.215259527873487,0.4365886117373555,-0.876383236259474,13.217205022179899,0.24428381507739733,0,0,15
-0.4226177414511274,-41.31142685933541,65.03754853892747,163.5983299087691,57.056650331954614,-14.675198551055226,1.2664341304507747,-0.02653277790142229,1.2669131128471534,47.26584261407409,-66.25027707755832,-170.93486426210396,-57.73691495263718,15.221680912505356,-1.2449385398832118,0.35008967213471537,-0.9089466875195368,13.18249723800258,0.24467097245805264,0,0,16
-0.41840594265203607,-41.27262019783115,65.00865287510938,163.5554194792798,57.04119271909009,-14.752877028433254,1.2637546338122294,-0.08241346880792128,1.2666199483213718,47.1540343830487,-66.14539363253148,-170.80558928670706,-57.70890885613908,15.303359833228575,-1.2285504748798837,0.29139515391171666,-0.9102322710962377,13.166986905786642,0.2458072182249773,0,0,17
-0.43105849456351447,-41.17840128284782,64.923015710478,163.44746009899714,57.02466816619234,-14.828967512170356,1.285472833963045,-0.14240042307537645,1.2866492646190226,47.05206320854146,-66.11859413954465,-170.69087275601245,-57.68601551002837,15.380062821803445,-1.2301834102989693,0.23776669421507138,-0.8832478182666997,13.102179687089544,0.2768633715343216,0,0,18
-0.4199216576783971,-41.04770350118725,64.93489406331727,163.3092196125263,57.033352302572574,-14.869075110156734,1.2641632064494823,-0.17776195300308475,1.2633543708461652,46.89846885311818,-66.0585855734385,-170.51660971772696,-57.68469081813036,15.428301102751776,-1.234061221327652,0.17861111016215855,-0.8902318035973177,13.070634989158652,0.21105684338622044,0,0,19
-0.4295818930423223,-40.99307632222475,64.89681548360174,163.24703941645564,57.03152427440791,-14.92490962204735,1.25277045571332,-0.2145937718941902,1.2672933622848528,45.79729751617021,-65.92996276744888,-170.3976988474944,-57.66673560765664,15.500881356199963,-1.2224024135991345,0.13862982930138465,-0.8441372492931384,12.97498894834063,0.21972420253542144,0,0,20
-0.4195497058533223,-40.84870205553049,64.91214896806231,163.09396873661956,57.06102422657066,-14.957712340155698,1.271685238028024,-0.2382680506409097,1.254873517052831,45.61591020571152,-65.93595526325777,-170.20086451153134,-57.6769809874386,15.5430030317922,-1.2299569336675427,0.09449423940478487,-0.818544762663591,12.896038054012836,0.19599563627493552,0,0,21
-0.40278714096964163,-40.72694796940939,64.91376654389265,162.96510114001964,57.0780115661136,-14.992736700559204,1.2964877187552302,-0.2829402899298914,1.2251938905098925,46.51684991728849,-66.0153581827408,-170.0879479570915,-57.7047366458518,15.590387259625912,-1.2131014658812613,0.05423167530249256,-0.7337059653945894,12.796643428622389,0.17237302238981447,0,0,22
-0.38220674046376185,-40.67808751974839,64.9338914806975,162.91590825342502,57.09989853818258,-15.019253975166187,1.2849131275835324,-0.2980487550926783,1.189055359611355,46.46133693629722,-66.04019259555203,-170.02652558429097,-57.742325584022794,15.602256355573381,-1.229155462614609,0.03777381207986515,-0.6702451759820097,12.721178553933163,0.15174131085145626,0,0,23
-0.3776688001318024,-40.65400401544462,64.93374684268478,162.8902856157381,57.115137858445806,-15.083257522441933,1.3108266407947142,-0.31873991153396514,1.1642718047645522,46.33527539094268,-66.00459669277447,-169.8840627901597,-57.73000494506291,15.660083597023938,-1.232494402241457,0.01469427255516943,-0.6317073316224237,12.657112416455272,0.1538211544806377,0,0,24
-0.3634027227506143,-40.664912627378385,64.96022088689722,162.90517016138668,57.120975650110665,-15.116411820083444,1.2777264430332143,-0.322132461476916,1.1380897686851892,46.30939139622208,-66.01591115756445,-169.85557362779593,-57.737207165585616,15.699318810352565,-1.2462398885695887,-0.0004954572388783152,-0.6020057806734443,12.567516768639301,0.15117099325682473,0,0,25
-0.35191199668912565,-40.66490170016785,64.95517167428561,162.90616400175688,57.11068279717335,-15.184051227248384,1.2845256564375063,-0.34032150263378086,1.120360091703717,46.212957120613076,-65.96332457674168,-169.74569263275203,-57.703740866129344,15.780016129423046,-1.2268578503808234,-0.02322559798770539,-0.5972373833437981,12.474019181369643,0.16220713381462526,0,0,26
-0.3301324710970855,-40.63312172523781,64.98648374004301,162.87677175115334,57.10048792580052,-15.231445824093983,1.28283095434915,-0.3590312433775767,1.1071505058489124,46.1745247280044,-65.9368954850289,-169.70188937634077,-57.67534560897686,15.835292129968762,-1.2080126364650494,-0.03864143601462301,-0.6120370566389179,12.368761106458477,0.1599438688662276,0,0,27
-0.3250099893021346,-40.72458694438727,65.02411492944779,162.9779510816245,57.091088072147365,-15.273586288563633,1.3076254382205192,-0.3641005470171161,1.1042126707321607,44.898786361976065,-65.82424960513603,-169.42226483219892,-57.68295284043324,15.866234089860649,-1.2239671766971016,-0.05786726767973319,-0.5700656038145583,12.25051335402704,0.15499936421817265,0,0,28
-0.29621746025807805,-40.769213139259065,65.07127305312525,163.03221363033362,57.0708936625431,-15.319647974986506,1.2747888882620149,-0.3664262677199911,1.0923733915795897,44.768466315758545,-65.76954963844369,-169.2788667770883,-57.65095062272214,15.916600474042417,-1.204096706608696,-0.063289513129391,-0.5776505237705969,12.136861920522664,0.15607267910949416,0,0,29
-0.27923000605988946,-40.77930894245082,65.14904356535864,163.04927254277257,57.10576746001949,-15.32282237724699,1.3075227971169683,-0.3672084099494973,1.0735300735982882,44.64210299533327,-65.7994337069527,-169.14348389043187,-57.69889832500674,15.91319121887015,-1.2274310852197636,-0.0630498193628428,-0.5435524473929865,11.989354958406969,0.14101635816849672,0,0,30
