J17_X,J17_Z-90,J17_Y,-J19_Y+90,-J21_X,-J21_Y,J21_Z,J16_X,J16_Z+90,J16_Y,J18_Y+90,J20_X,J20_Y,J20_Z
-9.977623882521906,-34.39802620344907,28.497945474851214,63.62391736265724,4.076817007022363,-2.9377833895812016,-2.682067536473433,1.8903346712127194,30.36807420529697,-10.439333572360953,63.35870522013958,-2.613563976268075,-2.40352595343317,4.111803608032143
-12.426588815123049,-36.51544256148496,32.24098184759839,64.17954936653466,1.971890707315279,-2.7164167969521946,-5.099322206725126,3.9088857102895034,30.83312692779775,-7.678160744154921,67.49135525292917,-1.6856900595154545,-2.4468442223666758,4.905772016332683
-13.280604348833704,-37.17963764025537,32.81764442024126,61.2859547686066,1.4999506563394256,-3.1660077403795754,-5.370421843627979,5.880504961841842,30.508008763423852,-4.671860058087219,68.57353294189176,-0.4961297136546437,-2.5220054172318145,4.393318067293963
-15.181903651223141,-39.085238572747684,34.69497905347866,55.823986214753084,1.8526188119087188,-3.6934013506492325,-5.687920619521613,8.46233117367819,30.25560889689949,-1.2916152289057696,67.77995441269331,0.09153504951674472,-2.6413717130328447,3.8588693167849373
-19.206728609232485,-43.595885995954234,39.26079799515424,52.760029589954534,2.1586335240684194,-3.961957927991163,-6.395878948320952,11.999817850505503,29.546023424681188,2.576276261928145,66.37104746470462,0.32070666712877577,-2.8263536132237754,3.263424320630097
-22.433506774125465,-49.998082764535084,42.68339971717853,54.575448685198985,1.5564869619444137,-3.921627014608256,-6.4886563228589,15.351431033758441,28.83926073590637,5.220551544679276,65.57038128319239,1.0989664326848718,-2.903711398174737,2.3458437784309294
-24.481093856439408,-56.43400838705485,44.516203742658185,58.230667009007846,0.7536023933398535,-3.7009351319229262,-6.274132443765057,18.45398183242294,28.087062237869773,7.9291977852303335,65.4081467233431,1.8355436529545808,-2.8970833447000843,1.4233725569944156
-25.73412596260246,-64.50536523896953,45.38521821684797,64.87014485888506,-0.8341910001716006,-3.285414092018709,-5.511878140150119,21.37133330513548,27.63640045877424,10.539381691926708,66.70777267423603,2.8282108514365367,-2.7583917203957298,0.4477214406918008
-26.2382728104662,-70.98949270434704,45.53083245379269,70.663313008915,-2.438907022227376,-2.8725308946625554,-4.529236398711887,22.802593002634197,27.17397038732006,11.379185817747636,67.11479690784435,3.546137510095572,-2.6650734051280844,-0.376428073540514
-26.57128444661393,-75.30716716664239,45.67047544451736,74.7538395552493,-3.956509670458833,-2.4312735603340525,-3.7693226344814232,23.59503310378624,26.549531781555544,11.790120880627628,67.1056269861574,3.945617192816751,-2.590972979905392,-0.9963350953204854
-26.46378665559363,-77.96194084563668,45.00588471593115,75.67697998521989,-4.9770790616784835,-2.391539628366383,-3.1862332520552368,24.27486714150557,26.2126615012438,12.53330142319416,67.29264134558753,4.3064025135985196,-2.6676988770372727,-1.5157684753377856
-26.46688786331106,-80.57016731696068,44.3272426832016,77.37549917712099,-5.9026055454792905,-2.2850056659182725,-2.7824874663384973,24.856899399748,26.006526112256786,13.225183877794336,67.7587630117012,4.454871581360202,-2.649043765572649,-1.9340994631281836
-26.320874976498015,-82.31382752924962,43.637772766058845,78.19952491019046,-6.727715876303057,-2.251614679313398,-2.3674469768618662,25.42109279682317,26.184071749596733,14.1166824461484,67.91630595927225,4.5130141035798665,-2.7393141539355437,-2.381407969693641
-25.980211371862566,-82.46306765039573,43.10164363760874,77.42739533452259,-7.307479596096345,-2.3759665258694076,-1.891097863575889,25.620666660343403,26.374094066687356,14.524666554025227,67.87787992867418,4.515239070880477,-2.768983242125506,-2.659491175634392
-25.747370477114675,-81.9392337286788,42.984733234990436,76.46853691952685,-7.7955933667366235,-2.435446767666562,-1.5699557197207343,25.542421879547597,26.521279920289828,14.530115706429033,67.99431974829915,4.517796063468473,-2.793320170311492,-2.8731885175987526
-25.402400689692573,-81.35270955616048,42.50942279303888,75.24919081814615,-8.204940359375081,-2.507647035152552,-1.1674780936092681,24.945359930991483,26.7911150473832,13.904809558116604,68.0825196803782,4.609008232354376,-2.8363067348668545,-2.998445295722417
-25.408270372138027,-81.96558686333047,42.06359085850798,76.57729240892702,-8.87971085974763,-2.272878027703946,-1.0118448593253122,24.24592383042238,26.75672834074654,12.780403644828585,67.45000401770581,4.633605236267621,-2.888689692131794,-2.9850537149738376
-25.296757636140406,-80.90287174493128,42.28933577456998,76.10269141260756,-9.181779569115063,-2.2594481283495718,-1.0683914860946497,23.04265742102705,26.798480099230524,11.317728687010463,67.12014302963965,4.670317758548559,-2.9503857443688912,-2.858924183086397
-25.107602939889524,-79.97656610412749,41.98293283407299,77.75503203915085,-10.003019397911796,-2.1045512075453803,-1.164912846280324,22.04242349445967,26.88600767860691,10.228737035507908,67.34102282356446,4.799539168002117,-3.012624442013399,-2.7091380373805847
-24.60539992351,-77.47309743147046,41.64068565160541,77.32433559185165,-10.343046161668335,-2.1335500769046662,-1.4326111334850524,20.532615893693354,27.285221284320528,8.768347280008483,67.63990158264144,4.782539155030824,-3.042715380480774,-2.360925142091605
-24.164759558571237,-74.4625766880139,41.55024091401172,77.25596962199708,-10.628879526031751,-2.0470103710097534,-1.9365963454967223,18.734119504002635,27.499434544412615,6.966632084467063,67.81866084844205,4.620846564366398,-3.042824934336318,-1.9052159851860722
-23.37588457875081,-69.81458003611935,40.92002724420743,74.78891020793519,-10.544192389872146,-2.2825101997645447,-2.606901710917104,16.373157423193412,27.784598050845496,4.6238301917128615,67.35752201266202,4.403870125886822,-3.228594627828393,-1.1840375440515583
-22.276037550543055,-63.03823816380246,40.62262215189384,70.13596497795656,-9.895197930914843,-2.6949967435990105,-3.34552048933552,13.107549414305339,28.309155996952676,1.306894478126523,67.1868408260995,4.36704580193077,-3.250960055655973,-0.23450220601094007
-21.15033517890565,-56.82904068894537,39.92574153133079,68.17848336954988,-9.793825289753022,-2.865585216626508,-3.8566638292920707,10.42233298822369,29.00578329154269,-1.1603830315445869,68.8616451067269,4.676269810573167,-3.0351375450171245,0.4549185779996313
-19.18453305975842,-49.60086043423908,38.01152296965563,66.01799824050988,-9.124926144068834,-3.101632755107943,-4.301603673599282,7.031829813933992,30.08360033982158,-4.5356194302719075,70.19802114922595,5.050214668241325,-2.9271157970386326,1.4666051049060334
-17.538572609018786,-45.56860851592671,35.96431079709328,66.36164640364011,-9.025636366934638,-3.034755797766712,-4.571264574150438,4.4771622738787284,31.22895765661376,-7.2637160420471085,71.36153366271776,5.567537846694648,-2.7962574696806137,2.108204080584425
-14.914116714056288,-42.036367125150235,32.2642585966331,68.2001494925975,-8.81282675737616,-2.8977856113488856,-4.636503453308688,1.5203415137621274,32.94591992937449,-10.633266703506292,71.99207170571898,6.0439893723328835,-2.6826856207635053,2.8937731519996226
-12.110992996034495,-39.973506212090356,28.253938932822763,70.9313079340067,-8.754045872254776,-2.6386956386784135,-4.514595019770009,-1.1564561009239664,34.74185613248524,-13.987307334791371,72.50067366251989,6.561564210061019,-2.568979980712193,3.583173985863377
-8.106278576670935,-37.798161011476964,22.694994780499815,73.45149164647394,-8.756904520570954,-2.406449238722264,-3.9893140079299343,-3.9170027639686262,36.822519183234874,-17.6487245153572,71.89640124594655,7.051353680462538,-2.543521406161348,4.319255766009002
-4.610326516985899,-36.59179142207411,17.854353762029287,75.82924024791367,-8.775646025555325,-2.13966811046175,-3.338105605571991,-5.64017072809981,38.273636293984694,-20.25492835318441,71.13099764087843,7.4233539280537935,-2.4944275051816307,4.557232698624902
-1.4946581699165415,-35.629270646104096,13.522966672022484,77.33093406123861,-8.66313429873377,-1.9327813984233635,-2.791493714688991,-7.315272659617072,39.457812351835194,-22.958856874406347,68.76077934829271,7.522603462192613,-2.5829678662465416,4.7213759218143165
1.5784245976161808,-34.74585925496231,9.22967591296221,78.35214145249739,-8.451387488655351,-1.7572385178704317,-2.1601342583518672,-9.049813182502511,40.371727271751645,-25.668915847767803,65.98438172316648,7.463464788561303,-2.721709456455382,4.873149635079433
4.4731341945477,-34.0602233991754,5.200296272515342,77.70824506937515,-8.031045343886579,-1.7695278612092913,-1.5913554938852486,-10.261757639318585,40.91596712254468,-27.575780587925983,61.187567421676704,6.913775116511343,-3.0781416938008572,4.92830032059891
7.871067986188126,-33.361491511403884,0.6276419280114804,77.04970080368571,-7.474701140965256,-1.8302385328197899,-1.1047124847129377,-12.615795019085107,42.616753030508136,-30.85485876001813,56.473574463726756,6.355146264478296,-3.5293420517838223,5.260532220348565
11.636354924108069,-32.69866232032876,-3.94640986846343,75.53274171520196,-6.8850187424625044,-1.9543473125928337,-0.7018891167363125,-15.451548172819777,45.681154410960936,-34.75323879895223,52.060012066357345,5.893587865907781,-4.0284790163437325,5.6736537245172665
17.392747916170546,-32.46841712165898,-10.522147746471035,72.47089670868715,-6.32935778450376,-2.387984641892151,0.15179188837781912,-16.62220741242571,50.31657687677979,-35.53125334819564,47.665495019119284,5.562125571071736,-4.622815303202752,5.2555059242015325
22.988427027769607,-32.486406879932844,-16.184704762302395,67.94067661721814,-5.944504206190208,-2.950144536752346,1.042993470527561,-16.987703177925294,55.50881913545781,-35.10721468844512,43.93240483995643,5.422124549454654,-5.149490091811817,4.265019928070626
27.90117136299468,-33.432638672637935,-20.960476754930585,62.60101050131092,-5.5733007538304875,-3.629099967022235,2.0008616808900945,-17.63875925832074,63.68076249290215,-34.57117429962769,44.13460546629671,6.421164309395268,-5.336268351705813,2.920648743486486
31.078223178211672,-34.36768075488072,-23.770165889276583,55.000075468181116,-4.985926563776249,-4.435616304115119,2.7383084428661912,-17.184324407370696,68.8795904690263,-34.04985506479003,36.383828100181226,5.827556129271963,-5.991517627609074,1.1565735160189052
34.5436117512224,-34.74777991494833,-28.4972565998354,56.93271802227273,-5.480167428484008,-4.504319733550006,3.4318628335983212,-19.109636173635508,77.45713868685506,-34.4664374121921,43.13926865230783,7.79144322299093,-5.5216152942809735,0.818717367897585
34.63929620943088,-34.14947492217488,-28.68017162042586,57.14666964150553,-5.650296742500734,-4.201759487837944,3.1494932418873383,-21.005209361222658,81.31651391691335,-36.78271632405284,48.744202722977505,8.888425702428842,-4.751798612923288,1.2176205683904622
35.28805101323562,-35.473286721196295,-30.12303646527691,56.48835560652301,-5.481372589173671,-4.344953476290139,3.4988684469092304,-21.716813286315425,84.1735035080011,-37.5669176847447,48.71537356691646,9.21944743182878,-4.557123839443206,1.4542510759581107
35.51256025040986,-37.01958821417401,-31.195651658503266,57.6807219162208,-5.731499321202887,-4.4037176293210845,3.821367815931871,-21.80754139904044,86.29405404423528,-37.492990026012386,50.05253033363217,9.916872282259845,-4.4766454955315185,1.3885380299533676
35.13674476574904,-37.84447491130323,-31.49478614995557,57.955829984577385,-5.813892011253516,-4.392195643754722,3.9565937973650898,-21.541397504120614,86.14868656614425,-37.535918140716376,45.72343825795696,9.41826572390463,-4.8059403978052515,1.0785584561312322
34.38450882225626,-37.800765268058335,-30.969743983775544,58.533411402907404,-5.895463072357154,-4.315608782753029,3.8336922391671595,-20.861792249662276,83.72670651586954,-37.387304244383245,40.881372739847365,9.017423105326571,-5.07554856609182,0.9627447570449046
33.16854807266626,-37.61548263022225,-29.454549271389027,59.61836476534536,-6.149711678162554,-4.109171164453115,3.754231994218946,-20.160010272286346,81.55527809929916,-36.23301321010557,44.21431655101522,10.151728623386527,-4.6032622846497375,0.8648308581293658
31.035366389856783,-37.16964389574248,-26.73087634055196,59.154728745879524,-6.256013651456672,-4.04532091511868,3.366227603383208,-19.082985594828667,78.28607591617441,-35.446598425081824,42.54287380842216,10.459185201664896,-4.551168054289292,0.5041778982882243
27.788800103324593,-36.11491842807582,-22.701144565299995,60.08198421185395,-6.473430971286642,-3.894691933923076,2.5360905413406334,-17.901908905482237,73.39792106882472,-34.47354468308565,43.462999691236135,11.150587485801234,-4.276656026320448,0.7504880532225433
23.484987934853606,-35.26943420727142,-17.55171793673756,61.87434026320436,-6.923196954508936,-3.6590096607095637,1.5487160164541351,-17.021973665917606,68.41795195793375,-33.79100315080118,46.4343906613921,12.022920539266952,-3.8874748036717284,1.3171332542616636
