theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,frame
4.387465928458778,-14.411104677782607,10.01614917597458,85.85417982437141,65.7572912544434,-1.7623918769372977,0.4522207715516866,-1.9270650351610408,-5.384477606228825,15.019205873273105,-9.78615586705046,-82.6692877515621,-65.98662733535595,1.900364890240263,-0.5154686477713706,-2.5409315056859922,1.4062897444610487,4.38176722816182,-0.652920643570241,0,0,0
3.8229004209120956,-15.597095700650152,9.880717307295374,85.1023413948159,64.33393096954282,-6.097589321039736,0.5619666880918647,-0.08889277696612408,-4.854477978524285,16.35852772488119,-9.708705523701369,-82.01885447333878,-64.5663969748994,6.4951034368375025,-0.6028676108078441,-0.6305341371217855,1.7021921293397526,8.319544330500847,-0.7131675730423123,0,0,1
4.269583693573528,-15.385353460879628,9.649811872929789,85.44887323335522,63.81286499895158,-6.824286747947236,0.6282423010401691,0.01689857461039876,-5.274377945015981,16.324024121551854,-9.54451479262864,-82.38169235197154,-63.962377641607866,7.289587511304877,-0.632581891017968,-0.4773732783003846,1.7242992776358197,9.6888295576081,-0.6319565400402909,0,0,2
4.655344667046209,-14.869303615728017,9.74724682876099,85.91987242024582,63.7411008386438,-7.523357549901923,0.717300985545812,-0.05618091518463611,-5.624821717837819,15.889189287100073,-9.791648964234442,-82.89607606216687,-63.88452649513874,7.969665860015186,-0.6869440943701596,-0.5240493960890906,1.781925934502714,10.368142278116313,-0.6071540980349919,0,0,3
4.885911789745153,-14.746123001298935,9.68974488733495,86.13625219092071,63.592685365117646,-7.952688347710194,0.7208302783652174,-0.139361772331329,-5.837728532664048,15.780635433494739,-9.837840278559836,-83.15112336369177,-63.71304849517337,8.401129098384597,-0.6925971690865788,-0.5805248916306264,1.7938544678658839,10.746740114745702,-0.6126562070913095,0,0,4
4.967298189460909,-14.775203027674275,9.608273830426635,86.17229246208939,63.355235014257744,-8.273997351141462,0.7077185569526081,-0.31483159611331585,-5.887005359317929,15.78688224239068,-9.89450497844669,-83.22918994159996,-63.48584225932578,8.702773335119412,-0.668800674453805,-0.6780251977310005,1.777944681939903,10.827567642437566,-0.6177879105895219,0,0,5
5.0261949106739285,-14.814033529636536,9.546999232538022,86.20055147978647,63.2460785483562,-8.48002067955925,0.7284936393061477,-0.45605166016468873,-5.925991652213538,15.75475802106948,-9.897811972790253,-83.27271430115046,-63.454970136255795,8.872422716757272,-0.6971268046994985,-0.8118530418731308,1.7683033097331424,10.836930011000074,-0.6591784125884819,0,0,6
5.049002619859894,-14.923520666347745,9.468563757440183,86.17747047037345,63.05876419489751,-8.66523140915948,0.7209826404462573,-0.623114891189905,-5.914532302333549,15.792652817565926,-9.87746563100427,-83.24667476257687,-63.365510576686404,9.008234482634064,-0.7326727750704374,-0.9686560932971798,1.8198659340034362,10.81585439784423,-0.7151756315222719,0,0,7
5.067734840545477,-15.020847318938912,9.431469979947229,86.17511492813996,62.938318848739065,-8.791111840747464,0.7263998141221705,-0.7555550945837953,-5.9116128233501914,15.768245867003976,-9.833876038052727,-83.21868555270456,-63.349050261573105,9.088121223204055,-0.7632125872787296,-1.0779100366861951,1.9916989931173672,10.796498778814012,-0.7997045628489594,0,0,8
4.991350273736286,-15.190777865988178,9.389466119170185,86.06572145104685,62.81870984176972,-8.93624216380697,0.7277927309999125,-0.9197822574191418,-5.843846674613087,15.866529243767998,-9.810103539203793,-83.12964078585463,-63.267487164105546,9.186208623301395,-0.7902097819583767,-1.2014597764898969,2.2446951892192697,10.673770025811608,-0.919778220346379,0,0,9
