theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
-8.552374428933472,89.26155814688896,-35.86219290294475,28.298822862089697,8.005141487828666,91.34056346240767,39.839700062986445,-28.298822862089587,-20.993625808720722,1.382521872057978,1.6629530675982311,-3.104937720217947,-0.4740555208454437,-1.0628020408894137,0.8452761013972026,74
-7.829279681943499,89.756614050891,-34.36219290294475,28.29882286208985,7.099215846316305,91.57915088063105,39.70883952828936,-28.29882286208962,-18.243625808720722,1.2759731483468484,1.645684860969742,-3.3125574044407777,-0.47107054355434874,-1.0564590093849928,0.7552176080033833,75
-7.046538734803828,90.02800562265047,-33.785379238210986,28.298822862089697,6.697906092382295,92.2071543391505,38.20883952828936,-28.298822862089676,-15.493625808720722,1.1766318885412457,1.6284828429308573,-3.5105973604612997,-0.4677345293064077,-1.0502000759788632,0.6747432487628172,76
-6.679129764123531,90.76726239574415,-32.285379238210986,28.2988228620898,6.104366837098623,92.37367047606013,37.098842175106455,-28.298822862089697,-16.60394004793772,1.0379707155317275,1.633121461045947,-3.7571807228829206,-0.49190159436250047,-1.043910334659941,0.599491301372128,77
-6.3605777889191515,91.51659994349575,-30.785379238210986,28.29882286208985,5.8822309387182,92.95629831551715,35.598842175106455,-28.29882286208962,-19.256765677097782,0.9018046523474933,1.6377198399718438,-4.0025411477816,-0.5160848141691966,-1.0374978097684262,0.5254582511963947,78
-5.825409284902811,91.80337187810547,-29.285379238210986,28.2988228620899,5.395274939115113,93.09443905833015,34.49670377339673,-28.298822862089853,-22.006765677097782,0.7688922499517759,1.642590857036106,-4.236304653035833,-0.5399832311883912,-1.0312977452956524,0.4630224002958586,79
-5.574447751150403,92.54390782400462,-27.785379238210986,28.2988228620898,5.228193624849061,93.6540135070649,32.99670377339673,-28.29882286208969,-24.756765677097782,0.6408710454478055,1.648043898706474,-4.448086271680912,-0.5632928930778381,-1.0256468825914145,0.42257310707822887,80
-4.959507080446285,92.72151064933223,-27.000504936430215,28.298822862089697,4.659256731818916,93.85024179263809,31.91884140812834,-28.298822862089683,-27.506765677097782,0.650379262904327,1.6446993050693874,-4.502963119311637,-0.48738854348029736,-1.0202324669866496,0.39772132564585927,81
-4.610027475855327,93.36888541621042,-25.500504936430215,28.298822862089594,4.209536295801855,94.17792893266667,31.072061294710917,-28.298822862089814,-26.916156289111118,0.6724182177878232,1.6414326016883283,-4.553877902588872,-0.41136440946701563,-1.0149444234102387,0.37683600063454886,82
-4.052286358204318,93.52825131343407,-24.749374639032318,28.298822862089697,3.942870401098717,94.78438400219962,29.572061294710917,-28.29882286208957,-26.092696564890357,0.6997648715578224,1.6388791232577187,-4.598300474727838,-0.33514453036706976,-1.0104245051487273,0.36244835338673653,83
-3.717095740754618,94.15281953042783,-23.249374639032318,28.298822862089697,3.42133668945172,94.91723588509252,28.7616379303565,-28.298822862089708,-25.621520742706476,0.724925602179674,1.6376743112017316,-4.633700286709401,-0.2586536774146545,-1.0073146934758463,0.3570899855225733,84
-3.1682139961022098,94.30629659225065,-22.48452450918991,28.298822862089647,2.8866482326701455,95.01150695677536,28.77916761969422,-28.298822862089807,-24.024498126609338,0.7610954927838018,1.6294430326434168,-4.639933335164085,-0.21293107758731442,-1.0051659078988804,0.36762894521717765,85
-2.632312397910116,94.4484069698288,-22.516823933408023,28.298822862089825,2.609730522244729,95.56658286716979,27.27916761969422,-28.298822862089683,-22.27904950539189,0.8089130465642137,1.6214239160724697,-4.630050071548154,-0.16674933780501353,-1.0032797810468919,0.3942858425179938,86
-2.1135556889390354,94.57272365235335,-22.546281028929204,28.298822862089697,2.1030742475943898,95.64211248371171,26.472030674090988,-28.298822862089672,-20.635922705298377,0.8627895823620888,1.6139023359945563,-4.611487500003381,-0.12032308117093994,-1.001924212388005,0.42962058732953606,87
-1.6159415530050467,94.67293433893838,-22.571531282526223,28.298822862089697,1.6171103973850904,95.70264488033959,26.48055373649442,-28.298822862089697,-19.245832593747657,0.9168123065252283,1.6071631798217532,-4.591680425186367,-0.07386183977187374,-1.0013670997523485,0.46619543123074264,88
-1.186256862243777,94.77624824658201,-22.58888473821268,28.298822862089697,1.1923973633069391,95.7289595341815,26.49052857813487,-28.298822862089597,-18.88718809235259,0.9185374583957235,1.5994474326217918,-4.620688999665934,-0.05266481365653056,-1.0022251601946566,0.5075446408974754,89
-0.7669404265736687,94.86733460085041,-22.60400369430816,28.29882286208985,0.7772687804034798,95.75188018839371,26.49947734838287,-28.29882286208983,-18.657624378977825,0.9218492885932797,1.5931706423843721,-4.640938046066058,-0.03120765738135947,-1.0045698462401864,0.5576538893164275,90
-0.3813363511301286,94.93936954019,-22.61549132692512,28.298822862089647,0.3951307435829282,95.77040242619273,26.50714698142641,-28.298822862089615,-18.566232865709406,0.9230754753152616,1.5877986738020897,-4.65917882442356,-0.009683023232631016,-1.007851664529254,0.6097691725871692,91
-0.05247546307242372,94.98574063402647,-22.621964512797163,28.298822862089697,0.06909970432835896,95.783648014404,26.51333995169289,-28.298822862089622,-18.621138429163523,0.9185512616688538,1.582798388546239,-4.682156421075761,0.011717701578432825,-1.0115219210901494,0.6571426956221837,92
0.2932142019642339,95.02977091699907,-22.620709789110524,28.298822862089697,-0.2786421449607841,95.77578809303283,26.522372244176214,-28.298822862089686,-17.74741804109204,0.9482196709583889,1.5757939708709396,-4.666509209402786,0.018738859412209815,-1.016200092836262,0.703026844216085,93
0.6266862708902817,95.06629370941808,-22.617973163241047,28.29882286208985,-0.6145098958631272,95.75886027492476,26.529460166465743,-28.298822862089725,-17.04675936209739,0.9770721074927639,1.5703879461959007,-4.650123809746353,0.025796565952478593,-1.0224831318143102,0.7496485607257537,94
0.8886810876354576,95.0889854348019,-22.612528461638725,28.298822862089697,-0.8800303990784069,95.73935985043133,26.53581319128841,-28.298822862089768,-16.57317067541537,0.9984491874475558,1.566018135220239,-4.641273284062539,0.03265950704619804,-1.0297901219840166,0.7887315666527498,95
1.0203197565464401,95.09177083704634,-22.60317533469112,28.29882286208985,-1.017075624112153,95.72389490197476,26.542689875648847,-28.298822862089807,-16.370471464596704,1.0056853915377564,1.5621234925417782,-4.648225536942979,0.03909697640306675,-1.03754140056011,0.8120047575742367,96
1.0751224753613433,95.0908488545297,-22.587674732092122,28.29882286208985,-1.082252675594172,95.69647765481294,26.55241673925108,-28.298822862089647,-15.964104433825998,1.0162968996686919,1.5572596562272254,-4.651967890857687,0.033293023886159734,-1.0459496491033098,0.8238103491279706,97
1.115445586873183,95.08450068364763,-22.571046800146934,28.298822862089672,-1.13311695573102,95.658655656974,26.5600143791256,-28.298822862089697,-15.66445989050706,1.0235612319743124,1.553408836981492,-4.657936811503206,0.02744475546591311,-1.055365908487566,0.8333903000312531,98
1.135699109419751,95.07335878694937,-22.55343951614495,28.298822862089697,-1.163610999218431,95.61286711142068,26.56596277987858,-28.298822862089647,-15.500821584064052,1.024037992975147,1.5502021537497677,-4.66705230354635,0.021522678753166578,-1.0654188521570038,0.8398241434666963,99
1.130281990593167,95.05806721033458,-22.53500426963991,28.29882286208985,-1.1676538104290832,95.56156929000348,26.570744762178506,-28.298822862089658,-15.504640854303581,1.0142972487955382,1.5472707255507558,-4.680234646126552,0.015497110106201023,-1.075737105174058,0.8421911346696584,100
1.0140601133217502,95.02596785699299,-22.519154150375492,28.29882286208972,-1.0587093444591555,95.51696155549702,26.570816362809108,-28.29882286208989,-16.046104098876405,0.9863018774363819,1.5475946957670936,-4.711495842591918,0.01860797593866385,-1.0864423919740507,0.8311760006589648,101
0.7520451363064083,94.98353083533405,-22.501356727116928,28.298822862089825,-0.8072467781499807,95.47209622311482,26.570609433540497,-28.29882286208976,-16.884102079335506,0.944633515851916,1.5485380136664026,-4.759544006823906,0.021275486084753537,-1.0977313488440714,0.803367372548702,102
