theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,frame
-102.585055276926,81.2490607848919,-6.40697738021589,64.6248046121695,102.462809869772,79.2897180201615,15.8842063676728,-68.5777356037267,0,0,0,0,0
-105.287393652785,80.7820841267273,-6.32209926290312,64.1252280888949,103.884244377308,79.552907961218,16.0085756009808,-65.4231691306453,0,0,0,0,0
-105.793519893907,80.9695040952085,-6.27438989404584,64.2053910997082,104.442938766787,80.9508505390333,13.584140856856,-64.37316075019,0,0,0,0,0
-105.313286348204,80.5322517973423,-6.32776646961622,64.1211959841825,104.210477805425,80.5267891593971,13.6275482115698,-64.3422047253962,0,0,0,0,0
-105.101792272379,80.3890481563138,-6.35042198884037,64.0848704650051,103.981509835796,80.3340345308293,13.6626241436522,-64.3093288750567,0,0,0,0,0
-105.216119036928,81.6182071746776,-3.90268383789999,64.0269736675229,103.972742991853,80.1917746105611,13.6692174376361,-64.3086589127207,0,0,0,0,0
-104.721595608371,80.2656659348024,-6.38740681278341,64.0230735841718,103.809040353619,80.0714575026387,13.6940389475539,-64.2846235785412,0,0,0,0,0
-104.37220632887,80.2082428000671,-6.41989479048789,63.967219862088,103.573663241364,79.9295165162453,13.728860029121,-64.2495309367008,0,0,0,0,0
-103.980205633184,80.2155368973932,-6.4538956327759,63.9059392442159,103.346439804907,79.8939469265451,13.758647067575,-64.2149875269644,0,0,0,0,0
-103.773577584946,80.2994637473399,-6.46865662412208,63.875875702596,103.331313675815,79.7986831344107,13.7645165100533,-64.2128671645195,0,0,0,0,0
-103.259687050237,80.3381395147715,-6.51177469061059,63.7939845707041,103.088771427164,79.7025880121952,13.7990944178547,-64.1756438539105,0,0,0,0,0
-102.755764072944,80.3486202790069,-6.55519571996808,63.7108914687668,102.81338094316,79.5406531049103,13.8411006128187,-64.1328673966817,0,0,0,0,0
-102.30013398324,80.4073644102646,-6.59210218034002,63.635743875107,102.563689100233,79.3522089315697,13.8815408833999,-64.0934941241492,0,0,0,0,0
-101.795128369466,80.3806095778302,-6.63743976728367,63.5477364720379,102.402629473084,79.191936486316,13.9097091560509,-64.0677100280504,0,0,0,0,0
-101.622036450792,80.2563526947502,-6.65904452426105,63.5134426491999,102.39114277007,78.9625554287634,13.9217631604103,-64.0653045858309,0,0,0,0,0
-101.082891776263,80.1818351711438,-6.71070386891401,63.4152910272586,102.200619871978,78.7829543369911,13.9551744390945,-64.0341536534877,0,0,0,0,0
-100.694595369845,80.0957561365243,-6.75010627639443,63.3422298697699,101.968469427685,78.6180301435259,13.9938162471438,-63.9959195378821,0,0,0,0,0
-100.410380373248,79.9750175091367,-6.7826018661795,63.2861081577315,101.611193524009,78.3988374872974,14.0524306091868,-63.9363176406636,0,0,0,0,0
-99.9161105718671,79.8822200468839,-6.83288440191657,63.1910361071276,101.034316856373,78.2740098153218,14.1224084630887,-63.9404794551922,0,0,0,0,0
-99.7008459192535,79.8653806644091,-6.85349984602746,63.1498890320273,100.831967272184,78.1294058184866,14.0999029657445,-64.2941369201927,0,0,0,0,0
-99.2730090551855,79.8399830810996,-6.89410409225107,63.0674056071611,100.571799794731,77.9445058234961,14.0210162821669,-65.067237156541,0,0,0,0,0
-98.893117416661,79.7614161025446,-6.9340384252402,62.9911496571204,100.284293315685,77.8224950198746,13.9698704910581,-65.6403573872604,0,0,0,0,0
-98.3420046539808,79.6961819241702,-6.98926044088879,62.8803778027979,99.9076275610755,77.7242506365863,13.8954008665772,-66.4192165278911,0,0,0,0,0
-97.7308113152988,78.3015163553415,-9.53144581406107,63.4319367014905,99.5913143996856,77.6636853631933,13.7786545635075,-67.4360689730929,0,0,0,0,0
-97.416004619211,78.2273158987266,-9.44857406724299,64.0258003866148,99.1979316226307,77.5793060014257,13.655640574933,-68.547725463834,0,0,0,0,0
-96.3375483363622,78.2811034999839,-9.36210593104124,64.9161495590218,97.7326412808718,76.134752499476,16.1595470599003,-69.6539425723009,0,0,0,0,0
-95.6491441062289,78.299933651754,-9.30881644385397,65.4783220919014,97.014987109244,76.1196592047597,16.1226091974547,-70.4051223991909,0,0,0,0,0
-94.8245771941135,78.3401938877176,-9.22794730134183,66.2498988384227,96.1027810937221,76.1462853868559,16.0692984765672,-71.4120564020104,0,0,0,0,0
-94.0319658979449,78.4360759316431,-9.15036242989757,67.0005820152189,95.3205655852062,76.1971657598797,16.0143153405429,-72.3520815380676,0,0,0,0,0
-92.4194831393247,77.1820037005651,-11.7259771234041,67.9596833693684,94.0254682648294,76.3767183549646,15.9881053734413,-73.5361886621601,0,0,0,0,0
-90.7331416204826,77.6140380012119,-11.735685396533,68.685132835978,91.9169287549204,75.1183042832478,18.6265443085983,-74.4669357922057,0,0,0,0,0
-89.9128890621659,77.7652692574013,-11.5877701683242,69.9599972940741,91.4584109070698,75.2150058549797,18.5218221753528,-75.561126812524,0,0,0,0,0
-88.3057466105545,76.562254850848,-14.2287130256754,70.8064175809936,90.4162133369747,75.4856095585832,18.5774862117572,-76.1403454438109,0,0,0,0,0
-86.873618007088,76.7433820030245,-14.2719836301841,71.27588043227,89.4273719242442,75.5005728340482,18.6755265596623,-76.1540751039249,0,0,0,0,0
-85.1680312261583,77.2385006580352,-14.3142842129394,72.0071876705936,87.9012125861091,75.7229027079741,18.8147125002272,-76.4133185079465,0,0,0,0,0
-83.5178500539699,77.681312241208,-14.4788411297489,71.919343739807,86.1527094683491,75.9403083330261,19.0727701127171,-75.9629616250616,0,0,0,0,0
-82.4965545897415,76.3585656161647,-17.2602341777543,72.0072250391674,84.9574070352408,74.4380211441514,21.7751448692538,-76.1098016483941,0,0,0,0,0
-81.1863015098528,76.5829756915246,-17.391584964151,71.9454600968203,83.4505549403027,74.7595141160247,21.9908307207526,-75.9644541086678,0,0,0,0,0
-80.3697288183611,76.3798123230585,-17.424022004935,72.0397615663511,82.8482806177145,74.6088351088976,21.9933706194714,-76.2137339307893,0,0,0,0,0
-78.7954982948895,76.5106866649735,-17.5047248550818,72.3129009409854,81.2943608847307,74.6523196602468,22.1351619390985,-76.3109995635732,0,0,0,0,0
-78.5482956473936,76.2309714689408,-17.3115105223378,73.392699614129,80.5330042900297,74.337988824752,21.9997919446018,-77.3193896492177,0,0,0,0,0
-77.2765888917069,76.0209729772193,-17.3705156004187,73.4455316845263,78.8904685500687,74.1233244710937,22.0983466737457,-77.4529935878189,0,0,0,0,0
-74.9768019367303,74.2048297297578,-20.3143620314398,73.2636725374097,76.6697544820954,73.8863145122903,22.2922017866341,-77.2723382798213,0,0,0,0,0
-73.7915118175414,73.9620435610217,-20.3341399058975,73.4776267861226,75.4387478774747,73.5347228228501,22.2519211019736,-77.7870287758881,0,0,0,0,0
-72.3236701129592,73.69372222518,-20.4797715960818,73.1491815010984,74.107651364469,73.1969911935271,22.3309809793311,-77.6735023674141,0,0,0,0,0
-71.2875589993188,73.371389330973,-20.50889431396,73.1862051368076,73.1736261681143,72.7938978053614,22.288668397874,-77.9564426849473,0,0,0,0,0
-70.649195977854,72.4812116615767,-20.4124000602531,73.3837809070407,72.0333967926122,71.7795588910357,22.2468380840672,-77.8189352863627,0,0,0,0,0
-69.1295036864584,71.7333499916265,-20.3228506166619,73.7817834062956,70.5034248045582,71.2541288565849,22.1952926523608,-78.1681461904073,0,0,0,0,0
-68.3641935511668,70.8896351973863,-20.1388585968066,74.2692875793787,69.6302496389535,70.4958349491484,22.0477275684386,-78.5203572992227,0,0,0,0,0
-67.5913688891077,70.2866517211919,-19.79134506892,75.4685240581725,68.3615047602198,69.9665633526777,21.8807941725619,-79.1784702640466,0,0,0,0,0
-66.2252673835382,69.6011444784911,-19.6748500090458,75.7444938436877,66.3312044727954,69.1891405415326,21.8474530887609,-79.1799933102377,0,0,0,0,0
-65.3887565886459,69.0758336917493,-19.5820861581648,75.8960574689126,65.5184115421929,68.7546255503549,21.6916001731878,-79.6382010969564,0,0,0,0,0
-64.9904507390741,68.6797157774362,-19.3094161338426,76.7166193274248,65.4231626721159,68.2207446110051,21.4020980727811,-80.382617621731,0,0,0,0,0
-64.660838498416,68.170161613743,-19.2915345857276,76.4799773987143,65.2801277813195,68.020677574137,21.2732653097891,-80.7542275439567,0,0,0,0,0
-62.6967810922914,67.945700391136,-19.574121423969,75.5414794030088,63.3475412735664,67.9247085852734,21.4510403807835,-80.2963721605127,0,0,0,0,0
