theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
94.1163448379155,2.871301874569829,77.17818016953319,28.298822862089825,-76.97146581034143,6.0038504537633655,-88.3611740897221,-28.29882286208962,11.88026342690262,4.18810493904175,-2.1266828296935247,1.5386161190961922,0.061473505655745914,0.7420528918933439,2.7863652372802283,0
91.3663448379155,5.621301874569829,75.67818016953319,28.29882286208985,-74.22146581034143,8.753850453763366,-86.8611740897221,-31.04882286208962,9.845386120102756,3.038020257534395,-2.206442344260308,0.538616119096192,0.10110143689419583,0.8225424002828277,1.7863652372802281,1
88.6163448379155,8.371301874569829,74.17818016953319,31.04882286208985,-71.47146581034143,11.503850453763366,-85.3611740897221,-33.79882286208962,7.095386120102756,5.788020257534395,-2.5718844466487023,1.5386161190961922,-0.8988985631058044,0.9010913988643372,0.7863652372802279,2
85.8663448379155,11.121301874569829,72.67818016953319,33.79882286208985,-68.72146581034143,14.253850453763366,-83.8611740897221,-36.54882286208962,4.345386120102756,6.0,-2.6543637023931503,2.5386161190961927,-1.8988985631058046,0.9760683965036107,-0.21363476271977233,3
83.1163448379155,13.871301874569829,71.17818016953319,36.54882286208985,-65.97146581034143,17.003850453763366,-82.3611740897221,-39.29882286208962,1.5953861201027557,6.0,-2.7372408035781937,3.5386161190961927,-2.8988985631058046,1.0460177694522101,-1.2136347627197726,4
80.3663448379155,16.62130187456983,69.67818016953319,39.29882286208985,-63.22146581034143,19.753850453763366,-80.8611740897221,-42.04882286208962,-1.1546138798972443,6.0,-2.7674523245335636,4.538616119096193,-3.8988985631058046,1.109725638135792,-2.2136347627197726,5
77.6163448379155,19.37130187456983,68.17818016953319,41.023360204928736,-60.47146581034143,22.503850453763366,-79.3611740897221,-44.79882286208962,-3.9046138798972443,6.0,-2.7796817918438115,5.538616119096193,-4.898898563105805,1.1662647994700752,-3.2136347627197726,6
74.8663448379155,22.12130187456983,66.67818016953319,38.273360204928736,-57.72146581034143,25.253850453763366,-77.8611740897221,-47.54882286208962,-5.6342732642278435,6.0,-2.833426918443347,6.538616119096193,-5.41683541823561,1.2150178004962824,-4.023791894959872,7
72.1163448379155,24.87130187456983,65.17818016953319,35.523360204928736,-54.97146581034143,28.003850453763366,-76.3611740897221,-49.375336580072336,-7.259804134567075,6.0,-2.8891997120084274,7.2581963460525785,-5.374514974582181,1.255680160220518,-4.638428930991493,8
69.3663448379155,27.62130187456983,63.67818016953319,32.773360204928736,-52.22146581034143,30.753850453763366,-74.8611740897221,-47.6235779311959,-8.893502386850674,6.0,-2.913402057844795,6.60383231887821,-5.318496254278241,1.288247531072905,-5.136918722185479,9
66.6163448379155,30.37130187456983,62.17818016953319,30.023360204928736,-49.47146581034143,33.50385045376336,-73.3611740897221,-46.135806291719334,-10.456411390520252,6.0,-2.911685863421163,6.063058065670233,-5.265631350479866,1.3129911831829357,-5.519648346467659,10
63.866344837915506,33.12130187456983,60.67818016953319,28.298822862089697,-46.72146581034143,36.25385045376336,-71.8611740897221,-45.11740419967592,-12.025154946785317,6.0,-2.8730282943034973,5.58711281760326,-5.197794830967443,1.3304258520005114,-5.790247854627205,11
61.116344837915506,35.87130187456983,59.17818016953319,28.29882286208962,-43.97146581034143,39.00385045376336,-70.3611740897221,-44.73076762903411,-13.398299971671564,6.0,-2.8176721755263516,5.2077058971799515,-5.039982657858792,1.3412731197697136,-5.955125919024081,12
58.366344837915506,38.62130187456983,57.67818016953319,28.298822862089594,-41.22146581034143,41.75385045376336,-68.8611740897221,-45.09127908730636,-14.258705482079138,6.0,-2.7919005422110583,4.926550298681369,-4.87988189095588,1.3464224991562581,-6.0229507566013805,13
55.616344837915506,41.37130187456983,56.17818016953319,28.29882286208985,-38.47146581034143,44.50385045376336,-67.3611740897221,-46.016124910905695,-14.950779535709414,6.0,-2.753983931198769,4.693892414620158,-4.76001879612401,1.3468915380943998,-6.004106264813446,14
52.866344837915506,44.12130187456983,54.67818016953319,28.298822862089594,-35.72146581034143,47.25385045376336,-65.8611740897221,-47.32894880812694,-15.504129745894492,6.0,-2.6976906902946847,4.520286942914528,-4.621810069892096,1.3437857118049217,-5.910147289338599,15
50.116344837915506,46.87130187456983,53.17818016953319,28.298822862089697,-32.97146581034143,48.35024554008625,-64.3611740897221,-48.89310896734669,-15.768474821161314,6.0,-2.6389872697048653,4.440383830247011,-4.459420597181763,1.3382586229728448,-5.7532734505498295,16
47.366344837915506,49.62130187456983,51.67818016953319,29.044937386897818,-30.221465810341428,46.743341904320644,-62.8611740897221,-50.57268483714229,-15.722236589513344,6.0,-2.592606636040676,4.430571158216551,-4.304963592545058,1.3314730140468212,-5.545837797973808,17
44.616344837915506,52.37130187456983,50.17818016953319,31.794937386897818,-27.471465810341428,45.666083936518845,-61.3611740897221,-52.208001855418814,-15.613507105400473,6.0,-2.560480174208881,4.373819840881287,-4.1679684423770444,1.3245631905819273,-5.299904158359292,18
41.866344837915506,51.434015530517165,50.60093157452649,34.23772339719025,-24.721465810341428,43.65627523044944,-59.8611740897221,-53.64480110379711,-15.64355230562448,6.0,-2.4957815275059074,4.35103321873458,-4.018035520968975,1.3185995625648586,-5.026864768096923,19
39.116344837915506,49.98681709186748,52.10093157452649,36.190914729315224,-21.971465810341428,42.302396703255624,-58.3611740897221,-54.93436602197996,-15.4359621078939,6.0,-2.4369376980180157,4.4425625150582055,-3.911030038515739,1.3145560725118046,-4.737127170494659,20
36.366344837915506,47.935377974435426,52.9308207646486,37.58195903165104,-19.221465810341428,40.02077006052781,-56.8611740897221,-56.05246760211096,-15.036745641950038,6.0,-2.416920948244115,4.520765626349262,-3.792217114229063,1.3132812669007607,-4.439876213412146,21
33.616344837915506,46.14449896332596,54.4308207646486,38.557341905799774,-16.471465810341428,38.49804706887281,-55.3611740897221,-56.96041875545827,-14.763306858063672,6.0,-2.392581819284541,4.588826665858762,-3.7071201750596448,1.3154736747490463,-4.142913398676061,22
30.866344837915506,43.84754936897874,54.420929426843166,39.16290517258381,-13.721465810341428,36.96940400874375,-53.8611740897221,-57.692573119879086,-14.61594709025914,6.0,-2.3718041499207074,4.6264219417585775,-3.6460467735470927,1.3216620028617074,-3.8525721295704636,23
28.116344837915506,41.54930489530486,54.05013268318942,39.402725163111924,-10.971465810341428,34.74473962949827,-52.3611740897221,-58.346905708513574,-14.229415096076805,6.0,-2.401851971293889,4.663320084168113,-3.583701985972927,1.3321904827083437,-3.5737039560596577,24
25.366344837915506,39.678522711922405,55.23428685589223,39.600769283080965,-8.221465810341428,32.771415382086616,-50.8611740897221,-58.85586138877345,-14.23257852545577,6.0,-2.3784146896086797,4.761251109931872,-3.504343391599214,1.347209549813019,-3.3097280288399498,25
22.616344837915506,37.46470883985531,54.759000055767864,39.69598997990703,-5.471465810341428,31.657984743268283,-49.3611740897221,-59.324609367909254,-14.310794831300315,6.0,-2.367835530941934,4.8428527916572826,-3.395244478062311,1.3666719229119935,-3.0627338188218776,26
