theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13
-147.956512100908,22.8321648694521,96.5526452007892,51.9914434628026,151.688287420856,22.8825769003736,-101.979229850894,-51.9914434628026,0,0,0,0,0
-148.036166031762,22.8304506897485,96.6397697523082,51.9914434628026,151.744157978167,22.8635334868726,-102.039437438416,-51.9914434628026,0,0,0,0,0
-147.857397682662,22.8329299472624,96.4441954586777,51.9914434628027,151.746660565815,22.8578535089746,-102.041805333447,-51.9914434628025,0,0,0,0,0
-147.715342049895,22.7622743050183,96.2862794372671,51.9914434628026,151.662598492664,22.8163771196477,-101.946480171006,-51.9914434628026,0,0,0,0,0
-147.577401867174,22.7467268461476,96.1348814626715,51.9914434628026,151.644225318865,22.8118426557932,-101.925957916747,-51.9914434628027,0,0,0,0,0
-147.535487619398,22.7887485496489,96.0904776420622,51.9914434628026,151.666635472774,22.8469716416122,-101.952993754411,-51.9914434628026,0,0,0,0,0
-147.259920498979,22.7696563440954,95.7885221215119,51.9914434628026,151.469421628179,22.8207157203367,-101.734239242907,-51.9914434628026,0,0,0,0,0
-147.237332325614,22.8367491942215,95.7659662702127,51.9914434628026,151.504010597653,22.917717327826,-101.778722449338,-51.9914434628027,0,0,0,0,0
-146.971017856298,22.8194690102966,95.474250056596,51.9914434628027,151.370511442625,22.8330777354874,-101.626243166038,-51.9914434628027,0,0,0,0,0
-146.718522594823,22.8702399610319,95.1997180385136,51.9914434628026,151.260568707219,22.8700017082561,-101.507690015198,-51.9914434628027,0,0,0,0,0
-146.384704350592,22.8956320917445,94.8355547778983,51.9914434628026,151.025825686274,22.8532023981891,-101.248382484214,-51.9914434628026,0,0,0,0,0
-146.102362547441,22.9378476612246,94.5280830101841,51.9914434628026,150.838671534908,22.9010191545473,-101.045494168719,-51.9914434628026,0,0,0,0,0
-145.791789569689,23.063673585984,94.191511251174,51.9914434628026,150.584400377216,22.967338611904,-100.769758603771,-51.9914434628027,0,0,0,0,0
-145.525907756939,23.156127001633,93.9027278181564,51.9914434628026,150.557594190648,23.0692178813458,-100.746233029857,-51.9914434628026,0,0,0,0,0
-144.577897058856,23.2871426669922,93.5102618409172,51.9914434628026,150.279699498854,23.1455268736157,-100.444610949722,-51.9914434628026,0,0,0,0,0
-144.257102506223,23.4603160307918,93.1649691187408,51.9914434628026,149.957222968238,23.2894888317283,-100.097200407894,-51.9914434628026,0,0,0,0,0
-143.505463310549,23.6223227930612,92.3521558682752,51.9914434628027,149.185107793186,23.3746929565812,-99.2508729071222,-51.9914434628026,0,0,0,0,0
-142.745910161807,23.7985455592709,91.5294819796447,51.9914434628026,148.378841828609,23.5538252937081,-98.3705116710446,-51.9914434628026,0,0,0,0,0
-141.955716981543,24.1755418672299,90.6741807309166,51.9914434628026,147.021337014857,23.8278694123187,-97.4615089399421,-51.9914434628026,0,0,0,0,0
-141.33922952289,24.4530194063759,89.327385319822,51.9914434628026,145.874704904238,24.0581150459837,-96.231107230099,-51.9914434628026,0,0,0,0,0
-139.965571256528,24.788215012637,87.8201627940811,51.9914434628026,144.495294169476,24.3206537653375,-94.7465415908273,-51.9914434628026,0,0,0,0,0
-137.957175095522,25.081064549049,85.6219043134779,51.9914434628027,142.67013992794,24.5046854088161,-92.771403090846,-51.9914434628026,0,0,0,0,0
-136.471303679131,25.5506619708493,83.9859720819707,51.9914434628026,141.22026613422,24.8718821434903,-91.2008280684864,-51.9914434628026,0,0,0,0,0
-135.082633835113,25.8466221849463,82.4633565294206,51.9914434628026,142.01150628046,25.1969843789984,-89.4315446217773,-51.9914434628026,0,0,0,0,0
-133.788537930859,26.312803696575,81.0334634262722,51.9914434628027,139.108256005012,25.6422184753994,-88.1795105512329,-51.9914434628026,0,0,0,0,0
-134.410293340449,26.719784131515,79.0532635604665,51.9914434628026,139.677631257247,26.1545328531615,-86.1345296252646,-51.9914434628026,0,0,0,0,0
-132.983305134169,27.2110997478587,77.4742728888802,51.9914434628026,138.288156964362,26.668652680123,-84.5876423554308,-51.9914434628026,0,0,0,0,0
-131.700515979567,27.8952394402325,76.0320212100405,51.9914434628026,136.760846532422,27.1794081086721,-82.887325493699,-51.9914434628026,0,0,0,0,0
-130.496429616627,28.4810510932101,74.6813938602287,51.9914434628027,135.436711456327,27.7600702013619,-81.4010420721498,-51.9914434628026,0,0,0,0,0
-129.283513818681,29.138710215664,73.3124227573193,51.9914434628027,134.062706513579,28.3336667336821,-79.8581970090882,-51.9914434628027,0,0,0,0,0
-128.136348561475,29.7179561474682,72.0218461763076,51.9914434628026,132.869336395509,28.7845041262817,-78.5214757864744,-51.9914434628026,0,0,0,0,0
-127.141605118874,30.6024248457966,70.8546408110476,51.9914434628026,131.8462025902,29.5816518620027,-77.3321119737932,-51.9914434628026,0,0,0,0,0
-126.057099868133,31.4879650010425,69.5880044505108,51.9914434628026,130.661367815132,30.2878373048391,-75.9730097810061,-51.9914434628025,0,0,0,0,0
-125.090669958987,32.1520627859462,68.4751736713907,51.9914434628026,129.801357239558,30.9205446624858,-74.970026311846,-51.9914434628025,0,0,0,0,0
-124.325180492304,32.9069538387456,67.5599227974004,51.9914434628026,128.945331108949,31.4750473073871,-73.9792141730471,-51.9914434628026,0,0,0,0,0
-123.689874059426,33.7263960036742,66.7688757037156,51.9914434628025,128.107911575604,32.0296141779555,-73.0074170615221,-51.9914434628026,0,0,0,0,0
-122.921493822443,34.335809567569,65.8704715750169,51.9914434628026,127.110106656432,32.3575832294742,-71.896535256816,-51.9914434628026,0,0,0,0,0
-122.096985169755,35.083542395712,64.8918984908049,51.9914434628026,125.999454350282,32.8765326946949,-70.641385861909,-51.9914434628026,0,0,0,0,0
-121.056472761193,35.7133732253196,63.7120771686615,51.9914434628025,126.558650628082,33.0859467315448,-68.5712058886471,-51.9914434628027,0,0,0,0,0
-120.280229083443,36.4582613664968,62.7876119280844,51.9914434628026,125.442605182449,33.5764600326447,-67.3184595307275,-51.9914434628026,0,0,0,0,0
-120.942245110524,36.6726041665306,60.8175685301449,51.9914434628027,124.625298957032,34.1554504940793,-66.3675499088423,-51.9914434628026,0,0,0,0,0
-120.267216647376,37.3068549487306,60.0146336200339,51.9914434628026,123.714010276577,34.6579883413986,-65.333152136454,-51.9914434628026,0,0,0,0,0
-119.782282824218,37.8100121934125,59.4299046917782,51.9914434628026,123.053115593989,35.0901447053599,-64.5733032097179,-51.9914434628026,0,0,0,0,0
-119.282360223948,38.2923101477838,58.8351406470235,51.9914434628026,122.363108398272,35.4353483004979,-63.8001990940203,-51.9914434628026,0,0,0,0,0
-117.621195017791,39.1880748982306,59.6044891202062,51.9914434628026,121.958166311393,35.8949577035351,-63.3022285209486,-51.9914434628026,0,0,0,0,0
-117.10726812391,39.6351729877338,59.0086122928484,51.9914434628026,121.267899229217,36.3356742702025,-62.5152472476097,-51.9914434628026,0,0,0,0,0
-117.051470704901,40.3311775200726,58.8203194493292,51.9914434628026,121.229129109695,37.0937351819788,-62.3368126665892,-51.9914434628026,0,0,0,0,0
-116.504079151494,40.90327701432,58.1688517287421,51.9914434628026,120.572783169709,37.791391947578,-61.5369420949631,-51.9914434628026,0,0,0,0,0
-116.281155494491,41.6612228648464,57.8003890069036,51.9914434628026,120.320609781603,38.591628756311,-61.1265319153299,-51.9914434628026,0,0,0,0,0
-115.658897606827,42.1938981457581,57.0870063980004,51.9914434628026,119.717843295965,39.2429195546008,-60.3897090576796,-51.9914434628026,0,0,0,0,0
-115.424604699729,42.9772817549771,56.701424809413,51.9914434628026,119.313621286629,40.0488728745325,-59.8213602019539,-51.9914434628026,0,0,0,0,0
-114.865433308163,43.5384125139468,56.0483470093043,51.9914434628027,118.426773919389,40.6061740666093,-58.8240756887248,-51.9914434628027,0,0,0,0,0
-115.899315273824,43.5721228045986,54.4315522085201,51.9914434628026,119.262678766905,40.7149687078799,-57.0150651643552,-51.9914434628027,0,0,0,0,0
-115.530872203291,44.0336607193075,53.9803660880774,51.9914434628026,118.672891268188,41.3814461170464,-56.2900692252184,-51.9914434628027,0,0,0,0,0
-115.467928686625,44.5186556734582,53.814092497689,51.9914434628027,118.209454918877,41.9051848088429,-55.7221989198123,-51.9914434628027,0,0,0,0,0
-115.214668906751,45.0645212241819,53.4538980537196,51.9914434628027,117.588234471313,42.6064325670343,-54.9640292788119,-51.9914434628026,0,0,0,0,0
-115.128774399037,45.8631263938997,53.1928040485934,51.9914434628027,117.453359452106,43.498556404488,-54.6321434269758,-51.9914434628027,0,0,0,0,0
-114.718880590489,46.5223844459746,52.6604425440771,51.9914434628027,116.858408900504,44.238794484428,-53.8933354327963,-51.9914434628026,0,0,0,0,0
-114.007355727673,47.0744075316855,51.878283955547,51.9914434628026,116.383053807465,44.9028920306227,-53.2889044338273,-51.9914434628026,0,0,0,0,0
-113.258537169708,47.5841421535713,51.0793398130907,51.9914434628026,115.488251596044,45.3089404505346,-52.3550104329416,-51.9914434628027,0,0,0,0,0
-112.958903794926,48.1203036919581,50.6870241785718,51.9914434628027,115.083997163048,45.8114322130212,-51.8628990989287,-51.9914434628026,0,0,0,0,0
-112.386956958593,48.5608520817596,50.0742289141033,51.9914434628026,114.577158392603,46.2707065210912,-51.2885669313956,-51.9914434628026,0,0,0,0,0
-111.952056342731,49.0895958142966,49.5685751315615,51.9914434628026,114.784634789473,45.8917095932887,-48.9773196252384,-51.9914434628027,0,0,0,0,0
-111.759181086267,49.7666203047647,49.2460809178845,51.9914434628026,114.665646888458,46.7080876055118,-48.6760497297246,-51.9914434628026,0,0,0,0,0
-112.081572419213,49.6446538385264,46.9775992913206,51.9914434628026,114.030988932411,47.2822537237001,-47.9668148961959,-51.9914434628026,0,0,0,0,0
-111.813562262482,50.2647145859468,46.6009529316438,51.9914434628026,113.617136384209,47.8286295585305,-47.4671390566902,-51.9914434628027,0,0,0,0,0
-111.411463449395,50.8013697380611,46.1305922840103,51.9914434628026,113.263845572104,48.4351543308973,-47.0097440490684,-51.9914434628026,0,0,0,0,0
-111.099057731812,51.2670729298592,45.756353772576,51.9914434628026,112.853116211954,48.8746622207815,-46.544101320846,-51.9914434628027,0,0,0,0,0
-110.923880239942,51.7496414459592,45.4960604184648,51.9914434628027,112.685278724364,49.4222373239862,-46.2672423847839,-51.9914434628027,0,0,0,0,0
-110.198513165023,52.0673771695429,44.8148618503708,51.9914434628026,112.00514373581,49.889782510216,-45.5676630234376,-51.9914434628026,0,0,0,0,0
-109.784658557427,52.476648602609,44.3783984800756,51.9914434628026,112.351265499901,49.6717981859022,-43.3486803744669,-51.9914434628026,0,0,0,0,0
-109.567295273907,53.0257186613497,44.0756541697834,51.9914434628027,111.970559149276,50.257892138757,-42.8839521472718,-51.9914434628026,0,0,0,0,0
-110.270196040925,52.8730850033972,42.1289856201425,51.9914434628026,111.723724460301,50.8230792999768,-42.5397235911848,-51.9914434628027,0,0,0,0,0
-109.776692551125,53.2341847797855,41.6447643290855,51.9914434628027,111.240528345471,51.2478391801081,-42.0345096750851,-51.9914434628026,0,0,0,0,0
-109.585602833744,53.7682182194698,41.3671986767238,51.9914434628026,111.117254049981,51.7653773986198,-41.8082495582688,-51.9914434628026,0,0,0,0,0
-108.921669275437,54.128527784404,40.7562933705347,51.9914434628026,110.521113540673,52.2334757198621,-41.2076830971098,-51.9914434628026,0,0,0,0,0
-108.843533742366,54.7153031101659,40.561084493047,51.9914434628026,111.239123934272,52.2075763010293,-39.2443921142266,-51.9914434628026,0,0,0,0,0
-108.163727796643,55.2163456029037,39.9181014427368,51.9914434628026,110.780884511385,52.7192006866869,-38.7499281615749,-51.9914434628026,0,0,0,0,0
-108.275998839062,55.063030207916,37.5074025794972,51.9914434628026,110.222330948953,53.292981505815,-38.1663023754031,-51.9914434628026,0,0,0,0,0
-107.834521563544,55.6072133496294,37.0497133391383,51.9914434628027,109.779729854973,53.8967133722591,-37.6733267182369,-51.9914434628027,0,0,0,0,0
-107.288313315522,56.0421445917876,36.5435374677151,51.9914434628027,109.349310139684,54.3682396330841,-37.2268175359678,-51.9914434628027,0,0,0,0,0
-106.849900486569,56.5798325846436,36.1014964242212,51.9914434628026,109.527290878503,54.134437400267,-34.8876150412233,-51.9914434628027,0,0,0,0,0
-106.543628075613,57.2456426694321,35.7341057578759,51.9914434628027,109.107144492212,54.8019355311932,-34.408740207963,-51.9914434628026,0,0,0,0,0
-106.716256913614,57.1423443962404,33.3744379530636,51.9914434628027,108.616814072232,55.4264545749671,-33.8939036041994,-51.9914434628026,0,0,0,0,0
-106.524474692958,57.7722460907048,33.1003193410198,51.9914434628026,108.126900466571,56.0029843081981,-33.3977867093279,-51.9914434628027,0,0,0,0,0
-106.579924798945,58.4730415592872,32.9849646308746,51.9914434628027,107.923487496608,56.6035473171885,-33.1098002525336,-51.9914434628026,0,0,0,0,0
-106.485526748091,59.0533669512362,32.7904906296087,51.9914434628026,108.291476324284,56.2837552848041,-30.9372590395271,-51.9914434628027,0,0,0,0,0
-106.451910199881,59.7207839565358,32.6181865076652,51.9914434628026,108.049654618899,56.8691149215685,-30.6254379259183,-51.9914434628027,0,0,0,0,0
-106.578231105552,60.2969497558494,32.5731780522548,51.9914434628026,108.036508164849,57.3858179129641,-30.4921469977481,-51.9914434628027,0,0,0,0,0
-106.797394914081,60.7921840258443,32.6058003896784,51.9914434628027,108.165601855327,57.9424523676568,-30.4465884078187,-51.9914434628026,0,0,0,0,0
-107.470913942407,60.4705030846664,30.6156841109533,51.9914434628026,108.158854572268,58.4397160376991,-30.3196314959471,-51.9914434628026,0,0,0,0,0
-107.538933038115,61.0150214746968,30.526759921538,51.9914434628026,108.21396660049,59.0884533046548,-30.1958824380112,-51.9914434628027,0,0,0,0,0
-107.707095710742,61.564473783744,30.4992216213143,51.9914434628027,108.26930877178,59.6579268341783,-30.0897469284926,-51.9914434628026,0,0,0,0,0
-107.531492402193,62.0649151618869,30.2607931817893,51.9914434628026,108.176989696201,60.2734807590853,-29.8721671848007,-51.9914434628027,0,0,0,0,0
-107.588369684453,62.6182492570644,30.1574506444366,51.9914434628026,108.724363459584,60.0466927009825,-27.7687577640896,-51.9914434628026,0,0,0,0,0
-107.75088316638,63.3902131191627,30.0615303437182,51.9914434628027,108.931338929961,60.8472538133536,-27.688687792495,-51.9914434628027,0,0,0,0,0
-107.82911716382,63.8959494861192,29.978297368512,51.9914434628026,108.984082197242,61.4322985844142,-27.5633598310821,-51.9914434628027,0,0,0,0,0
-108.310216087067,63.6547917099353,27.8068993484309,51.9914434628027,108.929573204719,62.0935131667043,-27.3479237050611,-51.9914434628026,0,0,0,0,0
-108.351590036621,64.3074532150653,27.6543419255878,51.9914434628027,108.946876857317,62.8056702423822,-27.1617525573209,-51.9914434628026,0,0,0,0,0
-108.243313207909,64.8549690382431,27.44076902889,51.9914434628026,109.343213748039,62.5708290356385,-24.9365239444544,-51.9914434628026,0,0,0,0,0
-108.315764753209,65.4509410994732,27.3189383199483,51.9914434628026,109.343757923642,63.1716128103657,-24.7645167085919,-51.9914434628027,0,0,0,0,0
-108.04568745665,66.03275966163,27.0041724106678,51.9914434628026,108.943319639171,63.7199859107496,-24.3720622049533,-51.9914434628027,0,0,0,0,0
-108.658779782828,65.7150032777224,24.9070181602229,51.9914434628026,109.161618164472,64.2484884140329,-24.3471623018272,-51.9914434628026,0,0,0,0,0
-108.771070366204,66.3219481079096,24.7949284295343,51.9914434628027,109.203366916979,64.7332235818835,-24.2302992706819,-51.9914434628026,0,0,0,0,0
-108.686820878868,66.8171855949005,24.605665737765,51.9914434628027,109.550690590942,64.2888844966974,-22.0224239087779,-51.9914434628026,0,0,0,0,0
-108.374148838277,67.2666697159163,24.3083634174998,51.9914434628026,109.266324330064,64.7028204776087,-21.741018521619,-51.9914434628027,0,0,0,0,0
-108.327245874694,67.7872936433148,24.1344475104883,51.9914434628027,109.055201887521,65.1741198554309,-21.4862918126278,-51.9914434628026,0,0,0,0,0
-108.254705757236,68.1269509136654,23.9992044823547,51.9914434628026,108.897313796117,65.4456453522524,-21.3211288268854,-51.9914434628027,0,0,0,0,0
-108.505028974116,67.5860647425433,21.7545102837834,51.9914434628027,108.694773985006,65.8262070861578,-21.1017197933176,-51.9914434628027,0,0,0,0,0
-108.465559495227,67.9527326919863,21.627497947534,51.9914434628026,108.716527415299,66.2471987370594,-20.9908272599232,-51.9914434628027,0,0,0,0,0
-108.658439159969,68.2590855830224,21.6346525838029,51.9914434628027,109.002940881683,66.6460997968739,-21.0234186293008,-51.9914434628027,0,0,0,0,0
-108.423623425184,68.4883173748502,21.4499003713719,51.9914434628026,108.87035788728,67.0127497680826,-20.8457732180701,-51.9914434628027,0,0,0,0,0
-108.432664935547,68.769657541774,21.3718545092731,51.9914434628026,108.942674210872,67.3032599850046,-20.7963872959905,-51.9914434628026,0,0,0,0,0
-108.322892054777,69.0724204045833,21.2292916225462,51.9914434628026,108.833170442894,67.6086649087393,-20.6496636197898,-51.9914434628026,0,0,0,0,0
-108.424095312788,69.4110525709236,21.1786683843445,51.9914434628026,109.28769265219,67.0095748824718,-18.526630891503,-51.9914434628026,0,0,0,0,0
-108.563605536237,69.8057755950162,21.1281088739876,51.9914434628026,109.304581372403,67.3279976837452,-18.437464804744,-51.9914434628026,0,0,0,0,0
-108.675905462882,70.1374733959881,21.0815952028703,51.9914434628026,109.297939654732,67.5426173712073,-18.3682140845664,-51.9914434628026,0,0,0,0,0
-108.639073846697,70.4549223252317,20.9684689180582,51.9914434628026,109.17804324908,67.7357945706175,-18.2501426609858,-51.9914434628026,0,0,0,0,0
-109.033868631954,69.9813702892879,18.7581853889387,51.9914434628026,109.116800916953,67.9918595195588,-18.1419736138546,-51.9914434628026,0,0,0,0,0
-109.181467989056,70.3454561425418,18.7120790249045,51.9914434628026,109.06261101953,68.2206989449277,-18.0458488505975,-51.9914434628026,0,0,0,0,0
-109.233172355574,70.774817230391,18.6004102747536,51.9914434628026,109.04797961971,68.4998180485508,-17.9534018256969,-51.9914434628026,0,0,0,0,0
-109.529369573766,71.2427420553969,18.5824523659403,51.9914434628026,109.164120123732,68.8950727408658,-17.886449622034,-51.9914434628026,0,0,0,0,0
-109.373830507558,71.6449562051584,18.3856626389347,51.9914434628026,109.118273924741,69.2892582308389,-17.7429785362377,-51.9914434628026,0,0,0,0,0
-109.582530098125,72.0902827099982,18.3313498780522,51.9914434628026,109.414803505533,69.7237654496662,-17.7430287037763,-51.9914434628027,0,0,0,0,0
-109.73255369774,72.5685896799287,18.2380827399779,51.9914434628027,109.661737071527,70.1631800996885,-17.7146642650617,-51.9914434628026,0,0,0,0,0
-109.880218065175,73.0149168609408,18.1514450086956,51.9914434628026,109.93267870737,70.6382846155384,-17.6812526520703,-51.9914434628026,0,0,0,0,0
-110.006217036476,73.5497591102088,18.023531611212,51.9914434628027,110.158375282725,71.2233396375534,-17.5867011664049,-51.9914434628027,0,0,0,0,0
-110.042513765421,74.0329094196288,17.8748687560846,51.9914434628026,110.261160012784,71.7778380919697,-17.4449095192478,-51.9914434628026,0,0,0,0,0
-110.129210021556,74.5068667646185,17.7474593979645,51.9914434628026,110.645154062306,71.4147721330672,-15.1680613161,-51.9914434628026,0,0,0,0,0
-110.312452268174,74.8966472427102,17.6834652271958,51.9914434628026,110.69313221525,71.9386121177702,-15.0065129370744,-51.9914434628027,0,0,0,0,0
-110.402073313325,75.1943310607212,17.6138967752101,51.9914434628027,110.750675138813,72.3621074299745,-14.8821736658847,-51.9914434628027,0,0,0,0,0
-110.817253820016,74.7073559439186,15.3656878813425,51.9914434628027,110.745433375783,72.9306689633093,-14.6809822795327,-51.9914434628026,0,0,0,0,0
-110.881299101398,75.0406787904798,15.269913082659,51.9914434628027,110.828671058863,73.4186148679479,-14.5410675640003,-51.9914434628027,0,0,0,0,0
-111.000449494341,75.4648571860058,15.1597987564414,51.9914434628026,110.76142887264,74.0277141556291,-14.3002074304791,-51.9914434628027,0,0,0,0,0
-111.010276402284,75.7734106162591,15.0515712593529,51.9914434628027,110.654076556093,74.5543535555807,-14.0746915755051,-51.9914434628026,0,0,0,0,0
-111.058437109653,76.0383611610066,14.971966333917,51.9914434628027,110.838734816873,74.146547757379,-11.7153943025623,-51.9914434628027,0,0,0,0,0
-111.200652523937,76.3440349514995,14.908573224133,51.9914434628027,110.948224512568,74.6014814158007,-11.5897132591632,-51.9914434628026,0,0,0,0,0
-111.499499202772,76.670561668654,14.8877591241597,51.9914434628026,111.257046919658,75.1174966939253,-11.505877890207,-51.9914434628026,0,0,0,0,0
-111.448300532681,77.008526584669,14.7445958166793,51.9914434628027,111.461852851495,75.5973287458835,-11.3955571434341,-51.9914434628026,0,0,0,0,0
-111.734637872643,76.5212880924442,12.4295757011253,51.9914434628026,111.635745270589,76.1809964957411,-11.2321559644841,-51.9914434628027,0,0,0,0,0
-111.52659051662,76.9419031266337,12.2052448244703,51.9914434628026,111.617090189407,76.7542471606894,-11.0095595219371,-51.9914434628026,0,0,0,0,0
-111.578566167215,77.4460301973009,12.0306945242852,51.9914434628026,111.825401672963,77.3426243757397,-10.847472872906,-51.9914434628027,0,0,0,0,0
-111.685896321925,77.9112289395163,11.8855509540945,51.9914434628026,111.996349842577,76.8919427884906,-8.47689796161793,-51.9914434628027,0,0,0,0,0
-111.64952360225,78.402229603194,11.6875376595992,51.9914434628026,111.969408437704,77.426980125052,-8.26160659133654,-51.9914434628026,0,0,0,0,0
-111.828589047326,78.9277442102283,11.5351763785006,51.9914434628026,112.162432177216,77.9768200067115,-8.09857456953785,-51.9914434628026,0,0,0,0,0
-111.748088807596,79.3564879749622,11.34788042959,51.9914434628026,112.073030154728,78.4688068834716,-7.88194140776868,-51.9914434628027,0,0,0,0,0
