theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,frame
-94.43494790221065,24.917594212411334,94.45756007044649,28.298822862089697,-155.7001724463984,6.815183633119301,-45.342755250760135,-28.29882286208985,9.061519176957281,4.529334041110131,0.0,0.0,0.16486564300239123,-1.380775650506828,1.249808812688048,0
-91.68494790221065,27.667594212411334,92.95756007044649,31.048822862089697,-152.9501724463984,9.5651836331193,-43.842755250760135,-31.04882286208985,6.311519176957281,7.279334041110131,0.0,0.0,0.16486564300239223,-1.380775650506828,1.2498088126880473,1
-88.93494790221065,30.417594212411334,91.45756007044649,33.79882286208969,-150.2001724463984,12.3151836331193,-42.342755250760135,-33.79882286208985,9.061519176957281,5.599172207444953,0.0,0.0,-0.835134356997608,-2.3807756505068283,2.2498088126880473,2
-86.18494790221065,33.16759421241133,89.95756007044649,36.54882286208969,-147.4501724463984,15.0651836331193,-40.842755250760135,-36.54882286208985,11.811519176957281,5.8374957036342,0.0,0.0,-1.8351343569976082,-3.3807756505068287,3.2498088126880473,3
-83.43494790221065,35.91759421241133,88.45756007044649,39.29882286208969,-144.7001724463984,17.8151836331193,-39.342755250760135,-39.29882286208985,14.561519176957281,5.952530982838052,0.0,0.0,-2.8351343569976084,-3.82221122510141,4.249808812688047,4
-80.68494790221065,38.66759421241133,86.95756007044649,42.04882286208969,-141.9501724463984,20.5651836331193,-37.842755250760135,-42.04882286208985,17.311519176957283,5.853315933642408,0.0,0.0,-3.8351343569976084,-3.806552324085784,5.249808812688047,5
-77.93494790221065,41.41759421241133,85.45756007044649,44.79882286208969,-139.2001724463984,23.3151836331193,-36.342755250760135,-44.79882286208985,20.061519176957283,5.677198375184863,0.0,0.0,-4.835134356997608,-3.8697466236565345,6.249808812688047,6
-75.18494790221065,44.16759421241133,83.95756007044649,47.54882286208969,-136.4501724463984,24.56864484439758,-34.842755250760135,-47.54882286208985,22.811519176957283,5.498800430678555,0.0,0.0,-5.835134356997608,-3.919538805045796,7.249808812688047,7
-72.43494790221065,46.91759421241133,82.45756007044649,50.29882286208969,-133.7001724463984,22.9743818004766,-33.342755250760135,-50.29882286208985,25.561519176957283,5.317857925768122,0.0,0.0,-6.835134356997608,-3.909429938494265,8.249808812688048,8
-69.68494790221065,49.66759421241133,80.95756007044649,53.04882286208969,-130.9501724463984,22.721478844638284,-31.842755250760135,-53.04882286208985,28.311519176957283,5.119002173150807,0.0,0.0,-7.835134356997608,-3.8735861137577747,9.249808812688048,9
-66.93494790221065,52.41759421241133,79.45756007044649,55.79882286208969,-128.2001724463984,22.355261336835216,-30.342755250760135,-55.79882286208985,31.061519176957283,4.928627151927301,0.0,0.0,-8.835134356997608,-3.843065971909979,10.249808812688048,10
-64.18494790221065,53.656741569115475,77.95756007044649,58.54882286208969,-125.4501724463984,21.462560883468257,-28.842755250760135,-58.54882286208985,33.81151917695728,4.681143230249925,0.0,0.0,-9.835134356997608,-3.7408650051731027,11.249808812688048,11
-61.43494790221065,53.51592324497523,76.45756007044649,61.29882286208969,-122.7001724463984,20.567903682694126,-27.342755250760135,-61.29882286208985,36.56151917695728,4.347654932555421,0.0,0.0,-10.835134356997608,-3.5578603746971713,12.249808812688048,12
-58.68494790221065,52.28470910685529,74.95756007044649,64.0488228620897,-119.9501724463984,19.542843425912583,-25.842755250760135,-64.04882286208985,39.31151917695728,4.029436886828706,0.0,0.0,-11.835134356997608,-3.3640372906043456,13.249808812688048,13
-55.93494790221065,52.37795447606386,73.45756007044649,66.7988228620897,-117.2001724463984,18.555003019305207,-24.342755250760135,-66.79882286208985,42.06151917695728,3.6954955339332227,0.0,0.0,-12.835134356997608,-3.1497401311185294,14.249808812688048,14
-53.18494790221065,51.04687231408079,71.95756007044649,69.5488228620897,-114.4501724463984,19.21500471973883,-22.842755250760135,-69.54882286208985,44.81151917695728,3.378810301956335,0.0,0.0,-13.835134356997608,-2.9582788873716437,15.249808812688048,15
-50.43494790221065,51.00720050929136,70.45756007044649,72.2988228620897,-111.7001724463984,18.54245472151336,-21.342755250760135,-72.29882286208985,47.56151917695728,3.0658528440802293,0.0,0.0,-14.835134356997608,-2.751944817551921,15.513625411134106,16
-47.68494790221065,49.71984211910461,68.95756007044649,75.0488228620897,-108.9501724463984,17.768980751135267,-19.842755250760135,-75.04882286208985,50.31151917695728,2.7842877530458203,0.0,0.0,-15.67287707034367,-2.5314287178485384,14.757923093689415,17
